Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
feline leukemia virus subgroup C receptor-related protein 2 [Apis mellifera carnica],Apis mellifera carnica,923,923,90%,0.0,100.00,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAG9436236.1?report=genbank&log$=prottop&blast_rank=1&RID=MB2RR5PN01N"",""KAG9436236.1"")"
feline leukemia virus subgroup C receptor-related protein 2 [Apis mellifera caucasica],Apis mellifera caucasica,922,922,90%,0.0,99.79,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAG6800348.1?report=genbank&log$=prottop&blast_rank=2&RID=MB2RR5PN01N"",""KAG6800348.1"")"
feline leukemia virus subgroup C receptor-related protein 2 [Apis mellifera],Apis mellifera,922,922,90%,0.0,99.79,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_016770560.2?report=genbank&log$=prottop&blast_rank=3&RID=MB2RR5PN01N"",""XP_016770560.2"")"
feline leukemia virus subgroup C receptor-related protein 2 [Apis cerana],Apis cerana,902,902,90%,0.0,97.50,478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_016919464.1?report=genbank&log$=prottop&blast_rank=4&RID=MB2RR5PN01N"",""XP_016919464.1"")"
feline leukemia virus subgroup C receptor-related protein 2-like [Apis dorsata],Apis dorsata,894,894,90%,0.0,95.83,478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_031366314.1?report=genbank&log$=prottop&blast_rank=5&RID=MB2RR5PN01N"",""XP_031366314.1"")"
feline leukemia virus subgroup C receptor-related protein 2-like [Apis florea],Apis florea,885,885,90%,0.0,95.40,476,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003691133.1?report=genbank&log$=prottop&blast_rank=6&RID=MB2RR5PN01N"",""XP_003691133.1"")"
feline leukemia virus subgroup C receptor-related protein 2-like [Bombus pyrosoma],Bombus pyrosoma,795,795,90%,0.0,83.72,478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043595066.1?report=genbank&log$=prottop&blast_rank=7&RID=MB2RR5PN01N"",""XP_043595066.1"")"
PREDICTED: feline leukemia virus subgroup C receptor-related protein 2 [Eufriesea mexicana],Eufriesea mexicana,794,794,90%,0.0,82.92,478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017764497.1?report=genbank&log$=prottop&blast_rank=8&RID=MB2RR5PN01N"",""XP_017764497.1"")"
feline leukemia virus subgroup C receptor-related protein 2-like [Bombus vancouverensis nearcticus],Bombus vancouverensis nearcticus,794,794,90%,0.0,83.33,478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033206492.1?report=genbank&log$=prottop&blast_rank=9&RID=MB2RR5PN01N"",""XP_033206492.1"")"
feline leukemia virus subgroup C receptor-related protein 2-like [Bombus huntii],Bombus huntii,794,794,90%,0.0,83.12,478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_050471046.1?report=genbank&log$=prottop&blast_rank=10&RID=MB2RR5PN01N"",""XP_050471046.1"")"
