Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
replicase [Solanum nigrum ilarvirus 1],Solanum nigrum ilarvirus 1,196,196,99%,1e-55,98.91,1099,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QGN75791.1?report=genbank&log$=prottop&blast_rank=1&RID=MB3MSR0U016"",""QGN75791.1"")"
P1 [Grapevine associated ilarvirus],Grapevine associated ilarvirus,194,194,99%,4e-55,97.83,1099,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QIJ25693.1?report=genbank&log$=prottop&blast_rank=2&RID=MB3MSR0U016"",""QIJ25693.1"")"
methyltransferase [Erysiphe necator associated ilar-like virus 1],Erysiphe necator associated ilar-like virus 1,194,194,99%,5e-55,97.83,1099,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QKS69553.1?report=genbank&log$=prottop&blast_rank=3&RID=MB3MSR0U016"",""QKS69553.1"")"
"replicase polyprotein (methyl transferase, helicase) [Solanum nigrum ilarvirus 1]",Solanum nigrum ilarvirus 1,192,192,99%,2e-54,96.74,1099,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UTQ50863.1?report=genbank&log$=prottop&blast_rank=4&RID=MB3MSR0U016"",""UTQ50863.1"")"
putative replicase protein [Surrounding legume associated ilarvirus],Surrounding legume associated ilarvirus,192,192,99%,3e-54,95.65,1099,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QKE53091.1?report=genbank&log$=prottop&blast_rank=5&RID=MB3MSR0U016"",""QKE53091.1"")"
replicase [Solanum nigrum ilarvirus 1],Solanum nigrum ilarvirus 1,190,190,99%,1e-53,94.57,976,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QGN75793.1?report=genbank&log$=prottop&blast_rank=6&RID=MB3MSR0U016"",""QGN75793.1"")"
replicase [Bacopa chlorosis virus],Bacopa chlorosis virus,170,170,99%,1e-46,84.78,1095,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UOF93184.1?report=genbank&log$=prottop&blast_rank=7&RID=MB3MSR0U016"",""UOF93184.1"")"
p1 protein [Bacopa chlorosis virus],Bacopa chlorosis virus,170,170,99%,1e-46,84.78,1054,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACM63154.1?report=genbank&log$=prottop&blast_rank=8&RID=MB3MSR0U016"",""ACM63154.1"")"
replicase [Tomato necrotic spot virus],Tomato necrotic spot virus,164,164,99%,2e-44,83.70,1099,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AYN45099.1?report=genbank&log$=prottop&blast_rank=9&RID=MB3MSR0U016"",""AYN45099.1"")"
protein 1a [Soybean ilarvirus I],Soybean ilarvirus I,162,162,98%,7e-44,81.32,1092,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UXP11828.1?report=genbank&log$=prottop&blast_rank=10&RID=MB3MSR0U016"",""UXP11828.1"")"
