Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
polyprotein [Victoria bee virus 2],Victoria bee virus 2,203,203,99%,5e-58,96.00,2729,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AWK77887.1?report=genbank&log$=prottop&blast_rank=1&RID=MB2YHUP701N"",""AWK77887.1"")"
polyprotein [Victoria bee virus 1],Victoria bee virus 1,202,202,99%,1e-57,93.00,2727,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AWK77886.1?report=genbank&log$=prottop&blast_rank=2&RID=MB2YHUP701N"",""AWK77886.1"")"
polyprotein [Perth bee virus 3],Perth bee virus 3,196,196,99%,1e-55,94.00,2725,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AWK77896.1?report=genbank&log$=prottop&blast_rank=3&RID=MB2YHUP701N"",""AWK77896.1"")"
polyprotein [Picornaviridae sp.],Picornaviridae sp.,184,184,99%,2e-51,86.00,2752,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UUT43405.1?report=genbank&log$=prottop&blast_rank=4&RID=MB2YHUP701N"",""UUT43405.1"")"
polyprotein [Soybean thrips picorna-like virus 7],Soybean thrips picorna-like virus 7,178,178,99%,3e-49,84.00,2810,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QQP18688.1?report=genbank&log$=prottop&blast_rank=5&RID=MB2YHUP701N"",""QQP18688.1"")"
polyprotein [Acheta domesticus Iflavirus],Acheta domesticus Iflavirus,127,127,99%,2e-31,61.00,2817,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QRV07363.1?report=genbank&log$=prottop&blast_rank=6&RID=MB2YHUP701N"",""QRV07363.1"")"
polyprotein [Acheta domesticus Iflavirus],Acheta domesticus Iflavirus,114,114,99%,7e-27,56.00,2821,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QSV52305.1?report=genbank&log$=prottop&blast_rank=7&RID=MB2YHUP701N"",""QSV52305.1"")"
polyprotein [Iflaviridae sp.],Iflaviridae sp.,69.3,69.3,93%,6e-11,37.23,2884,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QKN89036.1?report=genbank&log$=prottop&blast_rank=8&RID=MB2YHUP701N"",""QKN89036.1"")"
polyprotein [Iflaviridae sp.],Iflaviridae sp.,64.7,64.7,92%,2e-09,35.48,2915,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QXV86367.1?report=genbank&log$=prottop&blast_rank=9&RID=MB2YHUP701N"",""QXV86367.1"")"
polyprotein [Iflaviridae sp.],Iflaviridae sp.,62.0,62.0,93%,2e-08,31.91,2974,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QKN89070.1?report=genbank&log$=prottop&blast_rank=10&RID=MB2YHUP701N"",""QKN89070.1"")"
polyprotein [Leuronota fagarae picorna-like virus],Leuronota fagarae picorna-like virus,61.2,61.2,99%,5e-08,36.00,2942,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UNG39521.1?report=genbank&log$=prottop&blast_rank=11&RID=MB2YHUP701N"",""UNG39521.1"")"
polyprotein [Iflaviridae sp.],Iflaviridae sp.,60.5,60.5,93%,6e-08,32.98,2958,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QKN89034.1?report=genbank&log$=prottop&blast_rank=12&RID=MB2YHUP701N"",""QKN89034.1"")"
polyprotein [Soybean thrips picorna-like virus 8],Soybean thrips picorna-like virus 8,60.1,60.1,92%,1e-07,35.48,1406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QQP18689.1?report=genbank&log$=prottop&blast_rank=13&RID=MB2YHUP701N"",""QQP18689.1"")"
RNA helicase [Sanya eysarcoris guttigerus iflavirus 1],Sanya eysarcoris guttigerus iflavirus 1,60.1,60.1,92%,1e-07,32.26,2222,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UHK03138.1?report=genbank&log$=prottop&blast_rank=14&RID=MB2YHUP701N"",""UHK03138.1"")"
polyprotein [Bactericera cockerelli picorna-like virus],Bactericera cockerelli picorna-like virus,58.9,58.9,99%,3e-07,33.00,2947,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UFT26538.1?report=genbank&log$=prottop&blast_rank=15&RID=MB2YHUP701N"",""UFT26538.1"")"
polyprotein [Bactericera cockerelli picorna-like virus],Bactericera cockerelli picorna-like virus,58.9,58.9,99%,3e-07,33.00,2947,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UFT26539.1?report=genbank&log$=prottop&blast_rank=16&RID=MB2YHUP701N"",""UFT26539.1"")"
polyprotein [Bactericera cockerelli picorna-like virus],Bactericera cockerelli picorna-like virus,58.9,58.9,99%,3e-07,33.00,2947,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UFT26540.1?report=genbank&log$=prottop&blast_rank=17&RID=MB2YHUP701N"",""UFT26540.1"")"
polyprotein [Baskerville virus],Baskerville virus,58.2,58.2,92%,5e-07,34.41,2738,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QED21509.1?report=genbank&log$=prottop&blast_rank=18&RID=MB2YHUP701N"",""QED21509.1"")"
hypothetical protein [Hubei mosquito virus 1],Hubei mosquito virus 1,57.8,57.8,92%,6e-07,34.41,2833,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_009337088.1?report=genbank&log$=prottop&blast_rank=19&RID=MB2YHUP701N"",""YP_009337088.1"")"
hypothetical protein [Hubei mosquito virus 1],Hubei mosquito virus 1,57.8,57.8,92%,6e-07,34.41,2833,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/APG77953.1?report=genbank&log$=prottop&blast_rank=20&RID=MB2YHUP701N"",""APG77953.1"")"
polyprotein [Hangzhou recilia dorsalis iflavirus 2],Hangzhou recilia dorsalis iflavirus 2,57.0,57.0,94%,1e-06,28.42,3117,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UHR49896.1?report=genbank&log$=prottop&blast_rank=21&RID=MB2YHUP701N"",""UHR49896.1"")"
polyprotein [Hangzhou lschnura senegalensis iflavirus 1],Hangzhou lschnura senegalensis iflavirus 1,57.0,57.0,96%,1e-06,34.02,3136,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UHK03231.1?report=genbank&log$=prottop&blast_rank=22&RID=MB2YHUP701N"",""UHK03231.1"")"
hypothetical protein [Picornavirales sp.],Picornavirales sp.,56.6,56.6,94%,1e-06,32.63,2915,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QKN88949.1?report=genbank&log$=prottop&blast_rank=23&RID=MB2YHUP701N"",""QKN88949.1"")"
hypothetical protein [Shahe heteroptera virus 2],Shahe heteroptera virus 2,56.6,56.6,94%,2e-06,28.42,2882,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_009333199.1?report=genbank&log$=prottop&blast_rank=24&RID=MB2YHUP701N"",""YP_009333199.1"")"
hypothetical protein [Shahe heteroptera virus 2],Shahe heteroptera virus 2,56.6,56.6,94%,2e-06,28.42,2813,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/APG77409.1?report=genbank&log$=prottop&blast_rank=25&RID=MB2YHUP701N"",""APG77409.1"")"
hypothetical protein [Shahe heteroptera virus 2],Shahe heteroptera virus 2,56.6,56.6,94%,2e-06,28.42,2882,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/APG77402.1?report=genbank&log$=prottop&blast_rank=26&RID=MB2YHUP701N"",""APG77402.1"")"
hypothetical protein [Shahe heteroptera virus 2],Shahe heteroptera virus 2,56.6,56.6,94%,2e-06,28.42,2882,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/APG77364.1?report=genbank&log$=prottop&blast_rank=27&RID=MB2YHUP701N"",""APG77364.1"")"
hypothetical protein [Sanxia water strider virus 8],Sanxia water strider virus 8,56.2,56.2,93%,2e-06,28.72,2926,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_009337665.1?report=genbank&log$=prottop&blast_rank=28&RID=MB2YHUP701N"",""YP_009337665.1"")"
polyprotein [Hangzhou recilia dorsalis iflavirus 2],Hangzhou recilia dorsalis iflavirus 2,55.8,55.8,94%,4e-06,27.37,2634,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UHR49736.1?report=genbank&log$=prottop&blast_rank=29&RID=MB2YHUP701N"",""UHR49736.1"")"
putative non-structural protein [Picornavirales Q_sR_OV_011],Picornavirales Q_sR_OV_011,55.5,55.5,96%,4e-06,35.64,1739,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ASG92550.1?report=genbank&log$=prottop&blast_rank=30&RID=MB2YHUP701N"",""ASG92550.1"")"
RNA-dependent RNA polymerase [Fushun Iflavirus 3],Fushun Iflavirus 3,55.1,55.1,93%,5e-06,30.93,284,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UHM27664.1?report=genbank&log$=prottop&blast_rank=31&RID=MB2YHUP701N"",""UHM27664.1"")"
RNA helicase [Hangzhou iflavirus 2],Hangzhou iflavirus 2,55.1,55.1,93%,5e-06,29.90,1610,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UHK03255.1?report=genbank&log$=prottop&blast_rank=32&RID=MB2YHUP701N"",""UHK03255.1"")"
polyprotein [Hangzhou sogatella furcifera iflavirus 1],Hangzhou sogatella furcifera iflavirus 1,55.1,55.1,93%,5e-06,29.90,3136,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UHM27710.1?report=genbank&log$=prottop&blast_rank=33&RID=MB2YHUP701N"",""UHM27710.1"")"
polyprotein [Totiviridae sp.],Totiviridae sp.,55.1,55.1,92%,5e-06,33.33,2886,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QKN88739.1?report=genbank&log$=prottop&blast_rank=34&RID=MB2YHUP701N"",""QKN88739.1"")"
hypothetical protein [Tesano Aedes virus],Tesano Aedes virus,55.1,55.1,92%,6e-06,32.26,2826,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BBN21000.1?report=genbank&log$=prottop&blast_rank=35&RID=MB2YHUP701N"",""BBN21000.1"")"
polyprotein [Fushun Iflavirus 2],Fushun Iflavirus 2,55.1,55.1,99%,6e-06,32.00,2728,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UHM27695.1?report=genbank&log$=prottop&blast_rank=36&RID=MB2YHUP701N"",""UHM27695.1"")"
polyprotein [Sogatella furcifera honeydew virus],Sogatella furcifera honeydew virus,54.7,54.7,93%,8e-06,29.90,3136,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AVK80197.1?report=genbank&log$=prottop&blast_rank=37&RID=MB2YHUP701N"",""AVK80197.1"")"
capsid protein [Fushun laodelphax striatellus iflavirus 1],Fushun laodelphax striatellus iflavirus 1,54.3,54.3,93%,1e-05,29.90,2648,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UHM27638.1?report=genbank&log$=prottop&blast_rank=38&RID=MB2YHUP701N"",""UHM27638.1"")"
hypothetical protein [Hubei picorna-like virus 33],Hubei picorna-like virus 33,54.3,54.3,92%,1e-05,26.88,2909,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_009337692.1?report=genbank&log$=prottop&blast_rank=39&RID=MB2YHUP701N"",""YP_009337692.1"")"
polyprotein [Diaphorina citri picorna-like virus],Diaphorina citri picorna-like virus,53.9,53.9,99%,1e-05,31.00,2831,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ALJ52073.1?report=genbank&log$=prottop&blast_rank=40&RID=MB2YHUP701N"",""ALJ52073.1"")"
polyprotein [Rondonia iflavirus 1],Rondonia iflavirus 1,53.5,53.5,72%,2e-05,35.62,2973,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QHI42120.1?report=genbank&log$=prottop&blast_rank=41&RID=MB2YHUP701N"",""QHI42120.1"")"
"polyprotein (domains: helicase, peptidase, RdRP) [Novo Mesto iflavirus 1]",Novo Mesto iflavirus 1,53.5,53.5,92%,2e-05,31.18,2849,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UTQ50724.1?report=genbank&log$=prottop&blast_rank=42&RID=MB2YHUP701N"",""UTQ50724.1"")"
polyprotein [Apis iflavirus 1],Apis iflavirus 1,53.1,53.1,93%,3e-05,30.85,3150,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UCR92483.1?report=genbank&log$=prottop&blast_rank=43&RID=MB2YHUP701N"",""UCR92483.1"")"
hypothetical protein [Hubei picorna-like virus 28],Hubei picorna-like virus 28,52.8,52.8,97%,4e-05,26.53,2975,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_009337284.1?report=genbank&log$=prottop&blast_rank=44&RID=MB2YHUP701N"",""YP_009337284.1"")"
hypothetical protein [Leuven Picorna-like virus 1],Leuven Picorna-like virus 1,52.0,52.0,92%,6e-05,31.18,2921,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QZZ63338.1?report=genbank&log$=prottop&blast_rank=45&RID=MB2YHUP701N"",""QZZ63338.1"")"
