Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
polyprotein [Soybean thrips picorna-like virus 7],Soybean thrips picorna-like virus 7,263,263,99%,1E-78,100.00,2810,Erro:501
polyprotein [Victoria bee virus 1],Victoria bee virus 1,223,223,99%,1E-64,81.82,2727,Erro:501
polyprotein [Perth bee virus 3],Perth bee virus 3,219,219,99%,4E-63,80.17,2725,Erro:501
polyprotein [Victoria bee virus 2],Victoria bee virus 2,210,210,99%,6E-60,77.69,2729,Erro:501
,,,,,,,,
polyprotein [Acheta domesticus Iflavirus],Acheta domesticus Iflavirus,166,166,98%,1E-44,59.66,2817,Erro:501
polyprotein [Acheta domesticus Iflavirus],Acheta domesticus Iflavirus,165,165,98%,3E-44,59.66,2821,Erro:501
,,,,,,,,
polyprotein [Apis iflavirus 2],Apis iflavirus 2,80.5,80.5,81%,2E-14,40.40,2892,Erro:501
RNA-dependent RNA polymerase [Halyomorpha halys ifla-like virus 2],Halyomorpha halys ifla-like virus 2,73.2,73.2,79%,6E-12,38.14,1929,Erro:501
,,,,,,,,
hypothetical protein [Frankliniella occidentalis associated iflavirus 1],Frankliniella occidentalis associated iflavirus 1,71.2,71.2,89%,2E-11,34.86,2969,Erro:501
polyprotein [Tribolium castaneum iflavirus],Tribolium castaneum iflavirus,70.1,70.1,79%,6E-11,29.90,3054,Erro:501
polyprotein [Hangzhou iflavirus 4],Hangzhou iflavirus 4,68.6,68.6,79%,2E-10,34.02,2968,Erro:501
polyprotein [Nilaparvata lugens honeydew virus 1],Nilaparvata lugens honeydew virus 1,68.6,68.6,79%,2E-10,34.02,3175,Erro:501
polyprotein [Laodelphax striatella honeydew virus 1],Laodelphax striatella honeydew virus 1,68.6,68.6,79%,3E-10,34.02,3125,Erro:501
polyprotein [Laodelphax striatellus picorna-like virus 2],Laodelphax striatellus picorna-like virus 2,68.6,68.6,79%,3E-10,34.02,3125,Erro:501
polyprotein [Budalangi Iflavi-like virus],Budalangi Iflavi-like virus,68.6,68.6,79%,3E-10,38.78,2891,Erro:501
hypothetical protein [Thrips tabaci associated iflavirus 1],Thrips tabaci associated iflavirus 1,68.2,68.2,89%,3E-10,32.11,3069,Erro:501
capsid protein [Sanya Iflavirus 6],Sanya Iflavirus 6,67.8,67.8,79%,4E-10,31.96,1746,Erro:501
polyprotein [Nephotettix cincticeps positive-stranded RNA virus-1],Nephotettix cincticeps positive-stranded RNA virus-1,67.0,67.0,83%,9E-10,32.67,3192,Erro:501
