Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
polyprotein [Plantago mottle virus],Plantago mottle virus,139,139,99%,3e-36,100.00,1805,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_002308445.1?report=genbank&log$=prottop&blast_rank=1&RID=MB3MSR0U016"",""YP_002308445.1"")"
replicase-associated protein RP [Diascia yellow mottle virus],Diascia yellow mottle virus,119,119,99%,4e-29,84.06,1790,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_002048673.1?report=genbank&log$=prottop&blast_rank=2&RID=MB3MSR0U016"",""YP_002048673.1"")"
replicase-associated protein [Diascia yellow mottle virus],Diascia yellow mottle virus,119,119,99%,4e-29,84.06,1790,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ARK20051.1?report=genbank&log$=prottop&blast_rank=3&RID=MB3MSR0U016"",""ARK20051.1"")"
replication protein [Nemesia ring necrosis virus],Nemesia ring necrosis virus,118,118,99%,1e-28,82.61,1789,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QYA72413.1?report=genbank&log$=prottop&blast_rank=4&RID=MB3MSR0U016"",""QYA72413.1"")"
polyprotein [Nemesia ring necrosis virus],Nemesia ring necrosis virus,118,118,99%,1e-28,82.61,1789,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_002308442.1?report=genbank&log$=prottop&blast_rank=5&RID=MB3MSR0U016"",""YP_002308442.1"")"
polyprotein [Scrophularia mottle virus],Scrophularia mottle virus,112,112,99%,2e-26,81.16,1800,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_002308439.1?report=genbank&log$=prottop&blast_rank=6&RID=MB3MSR0U016"",""YP_002308439.1"")"
RNA polymerase [Scrophularia mottle virus],Scrophularia mottle virus,112,112,99%,2e-26,81.16,1800,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QUS52831.1?report=genbank&log$=prottop&blast_rank=7&RID=MB3MSR0U016"",""QUS52831.1"")"
polyprotein [Anagyris vein yellowing virus],Anagyris vein yellowing virus,111,111,99%,3e-26,81.16,1769,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_002308578.1?report=genbank&log$=prottop&blast_rank=8&RID=MB3MSR0U016"",""YP_002308578.1"")"
replicase [Ononis yellow mosaic virus],Ononis yellow mosaic virus,104,104,98%,9e-24,75.00,1776,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_041257.1?report=genbank&log$=prottop&blast_rank=9&RID=MB3MSR0U016"",""NP_041257.1"")"
replication protein [Andean potato latent virus],Andean potato latent virus,96.7,96.7,96%,4e-21,67.16,1831,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QYA72533.1?report=genbank&log$=prottop&blast_rank=10&RID=MB3MSR0U016"",""QYA72533.1"")"
viral replication protein [Andean potato latent virus],Andean potato latent virus,95.9,95.9,96%,8e-21,67.16,1831,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_007517180.1?report=genbank&log$=prottop&blast_rank=11&RID=MB3MSR0U016"",""YP_007517180.1"")"
replication protein [Andean potato latent virus],Andean potato latent virus,95.5,95.5,96%,1e-20,67.16,1831,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QVX32615.1?report=genbank&log$=prottop&blast_rank=12&RID=MB3MSR0U016"",""QVX32615.1"")"
