Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Megachile willughbiella genome assembly, chromosome: 5",Megachile willughbiella,219,363,89%,1e-52,86.02,18826568,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243798.1?report=genbank&log$=nucltop&blast_rank=1&RID=KSUVA36S01R"",""OX243798.1"")"
"Osmia bicornis bicornis genome assembly, chromosome: 1",Osmia bicornis bicornis,204,204,87%,1e-47,84.32,17026827,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU015504.1?report=genbank&log$=nucltop&blast_rank=2&RID=KSUVA36S01R"",""OU015504.1"")"
"Megachile willughbiella genome assembly, chromosome: 16",Megachile willughbiella,196,196,87%,1e-45,83.33,12281721,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243809.1?report=genbank&log$=nucltop&blast_rank=3&RID=KSUVA36S01R"",""OX243809.1"")"
"Megachile willughbiella genome assembly, chromosome: 1",Megachile willughbiella,196,371,90%,1e-45,83.33,25798526,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243794.1?report=genbank&log$=nucltop&blast_rank=4&RID=KSUVA36S01R"",""OX243794.1"")"
"Megachile ligniseca genome assembly, chromosome: 6",Megachile ligniseca,175,453,90%,5e-39,80.31,14643079,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243782.1?report=genbank&log$=nucltop&blast_rank=5&RID=KSUVA36S01R"",""OX243782.1"")"
"Megachile ligniseca genome assembly, chromosome: 9",Megachile ligniseca,155,250,89%,5e-33,79.56,14111993,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243785.1?report=genbank&log$=nucltop&blast_rank=6&RID=KSUVA36S01R"",""OX243785.1"")"
"Megachile ligniseca genome assembly, chromosome: 4",Megachile ligniseca,155,459,85%,5e-33,79.56,16218634,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243780.1?report=genbank&log$=nucltop&blast_rank=7&RID=KSUVA36S01R"",""OX243780.1"")"
"Megachile ligniseca genome assembly, chromosome: 3",Megachile ligniseca,155,401,89%,5e-33,79.56,17341550,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243779.1?report=genbank&log$=nucltop&blast_rank=8&RID=KSUVA36S01R"",""OX243779.1"")"
"Megachile ligniseca genome assembly, chromosome: 14",Megachile ligniseca,151,151,85%,6e-32,79.56,10702709,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243790.1?report=genbank&log$=nucltop&blast_rank=9&RID=KSUVA36S01R"",""OX243790.1"")"
"Megachile ligniseca genome assembly, chromosome: 2",Megachile ligniseca,150,246,89%,6e-32,79.01,18673841,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243778.1?report=genbank&log$=nucltop&blast_rank=10&RID=KSUVA36S01R"",""OX243778.1"")"
"Cerceris rybyensis genome assembly, chromosome: 5",Cerceris rybyensis,150,764,90%,2e-31,77.84,27622357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342793.1?report=genbank&log$=nucltop&blast_rank=11&RID=KSUVA36S01R"",""OU342793.1"")"
"PREDICTED: Megachile rotundata uncharacterized LOC105663193 (LOC105663193), mRNA",Megachile rotundata,147,147,68%,7e-31,82.19,1029,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_012290659.1?report=genbank&log$=nucltop&blast_rank=12&RID=KSUVA36S01R"",""XM_012290659.1"")"
"Cerceris rybyensis genome assembly, chromosome: 13",Cerceris rybyensis,145,234,87%,2e-30,77.30,16240273,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342801.1?report=genbank&log$=nucltop&blast_rank=13&RID=KSUVA36S01R"",""OU342801.1"")"
"Cerceris rybyensis genome assembly, chromosome: 12",Cerceris rybyensis,145,265,87%,2e-30,77.30,17682614,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342800.1?report=genbank&log$=nucltop&blast_rank=14&RID=KSUVA36S01R"",""OU342800.1"")"
"Cerceris rybyensis genome assembly, chromosome: 11",Cerceris rybyensis,145,246,87%,2e-30,77.30,18646833,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342799.1?report=genbank&log$=nucltop&blast_rank=15&RID=KSUVA36S01R"",""OU342799.1"")"
"Cerceris rybyensis genome assembly, chromosome: 9",Cerceris rybyensis,145,750,88%,2e-30,77.30,21964031,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342797.1?report=genbank&log$=nucltop&blast_rank=16&RID=KSUVA36S01R"",""OU342797.1"")"
"Cerceris rybyensis genome assembly, chromosome: 4",Cerceris rybyensis,145,572,88%,2e-30,77.30,28311074,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342792.1?report=genbank&log$=nucltop&blast_rank=17&RID=KSUVA36S01R"",""OU342792.1"")"
"Cerceris rybyensis genome assembly, chromosome: 3",Cerceris rybyensis,141,420,90%,1e-28,76.76,34308186,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342791.1?report=genbank&log$=nucltop&blast_rank=18&RID=KSUVA36S01R"",""OU342791.1"")"
"Cerceris rybyensis genome assembly, chromosome: 1",Cerceris rybyensis,141,291,87%,1e-28,76.76,66377818,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342789.1?report=genbank&log$=nucltop&blast_rank=19&RID=KSUVA36S01R"",""OU342789.1"")"
"Sphecodes monilicornis genome assembly, chromosome: 17",Sphecodes monilicornis,135,200,87%,4e-27,76.88,14654763,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565300.1?report=genbank&log$=nucltop&blast_rank=20&RID=KSUVA36S01R"",""OU565300.1"")"
"Sphecodes monilicornis genome assembly, chromosome: 15",Sphecodes monilicornis,135,210,87%,4e-27,76.88,21542914,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565298.1?report=genbank&log$=nucltop&blast_rank=21&RID=KSUVA36S01R"",""OU565298.1"")"
"Ancistrocerus nigricornis genome assembly, chromosome: 4",Ancistrocerus nigricornis,133,735,90%,1e-26,75.81,36036756,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU696667.1?report=genbank&log$=nucltop&blast_rank=22&RID=KSUVA36S01R"",""OU696667.1"")"
"Sphecodes monilicornis genome assembly, chromosome: 18",Sphecodes monilicornis,131,209,87%,5e-26,76.34,11558106,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565301.1?report=genbank&log$=nucltop&blast_rank=23&RID=KSUVA36S01R"",""OU565301.1"")"
"Sphecodes monilicornis genome assembly, chromosome: 5",Sphecodes monilicornis,131,131,87%,5e-26,76.34,29463297,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565288.1?report=genbank&log$=nucltop&blast_rank=24&RID=KSUVA36S01R"",""OU565288.1"")"
"Tiphia femorata genome assembly, chromosome: 4",Tiphia femorata,127,568,89%,6e-25,75.14,26786274,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX090898.1?report=genbank&log$=nucltop&blast_rank=25&RID=KSUVA36S01R"",""OX090898.1"")"
"Ancistrocerus nigricornis genome assembly, chromosome: 5",Ancistrocerus nigricornis,122,539,89%,3e-23,75.27,34185351,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU696668.1?report=genbank&log$=nucltop&blast_rank=26&RID=KSUVA36S01R"",""OU696668.1"")"
