Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Stelis phaeoptera genome assembly, chromosome: 9",Stelis phaeoptera,220,220,95%,1e-52,84.42,14114627,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX030938.1?report=genbank&log$=nucltop&blast_rank=1&RID=KSUVA36S01R"",""OX030938.1"")"
"PREDICTED: Pogonomyrmex barbatus uncharacterized LOC112553105 (LOC112553105), ncRNA",Pogonomyrmex barbatus,81.5,81.5,74%,8e-11,71.34,493,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_003096962.1?report=genbank&log$=nucltop&blast_rank=2&RID=KSUVA36S01R"",""XR_003096962.1"")"
"Lasioglossum lativentre genome assembly, chromosome: 3",Lasioglossum lativentre,71.6,71.6,83%,4e-08,70.39,38711084,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU744357.1?report=genbank&log$=nucltop&blast_rank=3&RID=KSUVA36S01R"",""OU744357.1"")"
"Misopates orontium genome assembly, chromosome: 4",Misopates orontium,65.3,121,51%,6e-06,73.15,47284787,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX326949.1?report=genbank&log$=nucltop&blast_rank=4&RID=KSUVA36S01R"",""OX326949.1"")"
"Osmia bicornis bicornis genome assembly, chromosome: 11",Osmia bicornis bicornis,65.3,65.3,90%,6e-06,69.11,10060191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU015514.1?report=genbank&log$=nucltop&blast_rank=5&RID=KSUVA36S01R"",""OU015514.1"")"
"Misopates orontium genome assembly, chromosome: 1",Misopates orontium,60.8,164,51%,8e-05,72.22,52766903,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX326946.1?report=genbank&log$=nucltop&blast_rank=6&RID=KSUVA36S01R"",""OX326946.1"")"
"Chamaenerion angustifolium genome assembly, chromosome: 12",Chamaenerion angustifolium,59.9,59.9,48%,3e-04,74.76,33720370,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX328276.1?report=genbank&log$=nucltop&blast_rank=7&RID=KSUVA36S01R"",""OX328276.1"")"
"Misopates orontium genome assembly, chromosome: 8",Misopates orontium,57.2,57.2,51%,0.001,72.48,33878543,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX326953.1?report=genbank&log$=nucltop&blast_rank=8&RID=KSUVA36S01R"",""OX326953.1"")"
"Vigna angularis var. angularis DNA, chromosome 8, almost complete sequence, cultivar: Shumari",Vigna angularis var. angularis,56.3,56.3,20%,0.003,88.37,46951433,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AP015041.1?report=genbank&log$=nucltop&blast_rank=9&RID=KSUVA36S01R"",""AP015041.1"")"
Carica papaya chromosome Y sequence,Carica papaya,56.3,56.3,48%,0.003,73.53,8077450,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/CP010988.1?report=genbank&log$=nucltop&blast_rank=10&RID=KSUVA36S01R"",""CP010988.1"")"
"Chamaenerion angustifolium genome assembly, chromosome: 18",Chamaenerion angustifolium,56.3,56.3,25%,0.003,83.02,21589876,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX328282.1?report=genbank&log$=nucltop&blast_rank=11&RID=KSUVA36S01R"",""OX328282.1"")"
"PREDICTED: Vigna umbellata uncharacterized mitochondrial protein AtMg00810-like (LOC124842373), mRNA",Vigna umbellata,56.3,56.3,20%,0.003,88.37,1092,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_047318843.1?report=genbank&log$=nucltop&blast_rank=12&RID=KSUVA36S01R"",""XM_047318843.1"")"
"Osmia bicornis bicornis genome assembly, chromosome: 6",Osmia bicornis bicornis,56.3,56.3,90%,0.003,68.06,12262908,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU015509.1?report=genbank&log$=nucltop&blast_rank=13&RID=KSUVA36S01R"",""OU015509.1"")"
"Chamaenerion angustifolium genome assembly, chromosome: 4",Chamaenerion angustifolium,55.4,55.4,43%,0.003,73.33,39129961,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX328268.1?report=genbank&log$=nucltop&blast_rank=14&RID=KSUVA36S01R"",""OX328268.1"")"
"Chamaenerion angustifolium genome assembly, chromosome: 10",Chamaenerion angustifolium,54.5,54.5,43%,0.011,74.73,36452466,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX328274.1?report=genbank&log$=nucltop&blast_rank=15&RID=KSUVA36S01R"",""OX328274.1"")"
"Chamaenerion angustifolium genome assembly, chromosome: 2",Chamaenerion angustifolium,54.5,54.5,48%,0.011,73.27,44154842,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX328266.1?report=genbank&log$=nucltop&blast_rank=16&RID=KSUVA36S01R"",""OX328266.1"")"
"Impatiens glandulifera genome assembly, chromosome: 4",Impatiens glandulifera,54.5,54.5,29%,0.011,79.03,61894379,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU015484.1?report=genbank&log$=nucltop&blast_rank=17&RID=KSUVA36S01R"",""OU015484.1"")"
"Blumeria graminis f. sp. tritici genome assembly, chromosome: Bgt_-10",Blumeria graminis f. sp. tritici,53.6,53.6,33%,0.011,77.46,10259397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LR026993.1?report=genbank&log$=nucltop&blast_rank=18&RID=KSUVA36S01R"",""LR026993.1"")"
Solanum lycopersicum cultivar I-3 chromosome 10,Solanum lycopersicum,53.6,53.6,42%,0.011,73.86,65532080,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/CP023766.1?report=genbank&log$=nucltop&blast_rank=19&RID=KSUVA36S01R"",""CP023766.1"")"
"Vigna angularis var. angularis DNA, chromosome 4, almost complete sequence, cultivar: Shumari",Vigna angularis var. angularis,53.6,53.6,21%,0.011,86.36,54073736,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AP015037.1?report=genbank&log$=nucltop&blast_rank=20&RID=KSUVA36S01R"",""AP015037.1"")"
"Solanum lycopersicum chromosome ch10, complete genome",Solanum lycopersicum,53.6,53.6,42%,0.011,73.86,64837920,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HG975522.1?report=genbank&log$=nucltop&blast_rank=21&RID=KSUVA36S01R"",""HG975522.1"")"
"Solanum lycopersicum genome assembly, chromosome: 10",Solanum lycopersicum,53.6,53.6,42%,0.011,73.86,67098984,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU640353.1?report=genbank&log$=nucltop&blast_rank=22&RID=KSUVA36S01R"",""OU640353.1"")"
"Impatiens glandulifera genome assembly, chromosome: 8",Impatiens glandulifera,53.6,53.6,41%,0.011,75.00,48200981,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU015488.1?report=genbank&log$=nucltop&blast_rank=23&RID=KSUVA36S01R"",""OU015488.1"")"
"Solanum lycopersicum strain Heinz 1706 chromosome 10 clone hba-40f14 map 10, complete sequence",Solanum lycopersicum,53.6,53.6,42%,0.011,73.86,59767,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AC244570.2?report=genbank&log$=nucltop&blast_rank=24&RID=KSUVA36S01R"",""AC244570.2"")"
Lupinus angustifolius cultivar Tanjil chromosome LG-01,Lupinus angustifolius,52.7,52.7,53%,0.039,71.93,42828440,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/CP023113.2?report=genbank&log$=nucltop&blast_rank=25&RID=KSUVA36S01R"",""CP023113.2"")"
"Chamaenerion angustifolium genome assembly, chromosome: 8",Chamaenerion angustifolium,52.7,52.7,19%,0.039,87.80,36737576,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX328272.1?report=genbank&log$=nucltop&blast_rank=26&RID=KSUVA36S01R"",""OX328272.1"")"
"Misopates orontium genome assembly, chromosome: 7",Misopates orontium,52.7,52.7,50%,0.039,70.75,33107526,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX326952.1?report=genbank&log$=nucltop&blast_rank=27&RID=KSUVA36S01R"",""OX326952.1"")"
"Misopates orontium genome assembly, chromosome: 2",Misopates orontium,51.8,51.8,51%,0.039,70.37,52745556,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX326947.1?report=genbank&log$=nucltop&blast_rank=28&RID=KSUVA36S01R"",""OX326947.1"")"
"Impatiens glandulifera genome assembly, chromosome: 3",Impatiens glandulifera,51.8,51.8,42%,0.039,72.73,65853558,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU015483.1?report=genbank&log$=nucltop&blast_rank=29&RID=KSUVA36S01R"",""OU015483.1"")"
"Impatiens glandulifera genome assembly, chromosome: 2",Impatiens glandulifera,51.8,51.8,42%,0.039,72.73,68082729,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU015482.1?report=genbank&log$=nucltop&blast_rank=30&RID=KSUVA36S01R"",""OU015482.1"")"
"Phyllostachys heterocycla genomic DNA, BAC clone: PH01B015M02, complete sequence",Phyllostachys edulis,51.8,51.8,19%,0.039,90.48,113960,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/FO203443.1?report=genbank&log$=nucltop&blast_rank=31&RID=KSUVA36S01R"",""FO203443.1"")"



		


