Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Megachile ligniseca genome assembly, chromosome: 7",Megachile ligniseca,310,310,72%,1e-79,99.43,14435227,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243783.1?report=genbank&log$=nucltop&blast_rank=1&RID=KSUVA36S01R"",""OX243783.1"")"
"Megachile willughbiella genome assembly, chromosome: 6",Megachile willughbiella,297,297,72%,7e-76,97.70,18264720,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243799.1?report=genbank&log$=nucltop&blast_rank=2&RID=KSUVA36S01R"",""OX243799.1"")"
"PREDICTED: Osmia lignaria protein bric-a-brac 1-like (LOC117601617), transcript variant X7, mRNA",Osmia lignaria,199,199,69%,1e-46,86.83,20892,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_034318615.1?report=genbank&log$=nucltop&blast_rank=3&RID=KSUVA36S01R"",""XM_034318615.1"")"
"PREDICTED: Osmia lignaria protein bric-a-brac 1-like (LOC117601617), transcript variant X6, mRNA",Osmia lignaria,199,199,69%,1e-46,86.83,22146,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_034318614.1?report=genbank&log$=nucltop&blast_rank=4&RID=KSUVA36S01R"",""XM_034318614.1"")"
"PREDICTED: Osmia lignaria protein bric-a-brac 1-like (LOC117601617), transcript variant X5, mRNA",Osmia lignaria,199,199,69%,1e-46,86.83,21346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_034318613.1?report=genbank&log$=nucltop&blast_rank=5&RID=KSUVA36S01R"",""XM_034318613.1"")"
"PREDICTED: Osmia lignaria protein bric-a-brac 1-like (LOC117601617), transcript variant X4, mRNA",Osmia lignaria,199,199,69%,1e-46,86.83,21841,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_034318611.1?report=genbank&log$=nucltop&blast_rank=6&RID=KSUVA36S01R"",""XM_034318611.1"")"
"PREDICTED: Osmia lignaria protein bric-a-brac 1-like (LOC117601617), transcript variant X3, mRNA",Osmia lignaria,199,199,69%,1e-46,86.83,21152,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_034318610.1?report=genbank&log$=nucltop&blast_rank=7&RID=KSUVA36S01R"",""XM_034318610.1"")"
"PREDICTED: Osmia lignaria protein bric-a-brac 1-like (LOC117601617), transcript variant X2, mRNA",Osmia lignaria,199,199,69%,1e-46,86.83,23710,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_034318609.1?report=genbank&log$=nucltop&blast_rank=8&RID=KSUVA36S01R"",""XM_034318609.1"")"
"PREDICTED: Osmia lignaria protein bric-a-brac 1-like (LOC117601617), transcript variant X1, mRNA",Osmia lignaria,199,199,69%,1e-46,86.83,20921,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_034318608.1?report=genbank&log$=nucltop&blast_rank=9&RID=KSUVA36S01R"",""XM_034318608.1"")"
"PREDICTED: Osmia bicornis bicornis protein bric-a-brac 1-like (LOC114871130), transcript variant X2, mRNA",Osmia bicornis bicornis,199,199,69%,1e-46,86.83,19390,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_029176640.2?report=genbank&log$=nucltop&blast_rank=10&RID=KSUVA36S01R"",""XM_029176640.2"")"
"PREDICTED: Osmia bicornis bicornis protein bric-a-brac 1-like (LOC114871130), transcript variant X1, mRNA",Osmia bicornis bicornis,199,199,69%,1e-46,86.83,19676,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_029176649.2?report=genbank&log$=nucltop&blast_rank=11&RID=KSUVA36S01R"",""XM_029176649.2"")"
"Osmia bicornis bicornis genome assembly, chromosome: 3",Osmia bicornis bicornis,199,199,69%,1e-46,86.83,12914976,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU015506.1?report=genbank&log$=nucltop&blast_rank=12&RID=KSUVA36S01R"",""OU015506.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold: LG40, chromosome: 40",Cyprinus carpio,113,312,25%,2e-20,100.00,23490330,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN590711.1?report=genbank&log$=nucltop&blast_rank=13&RID=KSUVA36S01R"",""LN590711.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold: LG5, chromosome: 5",Cyprinus carpio,112,214,26%,6e-20,98.44,20922272,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN590709.1?report=genbank&log$=nucltop&blast_rank=14&RID=KSUVA36S01R"",""LN590709.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000000654",Cyprinus carpio,107,107,24%,7e-19,100.00,589005,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN595796.1?report=genbank&log$=nucltop&blast_rank=15&RID=KSUVA36S01R"",""LN595796.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000008356",Cyprinus carpio,107,107,26%,7e-19,96.88,19073,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN592354.1?report=genbank&log$=nucltop&blast_rank=16&RID=KSUVA36S01R"",""LN592354.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000000540",Cyprinus carpio,107,107,24%,7e-19,100.00,854761,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN592089.1?report=genbank&log$=nucltop&blast_rank=17&RID=KSUVA36S01R"",""LN592089.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold: LG21, chromosome: 21",Cyprinus carpio,107,314,24%,7e-19,100.00,12985561,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN590682.1?report=genbank&log$=nucltop&blast_rank=18&RID=KSUVA36S01R"",""LN590682.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000000916",Cyprinus carpio,105,105,24%,2e-18,100.00,128890,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN598136.1?report=genbank&log$=nucltop&blast_rank=19&RID=KSUVA36S01R"",""LN598136.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000002540",Cyprinus carpio,105,105,24%,2e-18,100.00,56851,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN596606.1?report=genbank&log$=nucltop&blast_rank=20&RID=KSUVA36S01R"",""LN596606.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000000564",Cyprinus carpio,105,105,24%,2e-18,100.00,271366,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN596142.1?report=genbank&log$=nucltop&blast_rank=21&RID=KSUVA36S01R"",""LN596142.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000001650",Cyprinus carpio,105,105,26%,2e-18,96.92,340138,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN595223.1?report=genbank&log$=nucltop&blast_rank=22&RID=KSUVA36S01R"",""LN595223.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000001156",Cyprinus carpio,105,105,24%,2e-18,100.00,25921,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN593842.1?report=genbank&log$=nucltop&blast_rank=23&RID=KSUVA36S01R"",""LN593842.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000001009",Cyprinus carpio,105,105,24%,2e-18,100.00,141262,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN591795.1?report=genbank&log$=nucltop&blast_rank=24&RID=KSUVA36S01R"",""LN591795.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000001448",Cyprinus carpio,105,105,24%,2e-18,100.00,239518,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN591505.1?report=genbank&log$=nucltop&blast_rank=25&RID=KSUVA36S01R"",""LN591505.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000001016",Cyprinus carpio,105,105,26%,2e-18,96.83,1193138,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN590978.1?report=genbank&log$=nucltop&blast_rank=26&RID=KSUVA36S01R"",""LN590978.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000000633",Cyprinus carpio,105,105,24%,2e-18,100.00,880378,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN590881.1?report=genbank&log$=nucltop&blast_rank=27&RID=KSUVA36S01R"",""LN590881.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000000316",Cyprinus carpio,105,105,24%,2e-18,100.00,731958,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN590800.1?report=genbank&log$=nucltop&blast_rank=28&RID=KSUVA36S01R"",""LN590800.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold: LG12, chromosome: 12",Cyprinus carpio,105,208,24%,2e-18,100.00,12725232,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN590717.1?report=genbank&log$=nucltop&blast_rank=29&RID=KSUVA36S01R"",""LN590717.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000028985",Cyprinus carpio,104,207,25%,8e-18,98.39,1827362,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN591218.1?report=genbank&log$=nucltop&blast_rank=30&RID=KSUVA36S01R"",""LN591218.1"")"
"PREDICTED: Heterocephalus glaber uncharacterized LOC110348636 (LOC110348636), transcript variant X17, ncRNA",Heterocephalus glaber,104,104,27%,8e-18,94.03,81,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_002394009.1?report=genbank&log$=nucltop&blast_rank=31&RID=KSUVA36S01R"",""XR_002394009.1"")"
