Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Megachile ligniseca genome assembly, chromosome: 12",Megachile ligniseca,697,697,86%,0.0,94.29,12031699,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243788.1?report=genbank&log$=nucltop&blast_rank=1&RID=KSUVA36S01R"",""OX243788.1"")"
"Megachile willughbiella genome assembly, chromosome: 8",Megachile willughbiella,682,682,85%,0.0,93.95,16714970,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243801.1?report=genbank&log$=nucltop&blast_rank=2&RID=KSUVA36S01R"",""OX243801.1"")"
"PREDICTED: Megachile rotundata STAM-binding protein-like A (LOC100875847), transcript variant X2, mRNA",Megachile rotundata,348,348,38%,1e-90,98.51,1906,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_012285353.1?report=genbank&log$=nucltop&blast_rank=3&RID=KSUVA36S01R"",""XM_012285353.1"")"
"PREDICTED: Megachile rotundata STAM-binding protein-like A (LOC100875847), transcript variant X1, mRNA",Megachile rotundata,348,348,38%,1e-90,98.51,1927,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_003699554.2?report=genbank&log$=nucltop&blast_rank=4&RID=KSUVA36S01R"",""XM_003699554.2"")"
"PREDICTED: Osmia bicornis bicornis STAM-binding protein-like A (LOC114872117), transcript variant X1, mRNA",Osmia bicornis bicornis,324,324,74%,1e-83,77.58,2222,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_029178934.2?report=genbank&log$=nucltop&blast_rank=5&RID=KSUVA36S01R"",""XM_029178934.2"")"
"Osmia bicornis bicornis genome assembly, chromosome: 9",Osmia bicornis bicornis,324,324,74%,1e-83,77.58,10976010,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU015512.1?report=genbank&log$=nucltop&blast_rank=6&RID=KSUVA36S01R"",""OU015512.1"")"
"PREDICTED: Osmia lignaria STAM-binding protein (LOC117603890), transcript variant X1, mRNA",Osmia lignaria,287,287,74%,3e-72,75.52,2229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_034323458.1?report=genbank&log$=nucltop&blast_rank=7&RID=KSUVA36S01R"",""XM_034323458.1"")"
"Stelis phaeoptera genome assembly, chromosome: 13",Stelis phaeoptera,220,220,77%,4e-52,71.76,12131388,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX030942.1?report=genbank&log$=nucltop&blast_rank=8&RID=KSUVA36S01R"",""OX030942.1"")"
"PREDICTED: Apis dorsata STAM-binding protein (LOC102674577), transcript variant X1, mRNA",Apis dorsata,214,214,59%,2e-50,76.04,2496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_006617524.2?report=genbank&log$=nucltop&blast_rank=9&RID=KSUVA36S01R"",""XM_006617524.2"")"
"PREDICTED: Apis cerana STAM-binding protein (LOC108003736), transcript variant X2, mRNA",Apis cerana,214,214,59%,2e-50,76.04,2207,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_017066209.2?report=genbank&log$=nucltop&blast_rank=10&RID=KSUVA36S01R"",""XM_017066209.2"")"
