Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Megachile willughbiella genome assembly, chromosome: 2",Megachile willughbiella,482,482,83%,2e-131,86.90,24375572,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243795.1?report=genbank&log$=nucltop&blast_rank=1&RID=KSUVA36S01R"",""OX243795.1"")"
"Stelis phaeoptera genome assembly, chromosome: 4",Stelis phaeoptera,451,451,83%,1e-121,85.14,17592076,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX030933.1?report=genbank&log$=nucltop&blast_rank=2&RID=KSUVA36S01R"",""OX030933.1"")"
"Stelis phaeoptera genome assembly, chromosome: 3",Stelis phaeoptera,428,1158,83%,3e-115,83.88,17607315,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX030932.1?report=genbank&log$=nucltop&blast_rank=3&RID=KSUVA36S01R"",""OX030932.1"")"
"Stelis phaeoptera genome assembly, chromosome: 2",Stelis phaeoptera,428,904,83%,3e-115,83.88,18559119,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX030931.1?report=genbank&log$=nucltop&blast_rank=4&RID=KSUVA36S01R"",""OX030931.1"")"
"Stelis phaeoptera genome assembly, chromosome: 1",Stelis phaeoptera,428,2362,83%,3e-115,83.88,26202834,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX030930.1?report=genbank&log$=nucltop&blast_rank=5&RID=KSUVA36S01R"",""OX030930.1"")"
"Stelis phaeoptera genome assembly, chromosome: 7",Stelis phaeoptera,424,424,83%,1e-113,83.63,14683685,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX030936.1?report=genbank&log$=nucltop&blast_rank=6&RID=KSUVA36S01R"",""OX030936.1"")"
"Stelis phaeoptera genome assembly, chromosome: 15",Stelis phaeoptera,401,401,83%,5e-107,82.37,10775491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX030944.1?report=genbank&log$=nucltop&blast_rank=7&RID=KSUVA36S01R"",""OX030944.1"")"
"Megachile willughbiella genome assembly, chromosome: 3",Megachile willughbiella,347,347,83%,9e-91,78.14,22388093,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243796.1?report=genbank&log$=nucltop&blast_rank=8&RID=KSUVA36S01R"",""OX243796.1"")"
"Stelis phaeoptera genome assembly, chromosome: 8",Stelis phaeoptera,334,334,63%,6e-87,84.67,14678968,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX030937.1?report=genbank&log$=nucltop&blast_rank=9&RID=KSUVA36S01R"",""OX030937.1"")"
"Cerceris rybyensis genome assembly, chromosome: 12",Cerceris rybyensis,250,753,75%,2e-61,75.75,17682614,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342800.1?report=genbank&log$=nucltop&blast_rank=10&RID=KSUVA36S01R"",""OU342800.1"")"
