Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Hepatitis C virus non-structural protein NS4b [Streptococcus dysgalactiae subsp. equisimilis],Streptococcus dysgalactiae subsp. equisimilis,56.6,103,38%,2e-06,58.97,869,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SLM22236.1?report=genbank&log$=prottop&blast_rank=1&RID=KW0TW9ZX016"",""SLM22236.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,48.1,48.1,36%,7e-05,56.41,56,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_178139054.1?report=genbank&log$=prottop&blast_rank=2&RID=KW0TW9ZX016"",""WP_178139054.1"")"
TPA: ABC transporter permease [Pseudothermotoga sp.],Pseudothermotoga sp.,50.4,50.4,31%,2e-04,68.75,206,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT26896.1?report=genbank&log$=prottop&blast_rank=3&RID=KW0TW9ZX016"",""HBT26896.1"")"
TPA: hypothetical protein [Peptococcaceae bacterium],Peptococcaceae bacterium,47.8,47.8,32%,2e-04,60.61,73,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAA89219.1?report=genbank&log$=prottop&blast_rank=4&RID=KW0TW9ZX016"",""HAA89219.1"")"
L-lysine 6-transaminase [Ignavibacteriaceae bacterium],Ignavibacteriaceae bacterium,50.4,50.4,36%,2e-04,54.05,408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GJQ32665.1?report=genbank&log$=prottop&blast_rank=5&RID=KW0TW9ZX016"",""GJQ32665.1"")"
hydantoinase/oxoprolinase N-terminal domain protein [Bordetella bronchiseptica A1-7],Bordetella bronchiseptica A1-7,50.1,50.1,46%,3e-04,51.06,328,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KDB63887.1?report=genbank&log$=prottop&blast_rank=6&RID=KW0TW9ZX016"",""KDB63887.1"")"
"excinuclease ABC subunit A, uvrA [Pediococcus acidilactici D3]",Pediococcus acidilactici D3,50.4,50.4,20%,3e-04,100.00,970,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EOA08150.1?report=genbank&log$=prottop&blast_rank=7&RID=KW0TW9ZX016"",""EOA08150.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,47.0,47.0,23%,3e-04,83.33,58,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_178139001.1?report=genbank&log$=prottop&blast_rank=8&RID=KW0TW9ZX016"",""WP_178139001.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,46.6,46.6,28%,3e-04,72.41,57,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_219335446.1?report=genbank&log$=prottop&blast_rank=9&RID=KW0TW9ZX016"",""WP_219335446.1"")"
hypothetical protein AZ14_3013 [Bordetella bronchiseptica 980],Bordetella bronchiseptica 980,47.8,47.8,22%,3e-04,91.30,106,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KCV56722.1?report=genbank&log$=prottop&blast_rank=10&RID=KW0TW9ZX016"",""KCV56722.1"")"
