Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Hepatitis C virus non-structural protein NS4b [Streptococcus dysgalactiae subsp. equisimilis],Streptococcus dysgalactiae subsp. equisimilis,57.0,57.0,26%,9e-06,57.78,869,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SLM22236.1?report=genbank&log$=prottop&blast_rank=1&RID=KW0TW9ZX016"",""SLM22236.1"")"
hypothetical protein [Shewanella decolorationis],Shewanella decolorationis,53.5,53.5,56%,2e-05,36.73,130,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_023265510.1?report=genbank&log$=prottop&blast_rank=2&RID=KW0TW9ZX016"",""WP_023265510.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,48.1,48.1,15%,5e-04,77.78,71,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073994939.1?report=genbank&log$=prottop&blast_rank=3&RID=KW0TW9ZX016"",""WP_073994939.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,47.0,47.0,12%,0.001,90.91,67,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143163449.1?report=genbank&log$=prottop&blast_rank=4&RID=KW0TW9ZX016"",""WP_143163449.1"")"
hypothetical protein HKUEN07_35950 [Rhodocyclaceae bacterium],Rhodocyclaceae bacterium,48.5,48.5,11%,0.002,100.00,145,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GJQ57026.1?report=genbank&log$=prottop&blast_rank=5&RID=KW0TW9ZX016"",""GJQ57026.1"")"
hypothetical protein HKUEN02_20250 [Anaerolineaceae bacterium],Anaerolineaceae bacterium,46.2,46.2,11%,0.002,90.00,51,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GJQ53178.1?report=genbank&log$=prottop&blast_rank=6&RID=KW0TW9ZX016"",""GJQ53178.1"")"
L-lysine 6-transaminase [Ignavibacteriaceae bacterium],Ignavibacteriaceae bacterium,48.9,48.9,11%,0.006,100.00,408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GJQ32665.1?report=genbank&log$=prottop&blast_rank=7&RID=KW0TW9ZX016"",""GJQ32665.1"")"
hypothetical protein [Shewanella decolorationis],Shewanella decolorationis,45.4,45.4,14%,0.006,84.00,68,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_023265508.1?report=genbank&log$=prottop&blast_rank=8&RID=KW0TW9ZX016"",""WP_023265508.1"")"
winged helix-turn-helix DNA-binding protein [Bordetella bronchiseptica A1-7],Bordetella bronchiseptica A1-7,45.4,45.4,12%,0.007,95.24,71,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KDB58951.1?report=genbank&log$=prottop&blast_rank=9&RID=KW0TW9ZX016"",""KDB58951.1"")"
TPA: hypothetical protein [Peptococcaceae bacterium],Peptococcaceae bacterium,45.4,45.4,12%,0.008,95.24,75,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT20547.1?report=genbank&log$=prottop&blast_rank=10&RID=KW0TW9ZX016"",""HBT20547.1"")"
GNAT family N-acetyltransferase [Staphylococcus haemolyticus],Staphylococcus haemolyticus,45.4,45.4,12%,0.009,90.91,83,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180529121.1?report=genbank&log$=prottop&blast_rank=11&RID=KW0TW9ZX016"",""WP_180529121.1"")"
hypothetical protein AZ14_3013 [Bordetella bronchiseptica 980],Bordetella bronchiseptica 980,45.4,45.4,12%,0.014,90.48,106,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KCV56722.1?report=genbank&log$=prottop&blast_rank=12&RID=KW0TW9ZX016"",""KCV56722.1"")"
