Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Hepatitis C virus non-structural protein NS4b [Streptococcus dysgalactiae subsp. equisimilis],Streptococcus dysgalactiae subsp. equisimilis,54.7,99.0,30%,4e-06,87.50,869,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SLM22236.1?report=genbank&log$=prottop&blast_rank=1&RID=KW0TW9ZX016"",""SLM22236.1"")"
TPA: hypothetical protein [Thermodesulfobacterium commune],Thermodesulfobacterium commune,48.9,48.9,31%,1e-04,84.00,132,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAA83858.1?report=genbank&log$=prottop&blast_rank=2&RID=KW0TW9ZX016"",""HAA83858.1"")"
hypothetical protein AZ14_3013 [Bordetella bronchiseptica 980],Bordetella bronchiseptica 980,47.0,47.0,35%,3e-04,71.43,106,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KCV56722.1?report=genbank&log$=prottop&blast_rank=3&RID=KW0TW9ZX016"",""KCV56722.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,45.8,45.8,28%,4e-04,86.96,67,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143163449.1?report=genbank&log$=prottop&blast_rank=4&RID=KW0TW9ZX016"",""WP_143163449.1"")"
hypothetical protein HKUEN02_20250 [Anaerolineaceae bacterium],Anaerolineaceae bacterium,45.4,45.4,61%,4e-04,44.90,51,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GJQ53178.1?report=genbank&log$=prottop&blast_rank=5&RID=KW0TW9ZX016"",""GJQ53178.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,45.8,45.8,45%,5e-04,55.56,71,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073994939.1?report=genbank&log$=prottop&blast_rank=6&RID=KW0TW9ZX016"",""WP_073994939.1"")"
Rib/alpha/Esp surface antigen repeat protein [Pediococcus acidilactici D3],Pediococcus acidilactici D3,48.1,48.1,36%,8e-04,72.41,662,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EOA08159.1?report=genbank&log$=prottop&blast_rank=7&RID=KW0TW9ZX016"",""EOA08159.1"")"
LysR family transcriptional regulator [Salmonella enterica],Salmonella enterica,47.8,47.8,25%,9e-04,95.00,284,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_001747429.1?report=genbank&log$=prottop&blast_rank=8&RID=KW0TW9ZX016"",""WP_001747429.1"")"
Beta-galactosidase [Pediococcus acidilactici D3],Pediococcus acidilactici D3,46.6,46.6,41%,0.001,62.86,156,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EOA08347.1?report=genbank&log$=prottop&blast_rank=9&RID=KW0TW9ZX016"",""EOA08347.1"")"
Uncharacterised protein [Streptococcus dysgalactiae subsp. equisimilis],Streptococcus dysgalactiae subsp. equisimilis,45.1,45.1,47%,0.001,55.26,84,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SLM22275.1?report=genbank&log$=prottop&blast_rank=10&RID=KW0TW9ZX016"",""SLM22275.1"")"
TPA: ABC transporter permease [Pseudothermotoga sp.],Pseudothermotoga sp.,46.6,46.6,25%,0.002,95.00,206,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT26896.1?report=genbank&log$=prottop&blast_rank=11&RID=KW0TW9ZX016"",""HBT26896.1"")"
FAD-dependent oxidoreductase [Burkholderia cenocepacia],Burkholderia cenocepacia,47.0,47.0,36%,0.002,72.41,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_202755000.1?report=genbank&log$=prottop&blast_rank=12&RID=KW0TW9ZX016"",""WP_202755000.1"")"
TPA: hypothetical protein [Candidatus Saccharibacteria bacterium],Candidatus Saccharibacteria bacterium,47.0,47.0,33%,0.002,74.07,289,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HCR55872.1?report=genbank&log$=prottop&blast_rank=13&RID=KW0TW9ZX016"",""HCR55872.1"")"
TPA: glucose-1-phosphate thymidylyltransferase [Porticoccaceae bacterium],Porticoccaceae bacterium,47.0,47.0,26%,0.002,90.48,294,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBD11071.1?report=genbank&log$=prottop&blast_rank=14&RID=KW0TW9ZX016"",""HBD11071.1"")"
NtaA/DmoA family FMN-dependent monooxygenase [Mycolicibacterium houstonense],Mycolicibacterium houstonense,47.0,47.0,27%,0.002,86.36,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235654317.1?report=genbank&log$=prottop&blast_rank=15&RID=KW0TW9ZX016"",""WP_235654317.1"")"
L-lysine 6-transaminase [Ignavibacteriaceae bacterium],Ignavibacteriaceae bacterium,47.0,47.0,22%,0.002,100.00,408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GJQ32665.1?report=genbank&log$=prottop&blast_rank=16&RID=KW0TW9ZX016"",""GJQ32665.1"")"
TPA: MBL fold metallo-hydrolase [Thermodesulfobacterium commune],Thermodesulfobacterium commune,47.0,47.0,22%,0.002,100.00,469,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT04807.1?report=genbank&log$=prottop&blast_rank=17&RID=KW0TW9ZX016"",""HBT04807.1"")"
integrase core domain-containing protein [Bordetella holmesii],Bordetella holmesii,44.7,44.7,43%,0.002,65.71,82,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235202117.1?report=genbank&log$=prottop&blast_rank=18&RID=KW0TW9ZX016"",""WP_235202117.1"")"
TPA: hypothetical protein [Pseudothermotoga sp.],Pseudothermotoga sp.,44.7,44.7,85%,0.002,36.76,99,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT25429.1?report=genbank&log$=prottop&blast_rank=19&RID=KW0TW9ZX016"",""HBT25429.1"")"
