Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
RNA-dependent RNA polymerase [Formica exsecta virus 4],Formica exsecta virus 4,139,139,95%,2e-35,71.43,1877,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AWI42881.1?report=genbank&log$=prottop&blast_rank=1&RID=KW0TW9ZX016"",""AWI42881.1"")"
L polymerase RdRp [Formica fusca virus 1],Formica fusca virus 1,137,137,95%,5e-35,70.33,1877,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AYW51538.1?report=genbank&log$=prottop&blast_rank=2&RID=KW0TW9ZX016"",""AYW51538.1"")"
RdRp [Hymenopteran orino-related virus OKIAV85],Hymenopteran orino-related virus OKIAV85,137,137,95%,5e-35,70.33,1877,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QPB73978.1?report=genbank&log$=prottop&blast_rank=3&RID=KW0TW9ZX016"",""QPB73978.1"")"
RNA dependent RNA polymerase [Xiangshan Nyami-like virus],Xiangshan Nyami-like virus,128,128,95%,8e-32,64.84,1885,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UDL13960.1?report=genbank&log$=prottop&blast_rank=4&RID=KW0TW9ZX016"",""UDL13960.1"")"
RNA-dependent RNA polymerase [Hymenopteran orino-related virus OKIAV88],Hymenopteran orino-related virus OKIAV88,113,113,95%,1e-26,54.95,1858,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QMP82111.1?report=genbank&log$=prottop&blast_rank=5&RID=KW0TW9ZX016"",""QMP82111.1"")"
RNA-dpendent RNA polymerase [Solenopsis invicta virus 15],Solenopsis invicta virus 15,108,108,95%,1e-24,52.75,1875,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QRK69404.1?report=genbank&log$=prottop&blast_rank=6&RID=KW0TW9ZX016"",""QRK69404.1"")"
unnamed protein product [Brenthis ino],Brenthis ino,98.2,98.2,95%,3e-23,51.65,170,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH0730334.1?report=genbank&log$=prottop&blast_rank=7&RID=KW0TW9ZX016"",""CAH0730334.1"")"
RNA-dependent RNA polymerase [Hymenopteran orino-related virus OKIAV87],Hymenopteran orino-related virus OKIAV87,101,101,95%,3e-22,50.55,1882,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QMP82162.1?report=genbank&log$=prottop&blast_rank=8&RID=KW0TW9ZX016"",""QMP82162.1"")"
unnamed protein product [Parnassius apollo],Parnassius apollo,95.5,95.5,95%,6e-22,51.65,194,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAG5000839.1?report=genbank&log$=prottop&blast_rank=9&RID=KW0TW9ZX016"",""CAG5000839.1"")"
RNA-dependent RNA polymerase [Orinoco virus],Orinoco virus,92.0,92.0,95%,5e-19,49.45,1764,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_009666283.1?report=genbank&log$=prottop&blast_rank=10&RID=KW0TW9ZX016"",""YP_009666283.1"")"
RNA-dependent RNA polymerase [Ixodes ricinus orinovirus-like virus 1],Ixodes ricinus orinovirus-like virus 1,91.7,91.7,95%,7e-19,49.45,1901,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/USL85442.1?report=genbank&log$=prottop&blast_rank=11&RID=KW0TW9ZX016"",""USL85442.1"")"
jg23226 [Pararge aegeria aegeria],Pararge aegeria aegeria,87.8,87.8,95%,2e-18,49.45,268,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH2236870.1?report=genbank&log$=prottop&blast_rank=12&RID=KW0TW9ZX016"",""CAH2236870.1"")"
Large structural protein [Thalictrum thalictroides],Thalictrum thalictroides,85.5,85.5,95%,3e-18,45.05,186,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF5187638.1?report=genbank&log$=prottop&blast_rank=13&RID=KW0TW9ZX016"",""KAF5187638.1"")"
jg23227 [Pararge aegeria aegeria],Pararge aegeria aegeria,88.6,88.6,95%,8e-18,49.45,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH2236871.1?report=genbank&log$=prottop&blast_rank=14&RID=KW0TW9ZX016"",""CAH2236871.1"")"
RNA-dependent RNA polymerase [Lepidopteran orino-related virus OKIAV84],Lepidopteran orino-related virus OKIAV84,87.0,87.0,95%,2e-17,46.15,1856,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QMP82267.1?report=genbank&log$=prottop&blast_rank=15&RID=KW0TW9ZX016"",""QMP82267.1"")"
unnamed protein product [Danaus chrysippus],Danaus chrysippus,84.0,84.0,95%,4e-17,47.25,241,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAG9557920.1?report=genbank&log$=prottop&blast_rank=16&RID=KW0TW9ZX016"",""CAG9557920.1"")"
RNA-dependent RNA polymerase [Nyavirus midwayense],Nyavirus midwayense,84.0,84.0,89%,4e-16,45.88,1935,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_002905331.1?report=genbank&log$=prottop&blast_rank=17&RID=KW0TW9ZX016"",""YP_002905331.1"")"
RNA-dependent RNA polymerase [Sanya nyamivirus 1],Sanya nyamivirus 1,83.6,83.6,95%,4e-16,48.35,1896,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UHM27507.1?report=genbank&log$=prottop&blast_rank=18&RID=KW0TW9ZX016"",""UHM27507.1"")"
RNA-dependent RNA polymerase [Nyavirus nyamaniniense],Nyavirus nyamaniniense,82.0,82.0,95%,1e-15,43.96,1936,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_002905337.1?report=genbank&log$=prottop&blast_rank=19&RID=KW0TW9ZX016"",""YP_002905337.1"")"
RNA-dependent RNA polymerase [Sierra Nevada virus],Sierra Nevada virus,81.6,81.6,95%,2e-15,46.15,1917,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_009044201.1?report=genbank&log$=prottop&blast_rank=20&RID=KW0TW9ZX016"",""YP_009044201.1"")"
unnamed protein product [Arctia plantaginis],Arctia plantaginis,80.5,80.5,95%,6e-15,48.35,913,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB3241750.1?report=genbank&log$=prottop&blast_rank=21&RID=KW0TW9ZX016"",""CAB3241750.1"")"
unnamed protein product [Arctia plantaginis],Arctia plantaginis,80.1,80.1,95%,7e-15,48.35,943,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB3260032.1?report=genbank&log$=prottop&blast_rank=22&RID=KW0TW9ZX016"",""CAB3260032.1"")"
unnamed protein product [Diabrotica balteata],Diabrotica balteata,74.3,74.3,80%,1e-14,47.37,110,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAG9840711.1?report=genbank&log$=prottop&blast_rank=23&RID=KW0TW9ZX016"",""CAG9840711.1"")"
TPA: hypothetical protein [Macroli virus],Macroli virus,75.9,75.9,92%,2e-13,46.07,1844,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/DAZ87907.1?report=genbank&log$=prottop&blast_rank=24&RID=KW0TW9ZX016"",""DAZ87907.1"")"
unnamed protein product [Parnassius apollo],Parnassius apollo,75.5,75.5,72%,3e-13,52.17,453,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAG4938070.1?report=genbank&log$=prottop&blast_rank=25&RID=KW0TW9ZX016"",""CAG4938070.1"")"
VP1 [Cat Tien Hospitalitermes Lispi-like virus],Cat Tien Hospitalitermes Lispi-like virus,68.9,68.9,93%,7e-11,38.20,2052,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UUW06592.1?report=genbank&log$=prottop&blast_rank=26&RID=KW0TW9ZX016"",""UUW06592.1"")"
