Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Hepatitis C virus non-structural protein NS4b [Streptococcus dysgalactiae subsp. equisimilis],Streptococcus dysgalactiae subsp. equisimilis,58.2,102,68%,1e-07,57.14,869,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SLM22236.1?report=genbank&log$=prottop&blast_rank=1&RID=KW0TW9ZX016"",""SLM22236.1"")"
"excinuclease ABC subunit A, uvrA [Pediococcus acidilactici D3]",Pediococcus acidilactici D3,51.2,51.2,37%,4e-05,85.19,970,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EOA08150.1?report=genbank&log$=prottop&blast_rank=2&RID=KW0TW9ZX016"",""EOA08150.1"")"
TPA: ABC transporter ATP-binding protein [Pseudothermotoga sp.],Pseudothermotoga sp.,50.4,50.4,30%,5e-05,90.91,244,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT25861.1?report=genbank&log$=prottop&blast_rank=3&RID=KW0TW9ZX016"",""HBT25861.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,47.8,47.8,30%,6e-05,95.45,67,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143163449.1?report=genbank&log$=prottop&blast_rank=4&RID=KW0TW9ZX016"",""WP_143163449.1"")"
integrase core domain-containing protein [Bordetella holmesii],Bordetella holmesii,48.1,48.1,43%,6e-05,74.19,82,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235202117.1?report=genbank&log$=prottop&blast_rank=5&RID=KW0TW9ZX016"",""WP_235202117.1"")"
TPA: hypothetical protein [Flavobacteriaceae bacterium],Flavobacteriaceae bacterium,48.1,48.1,68%,9e-05,53.06,107,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HCZ09934.1?report=genbank&log$=prottop&blast_rank=6&RID=KW0TW9ZX016"",""HCZ09934.1"")"
L-lysine 6-transaminase [Ignavibacteriaceae bacterium],Ignavibacteriaceae bacterium,50.1,50.1,33%,1e-04,83.33,408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GJQ32665.1?report=genbank&log$=prottop&blast_rank=7&RID=KW0TW9ZX016"",""GJQ32665.1"")"
TPA: hypothetical protein [Thermodesulfobacterium commune],Thermodesulfobacterium commune,48.5,48.5,30%,1e-04,90.91,132,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAA83858.1?report=genbank&log$=prottop&blast_rank=8&RID=KW0TW9ZX016"",""HAA83858.1"")"
TPA: hypothetical protein [Thermodesulfobacterium commune],Thermodesulfobacterium commune,48.9,48.9,29%,1e-04,100.00,167,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT03769.1?report=genbank&log$=prottop&blast_rank=9&RID=KW0TW9ZX016"",""HBT03769.1"")"
nitronate monooxygenase [Bordetella bronchiseptica],Bordetella bronchiseptica,49.3,49.3,29%,1e-04,100.00,218,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235203746.1?report=genbank&log$=prottop&blast_rank=10&RID=KW0TW9ZX016"",""WP_235203746.1"")"
