Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Hepatitis C virus non-structural protein NS4b [Streptococcus dysgalactiae subsp. equisimilis],Streptococcus dysgalactiae subsp. equisimilis,54.7,54.7,24%,8e-06,91.67,869,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SLM22236.1?report=genbank&log$=prottop&blast_rank=1&RID=KW0TW9ZX016"",""SLM22236.1"")"
TPA: MBL fold metallo-hydrolase [Thermodesulfobacterium commune],Thermodesulfobacterium commune,51.2,51.2,29%,1e-04,75.86,469,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT04807.1?report=genbank&log$=prottop&blast_rank=2&RID=KW0TW9ZX016"",""HBT04807.1"")"
L-lysine 6-transaminase [Ignavibacteriaceae bacterium],Ignavibacteriaceae bacterium,50.8,50.8,25%,1e-04,80.00,408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GJQ32665.1?report=genbank&log$=prottop&blast_rank=3&RID=KW0TW9ZX016"",""GJQ32665.1"")"
"excinuclease ABC subunit A, uvrA [Pediococcus acidilactici D3]",Pediococcus acidilactici D3,47.8,47.8,20%,0.002,100.00,970,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EOA08150.1?report=genbank&log$=prottop&blast_rank=4&RID=KW0TW9ZX016"",""EOA08150.1"")"
TPA: ABC transporter permease [Pseudothermotoga sp.],Pseudothermotoga sp.,46.6,46.6,35%,0.003,66.67,206,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT26896.1?report=genbank&log$=prottop&blast_rank=5&RID=KW0TW9ZX016"",""HBT26896.1"")"
TonB-dependent receptor [Candidatus Chrysopegis kryptomonas],Candidatus Chrysopegis kryptomonas,47.0,47.0,22%,0.003,95.45,708,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143713873.1?report=genbank&log$=prottop&blast_rank=6&RID=KW0TW9ZX016"",""WP_143713873.1"")"
LysR family transcriptional regulator [Salmonella enterica],Salmonella enterica,46.6,46.6,23%,0.005,86.96,284,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_001747429.1?report=genbank&log$=prottop&blast_rank=7&RID=KW0TW9ZX016"",""WP_001747429.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,43.9,43.9,26%,0.006,73.08,71,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073994939.1?report=genbank&log$=prottop&blast_rank=8&RID=KW0TW9ZX016"",""WP_073994939.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,43.1,43.1,35%,0.008,60.00,68,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143164569.1?report=genbank&log$=prottop&blast_rank=9&RID=KW0TW9ZX016"",""WP_143164569.1"")"
TPA: hypothetical protein [Peptococcaceae bacterium],Peptococcaceae bacterium,43.1,43.1,43%,0.011,46.51,75,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT20547.1?report=genbank&log$=prottop&blast_rank=10&RID=KW0TW9ZX016"",""HBT20547.1"")"
