Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Megachile ligniseca genome assembly, chromosome: 12",Megachile ligniseca,689,689,86%,0.0,94.29,12031699,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243788.1?report=genbank&log$=nucltop&blast_rank=1&RID=CFHTPSPF016"",""OX243788.1"")"
"Megachile willughbiella genome assembly, chromosome: 8",Megachile willughbiella,671,671,83%,0.0,94.70,16714970,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243801.1?report=genbank&log$=nucltop&blast_rank=2&RID=CFHTPSPF016"",""OX243801.1"")"
"Coelioxys conoideus genome assembly, chromosome: 12",Coelioxys conoideus,568,568,84%,6e-157,90.02,16492701,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX392460.1?report=genbank&log$=nucltop&blast_rank=3&RID=CFHTPSPF016"",""OX392460.1"")"
"PREDICTED: Megachile rotundata STAM-binding protein-like A (LOC100875847), transcript variant X2, mRNA",Megachile rotundata,351,351,38%,7e-92,98.51,1906,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_012285353.1?report=genbank&log$=nucltop&blast_rank=4&RID=CFHTPSPF016"",""XM_012285353.1"")"
"PREDICTED: Megachile rotundata STAM-binding protein-like A (LOC100875847), transcript variant X1, mRNA",Megachile rotundata,351,351,38%,7e-92,98.51,1927,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_003699554.2?report=genbank&log$=nucltop&blast_rank=5&RID=CFHTPSPF016"",""XM_003699554.2"")"
"Cyprinus carpio genome assembly common carp genome, scaffold: LG5, chromosome: 5",Cyprinus carpio,117,227,12%,3e-21,98.48,20922272,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN590709.1?report=genbank&log$=nucltop&blast_rank=6&RID=CFHTPSPF016"",""LN590709.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000001016",Cyprinus carpio,113,113,11%,3e-20,100.00,1193138,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN590978.1?report=genbank&log$=nucltop&blast_rank=7&RID=CFHTPSPF016"",""LN590978.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold: LG31, chromosome: 31",Cyprinus carpio,113,520,11%,3e-20,100.00,24603915,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN590690.1?report=genbank&log$=nucltop&blast_rank=8&RID=CFHTPSPF016"",""LN590690.1"")"
"Dicrocoelium dendriticum genome assembly D_dendriticum_Leon_v1_0_4, scaffold DDEL_contig0063667",Dicrocoelium dendriticum,111,111,11%,1e-19,100.00,603,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LK829830.1?report=genbank&log$=nucltop&blast_rank=9&RID=CFHTPSPF016"",""LK829830.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000000916",Cyprinus carpio,111,111,11%,1e-19,100.00,128890,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN598136.1?report=genbank&log$=nucltop&blast_rank=10&RID=CFHTPSPF016"",""LN598136.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000001121",Cyprinus carpio,111,111,11%,1e-19,100.00,212336,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN596723.1?report=genbank&log$=nucltop&blast_rank=11&RID=CFHTPSPF016"",""LN596723.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000002540",Cyprinus carpio,111,111,11%,1e-19,100.00,56851,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN596606.1?report=genbank&log$=nucltop&blast_rank=12&RID=CFHTPSPF016"",""LN596606.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000001964",Cyprinus carpio,111,221,11%,1e-19,100.00,189367,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN596222.1?report=genbank&log$=nucltop&blast_rank=13&RID=CFHTPSPF016"",""LN596222.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000000564",Cyprinus carpio,111,111,11%,1e-19,100.00,271366,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN596142.1?report=genbank&log$=nucltop&blast_rank=14&RID=CFHTPSPF016"",""LN596142.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000000654",Cyprinus carpio,111,111,11%,1e-19,100.00,589005,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN595796.1?report=genbank&log$=nucltop&blast_rank=15&RID=CFHTPSPF016"",""LN595796.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000000064",Cyprinus carpio,111,111,11%,1e-19,100.00,589660,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN595230.1?report=genbank&log$=nucltop&blast_rank=16&RID=CFHTPSPF016"",""LN595230.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000001650",Cyprinus carpio,111,111,11%,1e-19,100.00,340138,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN595223.1?report=genbank&log$=nucltop&blast_rank=17&RID=CFHTPSPF016"",""LN595223.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000001156",Cyprinus carpio,111,111,11%,1e-19,100.00,25921,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN593842.1?report=genbank&log$=nucltop&blast_rank=18&RID=CFHTPSPF016"",""LN593842.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000008356",Cyprinus carpio,111,111,11%,1e-19,100.00,19073,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN592354.1?report=genbank&log$=nucltop&blast_rank=19&RID=CFHTPSPF016"",""LN592354.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000000021",Cyprinus carpio,111,221,11%,1e-19,100.00,840634,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN592208.1?report=genbank&log$=nucltop&blast_rank=20&RID=CFHTPSPF016"",""LN592208.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000000540",Cyprinus carpio,111,111,11%,1e-19,100.00,854761,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN592089.1?report=genbank&log$=nucltop&blast_rank=21&RID=CFHTPSPF016"",""LN592089.1"")"
