Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
elongation of very long chain fatty acids protein AAEL008004 isoform X2 [Bombus impatiens],Bombus impatiens,644,644,44%,0.0,99.69,321,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012243197.1?report=genbank&log$=prottop&blast_rank=1&RID=E4MEUD9W013"",""XP_012243197.1"")"
elongation of very long chain fatty acids protein AAEL008004 isoform X2 [Bombus terrestris],Bombus terrestris,644,644,44%,0.0,100.00,321,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003399534.1?report=genbank&log$=prottop&blast_rank=2&RID=E4MEUD9W013"",""XP_003399534.1"")"
elongation of very long chain fatty acids protein AAEL008004-like isoform X2 [Bombus pyrosoma],Bombus pyrosoma,641,641,44%,0.0,99.38,321,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043595962.1?report=genbank&log$=prottop&blast_rank=3&RID=E4MEUD9W013"",""XP_043595962.1"")"
elongation of very long chain fatty acids protein AAEL008004 isoform X1 [Bombus impatiens],Bombus impatiens,629,629,44%,0.0,91.95,348,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012243193.1?report=genbank&log$=prottop&blast_rank=4&RID=E4MEUD9W013"",""XP_012243193.1"")"
elongation of very long chain fatty acids protein AAEL008004 isoform X1 [Bombus terrestris],Bombus terrestris,629,629,44%,0.0,92.24,348,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012169831.1?report=genbank&log$=prottop&blast_rank=5&RID=E4MEUD9W013"",""XP_012169831.1"")"
PREDICTED: elongation of very long chain fatty acids protein AAEL008004-like isoform X1 [Eufriesea mexicana],Eufriesea mexicana,626,626,44%,0.0,95.02,321,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017763300.1?report=genbank&log$=prottop&blast_rank=6&RID=E4MEUD9W013"",""XP_017763300.1"")"
elongation of very long chain fatty acids protein AAEL008004-like isoform X1 [Bombus pyrosoma],Bombus pyrosoma,625,625,44%,0.0,91.67,348,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043595955.1?report=genbank&log$=prottop&blast_rank=7&RID=E4MEUD9W013"",""XP_043595955.1"")"
elongation of very long chain fatty acids protein AAEL008004 isoform X2 [Apis dorsata],Apis dorsata,617,617,44%,0.0,93.81,323,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006611244.1?report=genbank&log$=prottop&blast_rank=8&RID=E4MEUD9W013"",""XP_006611244.1"")"
elongation of very long chain fatty acids protein AAEL008004 isoform X2 [Apis cerana],Apis cerana,617,617,44%,0.0,93.50,323,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_028523662.1?report=genbank&log$=prottop&blast_rank=9&RID=E4MEUD9W013"",""XP_028523662.1"")"
elongation of very long chain fatty acids protein AAEL008004 isoform X2 [Apis florea],Apis florea,617,617,44%,0.0,93.50,323,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012350813.1?report=genbank&log$=prottop&blast_rank=10&RID=E4MEUD9W013"",""XP_012350813.1"")"
elongation of very long chain fatty acids protein AAEL008004 isoform X2 [Frieseomelitta varia],Frieseomelitta varia,616,616,44%,0.0,93.17,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043518942.1?report=genbank&log$=prottop&blast_rank=11&RID=E4MEUD9W013"",""XP_043518942.1"")"
elongation of very long chain fatty acids protein AAEL008004 isoform X4 [Bombus impatiens],Bombus impatiens,612,612,44%,0.0,95.64,320,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012243198.1?report=genbank&log$=prottop&blast_rank=12&RID=E4MEUD9W013"",""XP_012243198.1"")"
elongation of very long chain fatty acids protein AAEL008004 isoform X3 [Bombus terrestris],Bombus terrestris,612,612,44%,0.0,95.95,320,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012169837.1?report=genbank&log$=prottop&blast_rank=13&RID=E4MEUD9W013"",""XP_012169837.1"")"
PREDICTED: elongation of very long chain fatty acids protein AAEL008004-like isoform X2 [Eufriesea mexicana],Eufriesea mexicana,610,610,44%,0.0,87.64,348,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017763303.1?report=genbank&log$=prottop&blast_rank=14&RID=E4MEUD9W013"",""XP_017763303.1"")"
elongation of very long chain fatty acids protein AAEL008004-like isoform X3 [Bombus pyrosoma],Bombus pyrosoma,608,608,44%,0.0,95.33,320,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043595963.1?report=genbank&log$=prottop&blast_rank=15&RID=E4MEUD9W013"",""XP_043595963.1"")"
