Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
probable cytosolic Fe-S cluster assembly factor AGAP009023 isoform X2 [Bombus terrestris],Bombus terrestris,997,997,71%,0.0,100.00,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012164412.1?report=genbank&log$=prottop&blast_rank=1&RID=E4MEUD9W013"",""XP_012164412.1"")"
probable cytosolic Fe-S cluster assembly factor AGAP009023 isoform X1 [Bombus terrestris],Bombus terrestris,997,997,72%,0.0,99.80,516,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_048261607.1?report=genbank&log$=prottop&blast_rank=2&RID=E4MEUD9W013"",""XP_048261607.1"")"
probable cytosolic Fe-S cluster assembly factor AGAP009023 isoform X2 [Bombus affinis],Bombus affinis,996,996,71%,0.0,99.80,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_050590125.1?report=genbank&log$=prottop&blast_rank=3&RID=E4MEUD9W013"",""XP_050590125.1"")"
probable cytosolic Fe-S cluster assembly factor AGAP009023 isoform X1 [Bombus affinis],Bombus affinis,995,995,72%,0.0,99.59,516,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_050590124.1?report=genbank&log$=prottop&blast_rank=4&RID=E4MEUD9W013"",""XP_050590124.1"")"
probable cytosolic Fe-S cluster assembly factor AGAP009023 isoform X3 [Bombus terrestris],Bombus terrestris,994,994,71%,0.0,100.00,486,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003395278.1?report=genbank&log$=prottop&blast_rank=5&RID=E4MEUD9W013"",""XP_003395278.1"")"
probable cytosolic Fe-S cluster assembly factor AGAP009023 isoform X3 [Bombus affinis],Bombus affinis,992,992,71%,0.0,99.79,486,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_050590126.1?report=genbank&log$=prottop&blast_rank=6&RID=E4MEUD9W013"",""XP_050590126.1"")"
probable cytosolic Fe-S cluster assembly factor AGAP009023 isoform X1 [Bombus bifarius],Bombus bifarius,961,961,72%,0.0,96.73,504,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033301234.1?report=genbank&log$=prottop&blast_rank=7&RID=E4MEUD9W013"",""XP_033301234.1"")"
probable cytosolic Fe-S cluster assembly factor AGAP009023 isoform X1 [Bombus impatiens],Bombus impatiens,961,961,72%,0.0,96.73,516,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033176083.1?report=genbank&log$=prottop&blast_rank=8&RID=E4MEUD9W013"",""XP_033176083.1"")"
probable cytosolic Fe-S cluster assembly factor AGAP009023 isoform X1 [Bombus vosnesenskii],Bombus vosnesenskii,961,961,72%,0.0,96.52,504,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033347767.1?report=genbank&log$=prottop&blast_rank=9&RID=E4MEUD9W013"",""XP_033347767.1"")"
probable cytosolic Fe-S cluster assembly factor AGAP009023 isoform X1 [Bombus vancouverensis nearcticus],Bombus vancouverensis nearcticus,960,960,72%,0.0,96.73,516,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033189170.1?report=genbank&log$=prottop&blast_rank=10&RID=E4MEUD9W013"",""XP_033189170.1"")"
probable cytosolic Fe-S cluster assembly factor AGAP009023 isoform X2 [Bombus impatiens],Bombus impatiens,958,958,71%,0.0,96.91,486,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033176084.1?report=genbank&log$=prottop&blast_rank=11&RID=E4MEUD9W013"",""XP_033176084.1"")"
probable cytosolic Fe-S cluster assembly factor AGAP009023 isoform X2 [Bombus vosnesenskii],Bombus vosnesenskii,957,957,71%,0.0,96.71,486,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033347769.1?report=genbank&log$=prottop&blast_rank=12&RID=E4MEUD9W013"",""XP_033347769.1"")"
