Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Splicing factor, arginine/serine-rich [Apis cerana cerana]",Apis cerana cerana,206,315,31%,5e-75,100.00,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PBC28369.1?report=genbank&log$=prottop&blast_rank=1&RID=E4MEUD9W013"",""PBC28369.1"")"
unnamed protein product [Heterotrigona itama],Heterotrigona itama,205,268,27%,4e-61,100.00,170,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD1478519.1?report=genbank&log$=prottop&blast_rank=2&RID=E4MEUD9W013"",""CAD1478519.1"")"
PREDICTED: serine/arginine-rich splicing factor 2 isoform X1 [Fopius arisanus],Fopius arisanus,209,209,17%,3e-60,100.00,187,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011310280.1?report=genbank&log$=prottop&blast_rank=3&RID=E4MEUD9W013"",""XP_011310280.1"")"
hypothetical protein PV325_008041 [Microctonus aethiopoides],Microctonus aethiopoides,209,209,17%,3e-60,100.00,185,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAK0090704.1?report=genbank&log$=prottop&blast_rank=4&RID=E4MEUD9W013"",""KAK0090704.1"")"
serine/arginine-rich splicing factor 2 [Pseudomyrmex gracilis],Pseudomyrmex gracilis,208,208,17%,4e-60,100.00,175,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_020281606.1?report=genbank&log$=prottop&blast_rank=5&RID=E4MEUD9W013"",""XP_020281606.1"")"
serine/arginine-rich splicing factor 2 isoform X2 [Diachasma alloeum],Diachasma alloeum,208,208,17%,4e-60,100.00,178,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015111298.1?report=genbank&log$=prottop&blast_rank=6&RID=E4MEUD9W013"",""XP_015111298.1"")"
hypothetical protein G9C98_003152 [Cotesia typhae],Cotesia typhae,208,208,17%,4e-60,100.00,174,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAG8038845.1?report=genbank&log$=prottop&blast_rank=7&RID=E4MEUD9W013"",""KAG8038845.1"")"
"Splicing factor, arginine/serine-rich 2 [Harpegnathos saltator]",Harpegnathos saltator,208,208,17%,4e-60,100.00,175,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EFN78812.1?report=genbank&log$=prottop&blast_rank=8&RID=E4MEUD9W013"",""EFN78812.1"")"
PREDICTED: serine/arginine-rich splicing factor 2 [Polistes canadensis],Polistes canadensis,208,208,17%,4e-60,100.00,175,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014599785.1?report=genbank&log$=prottop&blast_rank=9&RID=E4MEUD9W013"",""XP_014599785.1"")"
serine/arginine-rich splicing factor 2 isoform X1 [Neodiprion lecontei],Neodiprion lecontei,208,208,17%,4e-60,100.00,176,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015521158.1?report=genbank&log$=prottop&blast_rank=10&RID=E4MEUD9W013"",""XP_015521158.1"")"
