Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
movement protein [Tobacco ringspot virus],Tobacco ringspot virus,405,405,94%,1E-139,95.96,360,Erro:501
polyprotein 2 [Tobacco ringspot virus],Tobacco ringspot virus,404,404,94%,2E-130,96.97,1099,Erro:501
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,402,402,94%,5E-130,96.46,1102,Erro:501
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,402,402,94%,8E-130,95.96,1101,Erro:501
structural polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,395,395,94%,8E-130,94.95,839,Erro:501
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,402,402,94%,8E-130,95.96,1101,Erro:501
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,402,402,94%,8E-130,96.46,1101,Erro:501
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,402,402,94%,9E-130,96.46,1100,Erro:501
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,402,402,94%,9E-130,96.46,1100,Erro:501
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,402,402,94%,1E-129,96.46,1102,Erro:501
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,402,402,94%,1E-129,96.46,1100,Erro:501
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,402,402,94%,1E-129,96.46,1102,Erro:501
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,402,402,94%,1E-129,96.46,1102,Erro:501
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,402,402,94%,1E-129,96.46,1102,Erro:501
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,402,402,94%,1E-129,96.46,1102,Erro:501
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,401,401,94%,2E-129,96.46,1102,Erro:501
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,401,401,94%,2E-129,96.46,1102,Erro:501
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,401,401,94%,2E-129,96.46,1100,Erro:501
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,401,401,94%,2E-129,96.46,1102,Erro:501
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,400,400,94%,3E-129,95.96,1099,Erro:501
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,400,400,94%,3E-129,95.45,1100,Erro:501
polyprotein 2 [Tobacco ringspot virus],Tobacco ringspot virus,399,399,94%,8E-129,95.45,1101,Erro:501
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,399,399,93%,1E-128,96.45,1100,Erro:501
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,399,399,94%,1E-128,95.45,1102,Erro:501
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,397,397,94%,8E-128,94.95,1101,Erro:501
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,396,396,94%,1E-127,94.44,1101,Erro:501
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,396,396,94%,1E-127,94.44,1099,Erro:501
structural polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,394,394,94%,7E-127,94.95,1101,Erro:501
polyprotein P2 [Aeonium ringspot virus],Aeonium ringspot virus,352,352,95%,1E-110,85.29,1128,Erro:501
RNA 2 polyprotein [Potato black ringspot virus],Potato black ringspot virus,343,343,92%,8E-108,84.97,1078,Erro:501
RNA 2 polyprotein [Potato black ringspot virus],Potato black ringspot virus,338,338,92%,9E-106,84.46,1082,Erro:501
polyprotein [Potato black ringspot virus],Potato black ringspot virus,338,338,92%,9E-106,84.46,1082,Erro:501
RNA 2 polyprotein [Potato black ringspot virus],Potato black ringspot virus,338,338,92%,9E-106,84.46,1082,Erro:501
RNA 2 polyprotein [Potato black ringspot virus],Potato black ringspot virus,336,336,92%,9E-105,83.42,1078,Erro:501
