Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
coat protein [Ageratum latent virus],Ageratum latent virus,124,124,67%,6e-33,79.73,194,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AGN29730.1?report=genbank&log$=prottop&blast_rank=1&RID=MB3MSR0U016"",""AGN29730.1"")"
coat protein [Ageratum latent virus 1998],Ageratum latent virus 1998,124,124,67%,9e-33,81.08,235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_008470973.1?report=genbank&log$=prottop&blast_rank=2&RID=MB3MSR0U016"",""YP_008470973.1"")"
coat protein [Cape gooseberry ilarvirus 1],Cape gooseberry ilarvirus 1,122,122,67%,4e-32,74.32,224,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UEP18548.1?report=genbank&log$=prottop&blast_rank=3&RID=MB3MSR0U016"",""UEP18548.1"")"
coat protein [Cape gooseberry ilarvirus 1],Cape gooseberry ilarvirus 1,122,122,67%,7e-32,75.68,224,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_009551517.1?report=genbank&log$=prottop&blast_rank=4&RID=MB3MSR0U016"",""YP_009551517.1"")"
coat protein [Ageratum latent virus],Ageratum latent virus,122,122,67%,9e-32,75.68,236,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QNL13312.1?report=genbank&log$=prottop&blast_rank=5&RID=MB3MSR0U016"",""QNL13312.1"")"
nucleocapsid protein [Tobacco streak virus],Tobacco streak virus,118,118,67%,9e-31,74.32,194,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AEA02470.1?report=genbank&log$=prottop&blast_rank=6&RID=MB3MSR0U016"",""AEA02470.1"")"
Structure of Tobacco streak virus coat protein at 2.1 Angstroms resolution (C2 crystal form) [Tobacco streak virus],Tobacco streak virus,117,117,67%,1e-30,74.32,166,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/4Y6X_A?report=genbank&log$=prottop&blast_rank=7&RID=MB3MSR0U016"",""4Y6X_A"")"
coat protein [Tobacco streak virus],Tobacco streak virus,118,118,67%,1e-30,74.32,200,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AGL92438.1?report=genbank&log$=prottop&blast_rank=8&RID=MB3MSR0U016"",""AGL92438.1"")"
coat protein [Tobacco streak virus],Tobacco streak virus,119,119,67%,1e-30,74.32,210,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UXE43114.1?report=genbank&log$=prottop&blast_rank=9&RID=MB3MSR0U016"",""UXE43114.1"")"
Structure of Tobacco streak virus coat protein dimer at 2.4 Angstroms resolution [Tobacco streak virus],Tobacco streak virus,117,117,67%,1e-30,74.32,166,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/4Y6T_A?report=genbank&log$=prottop&blast_rank=10&RID=MB3MSR0U016"",""4Y6T_A"")"
coat protein [Tobacco streak virus],Tobacco streak virus,119,119,67%,1e-30,74.32,210,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAS01856.1?report=genbank&log$=prottop&blast_rank=11&RID=MB3MSR0U016"",""AAS01856.1"")"
coat protein [Tobacco streak virus],Tobacco streak virus,119,119,67%,1e-30,74.32,232,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ANG60906.1?report=genbank&log$=prottop&blast_rank=12&RID=MB3MSR0U016"",""ANG60906.1"")"
coat protein [Tobacco streak virus],Tobacco streak virus,118,118,67%,1e-30,74.32,201,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AGL92439.1?report=genbank&log$=prottop&blast_rank=13&RID=MB3MSR0U016"",""AGL92439.1"")"
coat protein [Tobacco streak virus],Tobacco streak virus,119,119,67%,1e-30,75.68,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAT38936.1?report=genbank&log$=prottop&blast_rank=14&RID=MB3MSR0U016"",""AAT38936.1"")"
nucleocapsid protein [Tobacco streak virus],Tobacco streak virus,118,118,67%,1e-30,74.32,201,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AEV46837.1?report=genbank&log$=prottop&blast_rank=15&RID=MB3MSR0U016"",""AEV46837.1"")"
nucleocapsid protein [Tobacco streak virus],Tobacco streak virus,118,118,67%,2e-30,74.32,201,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ADM53003.1?report=genbank&log$=prottop&blast_rank=16&RID=MB3MSR0U016"",""ADM53003.1"")"
nucleocapsid protein [Tobacco streak virus],Tobacco streak virus,118,118,67%,2e-30,74.32,201,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AGH58145.1?report=genbank&log$=prottop&blast_rank=17&RID=MB3MSR0U016"",""AGH58145.1"")"
coat protein [Tobacco streak virus],Tobacco streak virus,119,119,67%,2e-30,74.32,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAT38939.1?report=genbank&log$=prottop&blast_rank=18&RID=MB3MSR0U016"",""AAT38939.1"")"
coat protein [Tobacco streak virus],Tobacco streak virus,118,118,67%,2e-30,74.32,221,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AVH81254.1?report=genbank&log$=prottop&blast_rank=19&RID=MB3MSR0U016"",""AVH81254.1"")"
coat protein [Tobacco streak virus],Tobacco streak virus,119,119,67%,2e-30,74.32,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAX47096.1?report=genbank&log$=prottop&blast_rank=20&RID=MB3MSR0U016"",""AAX47096.1"")"
coat protein [Tobacco streak virus],Tobacco streak virus,118,118,67%,2e-30,74.32,210,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/APF47417.1?report=genbank&log$=prottop&blast_rank=21&RID=MB3MSR0U016"",""APF47417.1"")"
coat protein [Tobacco streak virus],Tobacco streak virus,119,119,67%,2e-30,74.32,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ABI81745.1?report=genbank&log$=prottop&blast_rank=22&RID=MB3MSR0U016"",""ABI81745.1"")"
coat protein [Tobacco streak virus],Tobacco streak virus,118,118,67%,2e-30,74.32,212,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/APF47415.1?report=genbank&log$=prottop&blast_rank=23&RID=MB3MSR0U016"",""APF47415.1"")"
coat protein [Tobacco streak virus],Tobacco streak virus,118,118,67%,2e-30,74.32,213,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/APF47416.1?report=genbank&log$=prottop&blast_rank=24&RID=MB3MSR0U016"",""APF47416.1"")"
coat protein [Tobacco streak virus],Tobacco streak virus,119,119,67%,2e-30,74.32,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AVH81259.1?report=genbank&log$=prottop&blast_rank=25&RID=MB3MSR0U016"",""AVH81259.1"")"
coat protein [Tobacco streak virus],Tobacco streak virus,118,118,67%,2e-30,74.32,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAX47097.1?report=genbank&log$=prottop&blast_rank=26&RID=MB3MSR0U016"",""AAX47097.1"")"
coat protein [Tobacco streak virus],Tobacco streak virus,118,118,67%,2e-30,74.32,226,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AWN00460.1?report=genbank&log$=prottop&blast_rank=27&RID=MB3MSR0U016"",""AWN00460.1"")"
nucleocapsid protein [Tobacco streak virus],Tobacco streak virus,118,118,67%,2e-30,74.32,227,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AEA02471.1?report=genbank&log$=prottop&blast_rank=28&RID=MB3MSR0U016"",""AEA02471.1"")"
coat protein [Tobacco streak virus],Tobacco streak virus,118,118,67%,2e-30,74.32,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ASV64062.1?report=genbank&log$=prottop&blast_rank=29&RID=MB3MSR0U016"",""ASV64062.1"")"
coat protein [Tobacco streak virus],Tobacco streak virus,118,118,67%,2e-30,74.32,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AUO28704.1?report=genbank&log$=prottop&blast_rank=30&RID=MB3MSR0U016"",""AUO28704.1"")"
coat protein [Sunflower necrosis virus],Sunflower necrosis virus,118,118,67%,3e-30,74.32,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AEJ54438.1?report=genbank&log$=prottop&blast_rank=31&RID=MB3MSR0U016"",""AEJ54438.1"")"
coat protein [Tobacco streak virus],Tobacco streak virus,118,118,67%,3e-30,74.32,226,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AUO28701.1?report=genbank&log$=prottop&blast_rank=32&RID=MB3MSR0U016"",""AUO28701.1"")"
coat protein [Tobacco streak virus],Tobacco streak virus,118,118,67%,3e-30,74.32,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAX47102.1?report=genbank&log$=prottop&blast_rank=33&RID=MB3MSR0U016"",""AAX47102.1"")"
