Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
P2b protein [Blackberry chlorotic ringspot virus],Blackberry chlorotic ringspot virus,224,224,97%,3e-71,64.60,205,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ARS65725.1?report=genbank&log$=prottop&blast_rank=1&RID=MB3MSR0U016"",""ARS65725.1"")"
2b [Grapevine associated ilarvirus],Grapevine associated ilarvirus,223,223,97%,3e-71,65.84,200,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QIJ25695.1?report=genbank&log$=prottop&blast_rank=2&RID=MB3MSR0U016"",""QIJ25695.1"")"
p2b [Blackberry chlorotic ringspot virus],Blackberry chlorotic ringspot virus,222,222,97%,2e-70,63.98,205,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UXK32681.1?report=genbank&log$=prottop&blast_rank=3&RID=MB3MSR0U016"",""UXK32681.1"")"
P2b [Solanum nigrum ilarvirus 1],Solanum nigrum ilarvirus 1,221,221,97%,3e-70,65.84,200,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QGN75795.1?report=genbank&log$=prottop&blast_rank=4&RID=MB3MSR0U016"",""QGN75795.1"")"
viral suppressor of RNA silencing [Solanum nigrum ilarvirus 1],Solanum nigrum ilarvirus 1,221,221,97%,3e-70,65.84,200,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UTQ50865.1?report=genbank&log$=prottop&blast_rank=5&RID=MB3MSR0U016"",""UTQ50865.1"")"
viral suppressor of RNA silencing [Prunus virus I],Prunus virus I,221,221,97%,6e-70,63.98,205,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UTQ50870.1?report=genbank&log$=prottop&blast_rank=6&RID=MB3MSR0U016"",""UTQ50870.1"")"
gene silencing suppressor [Prunus virus I],Prunus virus I,220,220,97%,6e-70,63.98,204,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UOF93066.1?report=genbank&log$=prottop&blast_rank=7&RID=MB3MSR0U016"",""UOF93066.1"")"
2b [Prunus virus I],Prunus virus I,220,220,97%,7e-70,63.98,205,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QSG73631.1?report=genbank&log$=prottop&blast_rank=8&RID=MB3MSR0U016"",""QSG73631.1"")"
P2b protein [Blackberry chlorotic ringspot virus],Blackberry chlorotic ringspot virus,220,220,97%,8e-70,63.98,205,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/URC17613.1?report=genbank&log$=prottop&blast_rank=9&RID=MB3MSR0U016"",""URC17613.1"")"
putative 2b protein [Peanut virus C],Peanut virus C,219,219,97%,2e-69,67.70,202,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AWC08305.1?report=genbank&log$=prottop&blast_rank=10&RID=MB3MSR0U016"",""AWC08305.1"")"
2b protein [Tobacco streak virus],Tobacco streak virus,219,219,97%,3e-69,63.35,205,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACJ38089.1?report=genbank&log$=prottop&blast_rank=11&RID=MB3MSR0U016"",""ACJ38089.1"")"
2b protein [Tobacco streak virus],Tobacco streak virus,218,218,97%,6e-69,63.35,202,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AGN29714.1?report=genbank&log$=prottop&blast_rank=12&RID=MB3MSR0U016"",""AGN29714.1"")"
2b protein [Strawberry necrotic shock virus],Strawberry necrotic shock virus,217,217,97%,1e-68,65.22,211,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_941473.1?report=genbank&log$=prottop&blast_rank=13&RID=MB3MSR0U016"",""YP_941473.1"")"
2b protein [Tobacco streak virus],Tobacco streak virus,217,217,96%,1e-68,66.04,199,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AWK57897.1?report=genbank&log$=prottop&blast_rank=14&RID=MB3MSR0U016"",""AWK57897.1"")"
protein 2b [Tobacco streak virus],Tobacco streak virus,216,216,96%,4e-68,64.78,199,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AIN56247.1?report=genbank&log$=prottop&blast_rank=15&RID=MB3MSR0U016"",""AIN56247.1"")"
2b protein [Tobacco streak virus],Tobacco streak virus,216,216,97%,5e-68,63.35,205,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAQ55254.1?report=genbank&log$=prottop&blast_rank=16&RID=MB3MSR0U016"",""BAQ55254.1"")"
putative 2b protein [Tobacco streak virus],Tobacco streak virus,216,216,97%,5e-68,63.35,205,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ALF12290.1?report=genbank&log$=prottop&blast_rank=17&RID=MB3MSR0U016"",""ALF12290.1"")"
protein 2b [Tobacco streak virus],Tobacco streak virus,215,215,97%,7e-68,63.35,205,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QNT38432.1?report=genbank&log$=prottop&blast_rank=18&RID=MB3MSR0U016"",""QNT38432.1"")"
protein 2b [Tobacco streak virus],Tobacco streak virus,215,215,97%,7e-68,63.35,205,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QNT38437.1?report=genbank&log$=prottop&blast_rank=19&RID=MB3MSR0U016"",""QNT38437.1"")"
p2b protein [Blackberry chlorotic ringspot virus],Blackberry chlorotic ringspot virus,215,215,97%,1e-67,64.60,211,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_002308571.1?report=genbank&log$=prottop&blast_rank=20&RID=MB3MSR0U016"",""YP_002308571.1"")"
2b protein [Ageratum latent virus 1998],Ageratum latent virus 1998,214,214,97%,1e-67,63.12,200,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_008470971.1?report=genbank&log$=prottop&blast_rank=21&RID=MB3MSR0U016"",""YP_008470971.1"")"
protein 2b [Tobacco streak virus],Tobacco streak virus,214,214,97%,1e-67,62.96,205,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QNT38427.1?report=genbank&log$=prottop&blast_rank=22&RID=MB3MSR0U016"",""QNT38427.1"")"
