Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
polyprotein [Victoria bee virus 2],Victoria bee virus 2,203,203,99%,5E-58,96.00,2729,Erro:501
polyprotein [Victoria bee virus 1],Victoria bee virus 1,202,202,99%,1E-57,93.00,2727,Erro:501
polyprotein [Perth bee virus 3],Perth bee virus 3,196,196,99%,1E-55,94.00,2725,Erro:501
polyprotein [Picornaviridae sp.],Picornaviridae sp.,184,184,99%,2E-51,86.00,2752,Erro:501
polyprotein [Soybean thrips picorna-like virus 7],Soybean thrips picorna-like virus 7,178,178,99%,3E-49,84.00,2810,Erro:501
polyprotein [Acheta domesticus Iflavirus],Acheta domesticus Iflavirus,127,127,99%,2E-31,61.00,2817,Erro:501
polyprotein [Acheta domesticus Iflavirus],Acheta domesticus Iflavirus,114,114,99%,7E-27,56.00,2821,Erro:501
,,69.3,69.3,93%,6E-11,37.23,2884,Erro:501
,,64.7,64.7,92%,2E-09,35.48,2915,Erro:501
,,62.0,62.0,93%,2E-08,31.91,2974,Erro:501
polyprotein [Leuronota fagarae picorna-like virus],Leuronota fagarae picorna-like virus,61.2,61.2,99%,5E-08,36.00,2942,Erro:501
,,60.5,60.5,93%,6E-08,32.98,2958,Erro:501
polyprotein [Soybean thrips picorna-like virus 8],Soybean thrips picorna-like virus 8,60.1,60.1,92%,1E-07,35.48,1406,Erro:501
RNA helicase [Sanya eysarcoris guttigerus iflavirus 1],Sanya eysarcoris guttigerus iflavirus 1,60.1,60.1,92%,1E-07,32.26,2222,Erro:501
polyprotein [Bactericera cockerelli picorna-like virus],Bactericera cockerelli picorna-like virus,58.9,58.9,99%,3E-07,33.00,2947,Erro:501
polyprotein [Bactericera cockerelli picorna-like virus],Bactericera cockerelli picorna-like virus,58.9,58.9,99%,3E-07,33.00,2947,Erro:501
polyprotein [Bactericera cockerelli picorna-like virus],Bactericera cockerelli picorna-like virus,58.9,58.9,99%,3E-07,33.00,2947,Erro:501
polyprotein [Baskerville virus],Baskerville virus,58.2,58.2,92%,5E-07,34.41,2738,Erro:501
hypothetical protein [Hubei mosquito virus 1],Hubei mosquito virus 1,57.8,57.8,92%,6E-07,34.41,2833,Erro:501
hypothetical protein [Hubei mosquito virus 1],Hubei mosquito virus 1,57.8,57.8,92%,6E-07,34.41,2833,Erro:501
polyprotein [Hangzhou recilia dorsalis iflavirus 2],Hangzhou recilia dorsalis iflavirus 2,57.0,57.0,94%,1E-06,28.42,3117,Erro:501
polyprotein [Hangzhou lschnura senegalensis iflavirus 1],Hangzhou lschnura senegalensis iflavirus 1,57.0,57.0,96%,1E-06,34.02,3136,Erro:501
,,56.6,56.6,94%,1E-06,32.63,2915,Erro:501
hypothetical protein [Shahe heteroptera virus 2],Shahe heteroptera virus 2,56.6,56.6,94%,2E-06,28.42,2882,Erro:501
hypothetical protein [Shahe heteroptera virus 2],Shahe heteroptera virus 2,56.6,56.6,94%,2E-06,28.42,2813,Erro:501
hypothetical protein [Shahe heteroptera virus 2],Shahe heteroptera virus 2,56.6,56.6,94%,2E-06,28.42,2882,Erro:501
hypothetical protein [Shahe heteroptera virus 2],Shahe heteroptera virus 2,56.6,56.6,94%,2E-06,28.42,2882,Erro:501
hypothetical protein [Sanxia water strider virus 8],Sanxia water strider virus 8,56.2,56.2,93%,2E-06,28.72,2926,Erro:501
polyprotein [Hangzhou recilia dorsalis iflavirus 2],Hangzhou recilia dorsalis iflavirus 2,55.8,55.8,94%,4E-06,27.37,2634,Erro:501
,,55.5,55.5,96%,4E-06,35.64,1739,Erro:501
RNA-dependent RNA polymerase [Fushun Iflavirus 3],Fushun Iflavirus 3,55.1,55.1,93%,5E-06,30.93,284,Erro:501
RNA helicase [Hangzhou iflavirus 2],Hangzhou iflavirus 2,55.1,55.1,93%,5E-06,29.90,1610,Erro:501
polyprotein [Hangzhou sogatella furcifera iflavirus 1],Hangzhou sogatella furcifera iflavirus 1,55.1,55.1,93%,5E-06,29.90,3136,Erro:501
,,55.1,55.1,92%,5E-06,33.33,2886,Erro:501
hypothetical protein [Tesano Aedes virus],Tesano Aedes virus,55.1,55.1,92%,6E-06,32.26,2826,Erro:501
polyprotein [Fushun Iflavirus 2],Fushun Iflavirus 2,55.1,55.1,99%,6E-06,32.00,2728,Erro:501
polyprotein [Sogatella furcifera honeydew virus],Sogatella furcifera honeydew virus,54.7,54.7,93%,8E-06,29.90,3136,Erro:501
capsid protein [Fushun laodelphax striatellus iflavirus 1],Fushun laodelphax striatellus iflavirus 1,54.3,54.3,93%,1E-05,29.90,2648,Erro:501
hypothetical protein [Hubei picorna-like virus 33],Hubei picorna-like virus 33,54.3,54.3,92%,1E-05,26.88,2909,Erro:501
polyprotein [Diaphorina citri picorna-like virus],Diaphorina citri picorna-like virus,53.9,53.9,99%,1E-05,31.00,2831,Erro:501
polyprotein [Rondonia iflavirus 1],Rondonia iflavirus 1,53.5,53.5,72%,2E-05,35.62,2973,Erro:501
"polyprotein (domains: helicase, peptidase, RdRP) [Novo Mesto iflavirus 1]",Novo Mesto iflavirus 1,53.5,53.5,92%,2E-05,31.18,2849,Erro:501
polyprotein [Apis iflavirus 1],Apis iflavirus 1,53.1,53.1,93%,3E-05,30.85,3150,Erro:501
hypothetical protein [Hubei picorna-like virus 28],Hubei picorna-like virus 28,52.8,52.8,97%,4E-05,26.53,2975,Erro:501
hypothetical protein [Leuven Picorna-like virus 1],Leuven Picorna-like virus 1,52.0,52.0,92%,6E-05,31.18,2921,Erro:501
hypothetical protein [Hubei odonate virus 2],Hubei odonate virus 2,52.0,52.0,92%,6E-05,30.11,3104,Erro:501
ORF2 [Harmonia axyridis virus 1],Harmonia axyridis virus 1,52.0,52.0,92%,8E-05,31.18,655,Erro:501
,,52.0,52.0,93%,8E-05,34.04,2914,Erro:501
hypothetical protein [Hubei picorna-like virus 40],Hubei picorna-like virus 40,52.0,52.0,92%,8E-05,31.18,2880,Erro:501
polyprotein [Aedes vexans iflavirus],Aedes vexans iflavirus,51.6,51.6,92%,9E-05,31.18,2782,Erro:501
polyprotein [Soybean thrips iflavirus 2],Soybean thrips iflavirus 2,51.6,51.6,99%,"0,0001",30.69,2934,Erro:501
polyprotein [Soybean thrips iflavirus 1],Soybean thrips iflavirus 1,51.6,51.6,93%,"0,0001",29.47,3247,Erro:501
polyprotein [Chajerado virus],Chajerado virus,51.6,51.6,96%,"0,0001",30.93,2872,Erro:501
,,51.2,51.2,92%,"0,0001",32.26,2993,Erro:501
,,50.8,50.8,73%,"0,0001",36.49,224,Erro:501
,,51.2,51.2,92%,"0,0001",33.33,2990,Erro:501
,,51.2,51.2,92%,"0,0001",33.33,2990,Erro:501
,,51.2,51.2,92%,"0,0001",33.33,2990,Erro:501
polyprotein [Varroa dicistrovirus 1],Varroa dicistrovirus 1,51.2,51.2,97%,"0,0001",31.07,2979,Erro:501
,,51.2,51.2,92%,"0,0001",33.33,2990,Erro:501
,,51.2,51.2,92%,"0,0001",33.33,2990,Erro:501
,,50.8,50.8,92%,"0,0001",32.26,465,Erro:501
,,50.8,50.8,92%,"0,0002",31.96,544,Erro:501
polyprotein [Oryctes rhinoceros picorna-like virus 1],Oryctes rhinoceros picorna-like virus 1,50.8,50.8,95%,"0,0002",28.28,2947,Erro:501
polyprotein [Riptortus pedestris virus-2],Riptortus pedestris virus-2,50.4,50.4,93%,"0,0002",26.60,2916,Erro:501
,,50.4,50.4,92%,"0,0003",31.96,489,Erro:501
hypothetical protein 1 [Beihai picorna-like virus 90],Beihai picorna-like virus 90,50.1,50.1,92%,"0,0003",33.33,1994,Erro:501
RNA dependent RNA polymerase [Kuusamo toti-like virus],Kuusamo toti-like virus,49.7,49.7,93%,"0,0003",28.72,254,Erro:501
polyprotein [Laodelphax striatellus picorna-like virus 2],Laodelphax striatellus picorna-like virus 2,50.1,50.1,93%,"0,0004",30.93,3125,Erro:501
polyprotein [Darwin bee virus 3],Darwin bee virus 3,49.7,49.7,92%,"0,0004",29.79,2800,Erro:501
polyprotein [Laodelphax striatella honeydew virus 1],Laodelphax striatella honeydew virus 1,49.7,49.7,93%,"0,0004",30.93,3125,Erro:501
polyprotein [Tetrastichus brontispae RNA virus 3],Tetrastichus brontispae RNA virus 3,49.7,49.7,92%,"0,0004",32.26,2978,Erro:501
polyprotein [Ceratitis capitata iflavirus 2],Ceratitis capitata iflavirus 2,49.7,49.7,92%,"0,0004",34.74,2991,Erro:501
polyprotein [Renmark bee virus 4],Renmark bee virus 4,49.7,49.7,68%,"0,0004",40.58,2866,Erro:501
,,49.7,49.7,92%,"0,0004",29.47,1807,Erro:501
,,49.7,49.7,92%,"0,0004",30.11,405,Erro:501
polyprotein [Bemisia tabaci picorna-like virus 1],Bemisia tabaci picorna-like virus 1,49.7,49.7,63%,"0,0005",37.50,2967,Erro:501
polyprotein [Slow bee paralysis virus],Slow bee paralysis virus,49.7,49.7,92%,"0,0005",27.96,2964,Erro:501
hypothetical protein [Thrips tabaci associated iflavirus 1],Thrips tabaci associated iflavirus 1,49.7,49.7,73%,"0,0005",36.00,3069,Erro:501
polyprotein [Lycorma delicatula iflavirus 1],Lycorma delicatula iflavirus 1,49.7,49.7,92%,"0,0005",29.03,3139,Erro:501
polyprotein [Bee iflavirus 1],Bee iflavirus 1,49.7,49.7,92%,"0,0005",31.18,1969,Erro:501
polyprotein [Xiangshan picorna-like virus 2],Xiangshan picorna-like virus 2,49.3,49.3,93%,"0,0006",31.91,3023,Erro:501
polyprotein [Sanya Ischnura senegalensis iflavirus 1],Sanya Ischnura senegalensis iflavirus 1,49.3,49.3,92%,"0,0007",32.26,3110,Erro:501
polyprotein [Pink bollworm virus 4],Pink bollworm virus 4,48.5,48.5,92%,1,31.18,2846,Erro:501
hypothetical protein [Hubei myriapoda virus 1],Hubei myriapoda virus 1,48.5,48.5,92%,1,33.68,3029,Erro:501
polyprotein [Thaumetopoea pityocampa iflavirus 1],Thaumetopoea pityocampa iflavirus 1,48.1,48.1,93%,1,27.66,2957,Erro:501
hypothetical protein 1 [Wenling picorna-like virus 3],Wenling picorna-like virus 3,48.1,48.1,73%,2,36.49,1965,Erro:501
RNA-dependent RNA polymerase [Antheraea mylitta iflavirus],Antheraea mylitta iflavirus,48.1,48.1,93%,2,29.79,363,Erro:501
polyprotein [Psammotettix alienus iflavirus 1],Psammotettix alienus iflavirus 1,48.1,48.1,93%,2,25.53,3187,Erro:501
polyprotein [Antheraea pernyi iflavirus],Antheraea pernyi iflavirus,48.1,48.1,93%,2,27.66,3036,Erro:501
,,47.8,47.8,93%,2,26.60,3109,Erro:501
,,47.8,47.8,76%,2,35.06,1540,Erro:501
polyprotein [Vespa velutina associated ifla-like virus],Vespa velutina associated ifla-like virus,47.8,47.8,93%,2,28.72,3059,Erro:501
replicase [Halyomorpha halys ifla-like virus 1],Halyomorpha halys ifla-like virus 1,47.8,47.8,92%,2,30.85,3165,Erro:501
polyprotein [Slow bee paralysis virus],Slow bee paralysis virus,47.8,47.8,92%,3,26.88,2964,Erro:501
polyprotein [Antheraea mylitta iflavirus],Antheraea mylitta iflavirus,47.4,47.4,93%,3,29.79,2967,Erro:501
,,47.0,47.0,92%,3,35.71,193,Erro:501
,,47.4,47.4,98%,3,28.57,2622,Erro:501
P-loop NTPase [Sanya marna-like virus 3],Sanya marna-like virus 3,47.0,47.0,66%,4,37.31,1704,Erro:501
hypothetical protein [Sichuan picorna-like virus],Sichuan picorna-like virus,47.0,47.0,93%,4,27.66,2995,Erro:501
