Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
putative triple gene block protein 1 [White clover mosaic virus],White clover mosaic virus,251,251,99%,9E-84,97.62,146,Erro:501
25 kDa triple gene block protein 1 [White clover mosaic virus],White clover mosaic virus,255,255,99%,1E-83,97.62,236,Erro:501
triple gene block protein 1 [White clover mosaic virus],White clover mosaic virus,254,254,99%,2E-83,96.83,236,Erro:501
triple gene block protein 1 [Galium odoratum potexvirus],Galium odoratum potexvirus,253,253,99%,3E-83,96.83,236,Erro:501
RecName: Full=Movement and silencing protein TGBp1; AltName: Full=25 kDa protein; AltName: Full=Silencing suppressor P25; AltName: Full=Triple gene block 1 protein; Short=TGBp1 [White clover mosaic virus (strain O)],White clover mosaic virus (strain O),253,253,99%,3E-83,96.83,236,Erro:501
triple gene block protein 1 [White clover mosaic virus],White clover mosaic virus,253,253,99%,6E-83,96.83,236,Erro:501
triple gene block protein 1 [White clover mosaic virus],White clover mosaic virus,253,253,99%,7E-83,96.83,236,Erro:501
triple gene block protein 1 [White clover mosaic virus],White clover mosaic virus,253,253,99%,7E-83,96.03,236,Erro:501
putative TGB1 protein [White clover mosaic virus],White clover mosaic virus,253,253,99%,8E-83,96.83,236,Erro:501
triple gene block protein 1 [White clover mosaic virus],White clover mosaic virus,252,252,99%,9E-83,96.03,236,Erro:501
putative triple gene block protein 1 [White clover mosaic virus],White clover mosaic virus,252,252,99%,9E-83,96.83,236,Erro:501
triple gene block protein 1 [White clover mosaic virus],White clover mosaic virus,252,252,99%,1E-82,96.83,236,Erro:501
triple gene block protein 1 [White clover mosaic virus],White clover mosaic virus,252,252,99%,1E-82,96.83,236,Erro:501
triple gene block protein 1 [White clover mosaic virus],White clover mosaic virus,252,252,99%,2E-82,96.03,236,Erro:501
triple gene block protein 1 [White clover mosaic virus],White clover mosaic virus,250,250,99%,6E-82,96.03,236,Erro:501
triple gene block protein 1 [White clover mosaic virus],White clover mosaic virus,250,250,99%,6E-82,96.03,236,Erro:501
triple gene block protein 1 [White clover mosaic virus],White clover mosaic virus,250,250,99%,6E-82,96.03,236,Erro:501
triple gene block protein 1 [White clover mosaic virus],White clover mosaic virus,250,250,99%,7E-82,96.03,236,Erro:501
triple gene block 1 protein [White clover mosaic virus],White clover mosaic virus,250,250,99%,8E-82,96.03,236,Erro:501
17 kDa protein [White clover mosaic virus],White clover mosaic virus,221,221,87%,3E-71,97.27,156,Erro:501
putative triple gene block protein 1 [Xinjiang alphaflexivirus 2],Xinjiang alphaflexivirus 2,168,168,98%,2E-49,59.52,236,Erro:501
triple gene block protein 1 [White clover mosaic virus],White clover mosaic virus,77.8,77.8,29%,8E-16,97.30,83,Erro:501
TGB1 protein [Hainan betaflexivirus],Hainan betaflexivirus,73.6,73.6,90%,1E-12,39.13,229,Erro:501
triple gene block protein 1 [Alstroemeria virus X],Alstroemeria virus X,70.5,70.5,79%,1E-11,39.22,234,Erro:501
triple gene block protein 1 [Actinidia virus X],Actinidia virus X,65.5,65.5,88%,1E-09,36.52,235,Erro:501
triple-gene-block protein 1 [Lettuce virus X],Lettuce virus X,65.5,65.5,87%,1E-09,40.35,234,Erro:501
TGB1 [Caper carlavirus 1],Caper carlavirus 1,65.9,65.9,90%,1E-09,36.75,273,Erro:501
TGB1 [Actinidia virus X],Actinidia virus X,65.5,65.5,88%,1E-09,36.52,235,Erro:501
triple gene block protein 1 [Actinidia virus X],Actinidia virus X,65.1,65.1,90%,1E-09,35.90,235,Erro:501
TGB1 [Dioscorea potexvirus 1],Dioscorea potexvirus 1,65.1,65.1,91%,2E-09,34.19,238,Erro:501
