Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
RdRp [Vespa velutina partiti-like virus 2],Vespa velutina partiti-like virus 2,244,244,99%,2E-76,75.84,457,Erro:501
RNA-dependent RNA polymerase [XiangYun partiti-picobirna-like virus 10],XiangYun partiti-picobirna-like virus 10,159,159,98%,2E-43,49.32,442,Erro:501
putative RNA-dependent RNA polymerase [Sichuan mosquito associated partiti-like virus],Sichuan mosquito associated partiti-like virus,152,152,98%,5E-41,50.68,424,Erro:501
,,,,,,,,
RdRp [Hubei partiti-like virus 50],Hubei partiti-like virus 50,136,136,99%,9E-35,47.40,427,Erro:501
,,,,,,,,
RNA-dependent RNA polymerase [Praha partiti-like virus 1],Praha partiti-like virus 1,124,124,98%,4E-30,45.95,450,Erro:501
RdRp [Wuhan spider virus 10],Wuhan spider virus 10,122,122,99%,1E-29,45.70,438,Erro:501
RdRp [Wuhan spider virus 10],Wuhan spider virus 10,122,122,99%,1E-29,45.70,438,Erro:501
,,,,,,,,
RNA-dependent RNA polymerase [Wuhan spider virus 10],Wuhan spider virus 10,120,120,99%,7E-29,45.03,438,Erro:501
RNA-dependent RNA polymerase [Osugoroshi virus 3],Osugoroshi virus 3,119,119,96%,3E-28,43.79,439,Erro:501
RdRp [Hubei coleoptera virus 4],Hubei coleoptera virus 4,116,116,99%,2E-27,39.74,431,Erro:501
RdRp [Hubei partiti-like virus 52],Hubei partiti-like virus 52,106,106,86%,9E-24,43.38,430,Erro:501
RNA-dependent RNA polymerase [Osugoroshi virus 2],Osugoroshi virus 2,102,102,98%,5E-22,39.33,423,Erro:501
putative RdRP [Lampyris noctiluca partitivirus-like virus 2],Lampyris noctiluca partitivirus-like virus 2,86.3,86.3,78%,3E-16,41.32,436,Erro:501
RdRp [Hubei coleoptera virus 5],Hubei coleoptera virus 5,81.6,81.6,85%,1E-14,39.55,432,Erro:501
RdRp [Hubei partiti-like virus 51],Hubei partiti-like virus 51,80.9,80.9,73%,2E-14,38.18,413,Erro:501
