Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
lp [Deformed wing virus],Deformed wing virus,142,142,98%,1E-41,94.44,109,Erro:501
lp [Deformed wing virus],Deformed wing virus,141,141,98%,1E-41,94.44,109,Erro:501
lp [Deformed wing virus],Deformed wing virus,141,141,98%,1E-41,94.44,109,Erro:501
lp [Deformed wing virus],Deformed wing virus,141,141,98%,1E-41,94.44,109,Erro:501
lp [Deformed wing virus],Deformed wing virus,141,141,98%,1E-41,94.44,109,Erro:501
lp [Deformed wing virus],Deformed wing virus,141,141,98%,1E-41,94.44,109,Erro:501
lp [Deformed wing virus],Deformed wing virus,141,141,98%,1E-41,94.44,109,Erro:501
lp [Deformed wing virus],Deformed wing virus,140,140,98%,2E-41,94.44,109,Erro:501
L protein [Deformed wing virus],Deformed wing virus,142,142,98%,3E-41,95.83,157,Erro:501
lp [Deformed wing virus],Deformed wing virus,140,140,98%,3E-41,94.44,109,Erro:501
L protein [Deformed wing virus],Deformed wing virus,142,142,98%,3E-41,94.44,157,Erro:501
L protein [Deformed wing virus],Deformed wing virus,142,142,98%,3E-41,94.44,157,Erro:501
L protein [Deformed wing virus],Deformed wing virus,142,142,98%,3E-41,94.44,157,Erro:501
L protein [Deformed wing virus],Deformed wing virus,142,142,98%,3E-41,94.44,157,Erro:501
L protein [Deformed wing virus],Deformed wing virus,142,142,98%,3E-41,94.44,157,Erro:501
lp [Deformed wing virus],Deformed wing virus,140,140,98%,4E-41,93.06,109,Erro:501
lp [Deformed wing virus],Deformed wing virus,140,140,98%,5E-41,94.44,109,Erro:501
lp [Deformed wing virus],Deformed wing virus,140,140,98%,6E-41,91.67,109,Erro:501
lp [Deformed wing virus],Deformed wing virus,140,140,98%,6E-41,91.67,109,Erro:501
lp [Deformed wing virus],Deformed wing virus,140,140,98%,6E-41,93.06,109,Erro:501
lp [Deformed wing virus],Deformed wing virus,139,139,98%,7E-41,93.06,109,Erro:501
lp [Deformed wing virus],Deformed wing virus,139,139,98%,7E-41,94.44,109,Erro:501
lp [Deformed wing virus],Deformed wing virus,139,139,98%,8E-41,93.06,109,Erro:501
polyprotein [Deformed wing virus],Deformed wing virus,142,142,98%,8E-41,94.44,203,Erro:501
lp [Deformed wing virus],Deformed wing virus,139,139,98%,9E-41,93.06,109,Erro:501
lp [Deformed wing virus],Deformed wing virus,139,139,98%,9E-41,93.06,109,Erro:501
L protein [Deformed wing virus],Deformed wing virus,140,140,98%,1E-40,93.06,157,Erro:501
lp [Deformed wing virus],Deformed wing virus,139,139,98%,1E-40,93.06,109,Erro:501
lp [Deformed wing virus],Deformed wing virus,139,139,98%,1E-40,93.06,109,Erro:501
L protein [Deformed wing virus],Deformed wing virus,140,140,98%,1E-40,93.06,157,Erro:501
L protein [Deformed wing virus],Deformed wing virus,140,140,98%,1E-40,93.06,157,Erro:501
polyprotein [Deformed wing virus],Deformed wing virus,143,143,98%,1E-40,94.44,229,Erro:501
