Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
polyprotein [Turnip ringspot virus],Turnip ringspot virus,2210,2210,86%,0.0,99.00,1095,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QYA72288.1?report=genbank&log$=prottop&blast_rank=1&RID=M8CAG56X016"",""QYA72288.1"")"
polyprotein [Turnip ringspot virus],Turnip ringspot virus,2203,2203,86%,0.0,98.26,1095,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QYA72289.1?report=genbank&log$=prottop&blast_rank=2&RID=M8CAG56X016"",""QYA72289.1"")"
polyprotein [Turnip ringspot virus],Turnip ringspot virus,2151,2151,86%,0.0,95.98,1095,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_003193666.1?report=genbank&log$=prottop&blast_rank=3&RID=M8CAG56X016"",""YP_003193666.1"")"
polyprotein [Turnip ringspot virus],Turnip ringspot virus,2140,2140,86%,0.0,95.43,1095,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACX53645.1?report=genbank&log$=prottop&blast_rank=4&RID=M8CAG56X016"",""ACX53645.1"")"
polyprotein [Turnip ringspot virus],Turnip ringspot virus,2097,2097,86%,0.0,92.97,1095,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACX53647.1?report=genbank&log$=prottop&blast_rank=5&RID=M8CAG56X016"",""ACX53647.1"")"
polyprotein [Turnip ringspot virus],Turnip ringspot virus,1999,1999,86%,0.0,88.22,1095,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ADZ54705.2?report=genbank&log$=prottop&blast_rank=6&RID=M8CAG56X016"",""ADZ54705.2"")"
polyprotein [Turnip ringspot virus],Turnip ringspot virus,1979,1979,86%,0.0,88.05,1096,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QWQ57600.1?report=genbank&log$=prottop&blast_rank=7&RID=M8CAG56X016"",""QWQ57600.1"")"
polyprotein [Radish mosaic virus],Radish mosaic virus,1488,1488,83%,0.0,67.13,1095,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACE06774.1?report=genbank&log$=prottop&blast_rank=8&RID=M8CAG56X016"",""ACE06774.1"")"
RNA2-polyprotein [Radish mosaic virus],Radish mosaic virus,1479,1479,83%,0.0,67.76,1095,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAG84603.1?report=genbank&log$=prottop&blast_rank=9&RID=M8CAG56X016"",""BAG84603.1"")"
polyprotein [Radish mosaic virus],Radish mosaic virus,1469,1469,83%,0.0,67.29,1095,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UVI61334.1?report=genbank&log$=prottop&blast_rank=10&RID=M8CAG56X016"",""UVI61334.1"")"
