Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
retrovirus-related gag-pol polyprotein [Lasius niger],Lasius niger,59.3,59.3,23%,3e-06,50.00,1377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ86259.1?report=genbank&log$=prottop&blast_rank=1&RID=M8DGMS10016"",""KMQ86259.1"")"
DDE-type integrase/transposase/recombinase [Gammaproteobacteria bacterium],Gammaproteobacteria bacterium,58.5,58.5,21%,6e-06,56.82,908,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MCP4491938.1?report=genbank&log$=prottop&blast_rank=2&RID=M8DGMS10016"",""MCP4491938.1"")"
unnamed protein product [Ceratitis capitata],Ceratitis capitata,57.4,57.4,19%,2e-05,58.97,1052,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD7013852.1?report=genbank&log$=prottop&blast_rank=3&RID=M8DGMS10016"",""CAD7013852.1"")"
POLX protein [Pseudoatta argentina],Pseudoatta argentina,57.0,57.0,23%,2e-05,45.83,540,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAG5322119.1?report=genbank&log$=prottop&blast_rank=4&RID=M8DGMS10016"",""KAG5322119.1"")"
hypothetical protein GEV33_013677 [Tenebrio molitor],Tenebrio molitor,56.2,56.2,23%,2e-05,50.00,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0809114.1?report=genbank&log$=prottop&blast_rank=5&RID=M8DGMS10016"",""KAH0809114.1"")"
DDE-type integrase/transposase/recombinase [Gammaproteobacteria bacterium],Gammaproteobacteria bacterium,56.6,56.6,21%,2e-05,50.00,910,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MCP4490581.1?report=genbank&log$=prottop&blast_rank=6&RID=M8DGMS10016"",""MCP4490581.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Eumeta japonica],Eumeta japonica,56.2,56.2,21%,2e-05,47.73,306,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBP83725.1?report=genbank&log$=prottop&blast_rank=7&RID=M8DGMS10016"",""GBP83725.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Eumeta japonica],Eumeta japonica,56.2,56.2,21%,3e-05,47.73,294,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBP61401.1?report=genbank&log$=prottop&blast_rank=8&RID=M8DGMS10016"",""GBP61401.1"")"
hypothetical protein GEV33_011799 [Tenebrio molitor],Tenebrio molitor,56.6,56.6,23%,3e-05,52.08,1149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0810992.1?report=genbank&log$=prottop&blast_rank=9&RID=M8DGMS10016"",""KAH0810992.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Trichinella britovi],Trichinella britovi,53.1,53.1,20%,3e-05,48.84,100,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KRY24789.1?report=genbank&log$=prottop&blast_rank=10&RID=M8DGMS10016"",""KRY24789.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Trichinella pseudospiralis],Trichinella pseudospiralis,53.9,53.9,20%,3e-05,51.16,141,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KRZ04617.1?report=genbank&log$=prottop&blast_rank=11&RID=M8DGMS10016"",""KRZ04617.1"")"
retrovirus-related pol polyprotein from transposon tnt 1-94 [Lasius niger],Lasius niger,56.2,56.2,21%,4e-05,53.49,830,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ87943.1?report=genbank&log$=prottop&blast_rank=12&RID=M8DGMS10016"",""KMQ87943.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Eumeta japonica],Eumeta japonica,56.2,56.2,21%,4e-05,47.73,619,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBP18069.1?report=genbank&log$=prottop&blast_rank=13&RID=M8DGMS10016"",""GBP18069.1"")"
hypothetical protein PhCBS80983_g06433 [Powellomyces hirtus],Powellomyces hirtus,55.8,55.8,17%,4e-05,52.78,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TPX52862.1?report=genbank&log$=prottop&blast_rank=14&RID=M8DGMS10016"",""TPX52862.1"")"
hypothetical protein GEV33_001604 [Tenebrio molitor],Tenebrio molitor,55.8,55.8,23%,5e-05,50.00,947,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0821187.1?report=genbank&log$=prottop&blast_rank=15&RID=M8DGMS10016"",""KAH0821187.1"")"
