Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
polyprotein [Turnip ringspot virus],Turnip ringspot virus,241,241,99%,5e-71,100.00,1860,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QYA72287.1?report=genbank&log$=prottop&blast_rank=1&RID=M8DGMS10016"",""QYA72287.1"")"
polyprotein [Turnip ringspot virus],Turnip ringspot virus,239,239,99%,2e-70,99.11,1860,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_003193665.1?report=genbank&log$=prottop&blast_rank=2&RID=M8DGMS10016"",""YP_003193665.1"")"
polyprotein [Turnip ringspot virus],Turnip ringspot virus,229,229,99%,7e-67,93.75,1860,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QWQ57599.1?report=genbank&log$=prottop&blast_rank=3&RID=M8DGMS10016"",""QWQ57599.1"")"
polyprotein [Turnip ringspot virus],Turnip ringspot virus,226,226,99%,9e-66,93.75,1860,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ADZ54704.1?report=genbank&log$=prottop&blast_rank=4&RID=M8DGMS10016"",""ADZ54704.1"")"
polyprotein [Turnip ringspot virus],Turnip ringspot virus,223,223,99%,8e-65,91.96,1860,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACX53646.1?report=genbank&log$=prottop&blast_rank=5&RID=M8DGMS10016"",""ACX53646.1"")"
polyprotein [Turnip ringspot virus],Turnip ringspot virus,223,223,99%,9e-65,91.96,1857,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACX53644.1?report=genbank&log$=prottop&blast_rank=6&RID=M8DGMS10016"",""ACX53644.1"")"
polyprotein [Radish mosaic virus],Radish mosaic virus,181,181,99%,5e-50,73.21,1853,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_001911126.1?report=genbank&log$=prottop&blast_rank=7&RID=M8DGMS10016"",""YP_001911126.1"")"
RNA1-polyprotein [Radish mosaic virus],Radish mosaic virus,181,181,99%,6e-50,73.21,1853,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAG84602.1?report=genbank&log$=prottop&blast_rank=8&RID=M8DGMS10016"",""BAG84602.1"")"
polyprotein [Radish mosaic virus],Radish mosaic virus,180,180,99%,8e-50,73.21,1853,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UVI61331.1?report=genbank&log$=prottop&blast_rank=9&RID=M8DGMS10016"",""UVI61331.1"")"
polyprotein [Radish mosaic virus],Radish mosaic virus,180,180,99%,8e-50,73.21,1853,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AZL57037.1?report=genbank&log$=prottop&blast_rank=10&RID=M8DGMS10016"",""AZL57037.1"")"
