Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
DDE-type integrase/transposase/recombinase [Nitrosopumilus sp.],Nitrosopumilus sp.,69.7,115,93%,1e-16,73.17,722,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MCI4432151.1?report=genbank&log$=prottop&blast_rank=1&RID=M8D1MPUA016"",""MCI4432151.1"")"
Retrovirus-related Pol polyprotein from transposon 297 [Eumeta japonica],Eumeta japonica,72.8,113,91%,7e-16,76.74,381,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBP43341.1?report=genbank&log$=prottop&blast_rank=2&RID=M8D1MPUA016"",""GBP43341.1"")"
Retrovirus-related Pol polyprotein from transposon 17.6 [Eumeta japonica],Eumeta japonica,69.7,109,91%,7e-15,72.09,534,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBP62915.1?report=genbank&log$=prottop&blast_rank=3&RID=M8D1MPUA016"",""GBP62915.1"")"
uncharacterized protein LOC118262122 isoform X1 [Spodoptera frugiperda],Spodoptera frugiperda,73.6,109,95%,8e-15,76.74,948,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035429157.2?report=genbank&log$=prottop&blast_rank=4&RID=M8D1MPUA016"",""XP_035429157.2"")"
uncharacterized protein LOC120359337 [Solenopsis invicta],Solenopsis invicta,69.3,107,97%,4e-14,74.42,647,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_039312410.1?report=genbank&log$=prottop&blast_rank=5&RID=M8D1MPUA016"",""XP_039312410.1"")"
Retrotransposable element Tf2 155 kDa protein type 1 [Papilio machaon],Papilio machaon,68.2,107,97%,4e-14,67.44,894,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KPJ14174.1?report=genbank&log$=prottop&blast_rank=6&RID=M8D1MPUA016"",""KPJ14174.1"")"
putative orf [Danaus plexippus plexippus],Danaus plexippus plexippus,66.2,107,95%,4e-14,65.12,646,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OWR52012.1?report=genbank&log$=prottop&blast_rank=7&RID=M8D1MPUA016"",""OWR52012.1"")"
retroelement polyprotein [Lasius niger],Lasius niger,68.6,106,97%,7e-14,74.42,900,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ86187.1?report=genbank&log$=prottop&blast_rank=8&RID=M8D1MPUA016"",""KMQ86187.1"")"
uncharacterized protein LOC113003495 isoform X1 [Solenopsis invicta],Solenopsis invicta,70.9,106,95%,7e-14,72.09,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_039306036.1?report=genbank&log$=prottop&blast_rank=9&RID=M8D1MPUA016"",""XP_039306036.1"")"
unnamed protein product [Trichogramma brassicae],Trichogramma brassicae,67.8,106,92%,1e-13,69.77,529,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB0028377.1?report=genbank&log$=prottop&blast_rank=10&RID=M8D1MPUA016"",""CAB0028377.1"")"
uncharacterized protein LOC120357968 [Solenopsis invicta],Solenopsis invicta,68.6,105,97%,1e-13,74.42,610,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_039306053.1?report=genbank&log$=prottop&blast_rank=11&RID=M8D1MPUA016"",""XP_039306053.1"")"
