Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
polyprotein [Turnip ringspot virus],Turnip ringspot virus,671,671,99%,0.0,96.54,1860,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QYA72287.1?report=genbank&log$=prottop&blast_rank=1&RID=M8CAG56X016"",""QYA72287.1"")"
polyprotein [Turnip ringspot virus],Turnip ringspot virus,669,669,99%,0.0,96.25,1860,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_003193665.1?report=genbank&log$=prottop&blast_rank=2&RID=M8CAG56X016"",""YP_003193665.1"")"
polyprotein [Turnip ringspot virus],Turnip ringspot virus,643,643,99%,0.0,91.93,1857,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACX53644.1?report=genbank&log$=prottop&blast_rank=3&RID=M8CAG56X016"",""ACX53644.1"")"
polyprotein [Turnip ringspot virus],Turnip ringspot virus,642,642,99%,0.0,91.64,1860,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACX53646.1?report=genbank&log$=prottop&blast_rank=4&RID=M8CAG56X016"",""ACX53646.1"")"
polyprotein [Turnip ringspot virus],Turnip ringspot virus,618,618,99%,0.0,87.90,1860,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ADZ54704.1?report=genbank&log$=prottop&blast_rank=5&RID=M8CAG56X016"",""ADZ54704.1"")"
polyprotein [Turnip ringspot virus],Turnip ringspot virus,602,602,99%,0.0,86.17,1860,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QWQ57599.1?report=genbank&log$=prottop&blast_rank=6&RID=M8CAG56X016"",""QWQ57599.1"")"
polyprotein [Radish mosaic virus],Radish mosaic virus,420,420,99%,5e-130,60.63,1853,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ADZ55760.1?report=genbank&log$=prottop&blast_rank=7&RID=M8CAG56X016"",""ADZ55760.1"")"
polyprotein [Radish mosaic virus],Radish mosaic virus,419,419,99%,1e-129,60.34,1853,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AZL57037.1?report=genbank&log$=prottop&blast_rank=8&RID=M8CAG56X016"",""AZL57037.1"")"
polyprotein [Radish mosaic virus],Radish mosaic virus,419,419,99%,2e-129,60.34,1853,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UVI61333.1?report=genbank&log$=prottop&blast_rank=9&RID=M8CAG56X016"",""UVI61333.1"")"
polyprotein [Radish mosaic virus],Radish mosaic virus,419,419,99%,2e-129,60.34,1853,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_001911126.1?report=genbank&log$=prottop&blast_rank=10&RID=M8CAG56X016"",""YP_001911126.1"")"
polyprotein [Radish mosaic virus],Radish mosaic virus,417,417,99%,5e-129,60.34,1853,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UVI61331.1?report=genbank&log$=prottop&blast_rank=11&RID=M8CAG56X016"",""UVI61331.1"")"
RNA1-polyprotein [Radish mosaic virus],Radish mosaic virus,414,414,99%,5e-128,59.48,1853,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAG84602.1?report=genbank&log$=prottop&blast_rank=12&RID=M8CAG56X016"",""BAG84602.1"")"
polyprotein [Radish mosaic virus],Radish mosaic virus,412,412,99%,4e-127,59.20,1853,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACE06773.1?report=genbank&log$=prottop&blast_rank=13&RID=M8CAG56X016"",""ACE06773.1"")"
RNA dependent RNA polymerase [Arabidopsis latent virus-1],Arabidopsis latent virus-1,333,333,99%,3e-99,50.43,1850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QCE32095.1?report=genbank&log$=prottop&blast_rank=14&RID=M8CAG56X016"",""QCE32095.1"")"
polyprotein [Zymoseptoria comovirus A],Zymoseptoria comovirus A,333,333,99%,3e-99,50.43,1850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QED43033.1?report=genbank&log$=prottop&blast_rank=15&RID=M8CAG56X016"",""QED43033.1"")"
polyprotein [Bean pod mottle virus],Bean pod mottle virus,250,250,99%,2e-73,38.26,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ABA18806.1?report=genbank&log$=prottop&blast_rank=16&RID=M8CAG56X016"",""ABA18806.1"")"
polyprotein [Bean pod mottle virus],Bean pod mottle virus,251,251,99%,1e-70,38.26,1851,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QNT38457.1?report=genbank&log$=prottop&blast_rank=17&RID=M8CAG56X016"",""QNT38457.1"")"
polyprotein 1 [Bean pod mottle virus],Bean pod mottle virus,251,251,99%,1e-70,38.26,1851,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAW69769.1?report=genbank&log$=prottop&blast_rank=18&RID=M8CAG56X016"",""AAW69769.1"")"
polyprotein 1 [Bean pod mottle virus],Bean pod mottle virus,251,251,99%,1e-70,38.26,1851,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAM73715.1?report=genbank&log$=prottop&blast_rank=19&RID=M8CAG56X016"",""AAM73715.1"")"
polyprotein 1 [Bean pod mottle virus],Bean pod mottle virus,251,251,99%,1e-70,38.26,1851,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ADD92353.1?report=genbank&log$=prottop&blast_rank=20&RID=M8CAG56X016"",""ADD92353.1"")"
polyprotein [Bean pod mottle virus],Bean pod mottle virus,251,251,99%,1e-70,38.26,1851,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QNT38455.1?report=genbank&log$=prottop&blast_rank=21&RID=M8CAG56X016"",""QNT38455.1"")"
polyprotein 1 [Bean pod mottle virus],Bean pod mottle virus,251,251,99%,1e-70,38.26,1851,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ADD92352.1?report=genbank&log$=prottop&blast_rank=22&RID=M8CAG56X016"",""ADD92352.1"")"
polyprotein 1 [Bean pod mottle virus],Bean pod mottle virus,248,248,99%,1e-69,38.26,1851,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAM73718.1?report=genbank&log$=prottop&blast_rank=23&RID=M8CAG56X016"",""AAM73718.1"")"
polyprotein 1 [Bean pod mottle virus],Bean pod mottle virus,248,248,99%,1e-69,38.26,1851,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAW69768.1?report=genbank&log$=prottop&blast_rank=24&RID=M8CAG56X016"",""AAW69768.1"")"
polyprotein [Bean pod mottle virus],Bean pod mottle virus,248,248,99%,1e-69,38.26,1851,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QQL13867.1?report=genbank&log$=prottop&blast_rank=25&RID=M8CAG56X016"",""QQL13867.1"")"
polyprotein 1 [Bean pod mottle virus],Bean pod mottle virus,248,248,99%,2e-69,38.26,1851,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ADD92355.1?report=genbank&log$=prottop&blast_rank=26&RID=M8CAG56X016"",""ADD92355.1"")"
polyprotein [Bean pod mottle virus],Bean pod mottle virus,248,248,99%,2e-69,38.26,1850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_612349.1?report=genbank&log$=prottop&blast_rank=27&RID=M8CAG56X016"",""NP_612349.1"")"
polyprotein [Bean pod mottle virus],Bean pod mottle virus,247,247,99%,2e-69,38.26,1851,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ADD81209.1?report=genbank&log$=prottop&blast_rank=28&RID=M8CAG56X016"",""ADD81209.1"")"
polyprotein 1 [Bean pod mottle virus],Bean pod mottle virus,247,247,99%,2e-69,38.26,1851,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ADD92354.1?report=genbank&log$=prottop&blast_rank=29&RID=M8CAG56X016"",""ADD92354.1"")"
polyprotein [Bean pod mottle virus],Bean pod mottle virus,247,247,99%,3e-69,38.26,1851,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QQL13868.1?report=genbank&log$=prottop&blast_rank=30&RID=M8CAG56X016"",""QQL13868.1"")"
polyprotein [Phaseolus vulgaris severe mosaic virus],Phaseolus vulgaris severe mosaic virus,226,226,99%,4e-62,36.60,1856,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QJC19295.1?report=genbank&log$=prottop&blast_rank=31&RID=M8CAG56X016"",""QJC19295.1"")"
putative polyprotein 1 [Red clover mottle virus],Red clover mottle virus,223,223,99%,5e-61,36.68,1719,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AWK57382.1?report=genbank&log$=prottop&blast_rank=32&RID=M8CAG56X016"",""AWK57382.1"")"
polyprotein [Red clover mottle virus],Red clover mottle virus,222,222,99%,1e-60,36.39,1864,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_620468.1?report=genbank&log$=prottop&blast_rank=33&RID=M8CAG56X016"",""NP_620468.1"")"
polyprotein [Broad bean true mosaic virus],Broad bean true mosaic virus,221,221,99%,3e-60,34.29,1863,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_008400121.1?report=genbank&log$=prottop&blast_rank=34&RID=M8CAG56X016"",""YP_008400121.1"")"
polyprotein [Cowpea severe mosaic virus],Cowpea severe mosaic virus,214,214,99%,2e-59,36.68,732,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AEZ06614.1?report=genbank&log$=prottop&blast_rank=35&RID=M8CAG56X016"",""AEZ06614.1"")"
polyprotein [Cowpea severe mosaic virus],Cowpea severe mosaic virus,214,214,99%,3e-59,36.68,732,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AEZ06613.1?report=genbank&log$=prottop&blast_rank=36&RID=M8CAG56X016"",""AEZ06613.1"")"
polyprotein [Cowpea severe mosaic virus],Cowpea severe mosaic virus,214,214,99%,4e-59,36.68,732,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AEZ06618.1?report=genbank&log$=prottop&blast_rank=37&RID=M8CAG56X016"",""AEZ06618.1"")"
polyprotein [Cowpea severe mosaic virus],Cowpea severe mosaic virus,215,215,99%,2e-58,36.68,1858,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QXE45284.1?report=genbank&log$=prottop&blast_rank=38&RID=M8CAG56X016"",""QXE45284.1"")"
polyprotein [Cowpea severe mosaic virus],Cowpea severe mosaic virus,211,211,99%,7e-57,36.39,1858,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QRM13818.1?report=genbank&log$=prottop&blast_rank=39&RID=M8CAG56X016"",""QRM13818.1"")"
polyprotein [Cowpea severe mosaic virus],Cowpea severe mosaic virus,207,207,99%,1e-55,37.04,1858,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_619518.1?report=genbank&log$=prottop&blast_rank=40&RID=M8CAG56X016"",""NP_619518.1"")"
polyprotein [Comovirus sp.],Comovirus sp.,204,204,99%,2e-54,34.27,1858,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QHB15174.1?report=genbank&log$=prottop&blast_rank=41&RID=M8CAG56X016"",""QHB15174.1"")"
polyprotein [Squash mosaic virus],Squash mosaic virus,200,200,99%,4e-53,31.73,1858,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_620657.1?report=genbank&log$=prottop&blast_rank=42&RID=M8CAG56X016"",""NP_620657.1"")"
polyprotein [Squash mosaic virus],Squash mosaic virus,200,200,99%,5e-53,32.00,1858,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ASA69627.1?report=genbank&log$=prottop&blast_rank=43&RID=M8CAG56X016"",""ASA69627.1"")"
polyprotein [Squash mosaic virus],Squash mosaic virus,200,200,99%,5e-53,32.00,1858,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ASA69628.1?report=genbank&log$=prottop&blast_rank=44&RID=M8CAG56X016"",""ASA69628.1"")"
polyprotein 1 [Squash mosaic virus],Squash mosaic virus,200,200,99%,7e-53,31.73,1858,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UOF93028.1?report=genbank&log$=prottop&blast_rank=45&RID=M8CAG56X016"",""UOF93028.1"")"
polyprotein 1 [Squash mosaic virus],Squash mosaic virus,199,199,99%,9e-53,31.44,1858,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJA37613.1?report=genbank&log$=prottop&blast_rank=46&RID=M8CAG56X016"",""AJA37613.1"")"
polyprotein [Andean potato mottle virus],Andean potato mottle virus,199,199,98%,1e-52,34.10,1940,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QEG53549.1?report=genbank&log$=prottop&blast_rank=47&RID=M8CAG56X016"",""QEG53549.1"")"
polyprotein 1 [Andean potato mottle virus],Andean potato mottle virus,198,198,98%,2e-52,33.81,1940,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UOF93385.1?report=genbank&log$=prottop&blast_rank=48&RID=M8CAG56X016"",""UOF93385.1"")"
putative polyprotein 1 [Cowpea severe mosaic virus],Cowpea severe mosaic virus,198,198,99%,2e-52,35.24,1858,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UOF75635.1?report=genbank&log$=prottop&blast_rank=49&RID=M8CAG56X016"",""UOF75635.1"")"
polyprotein 1 [Squash mosaic virus],Squash mosaic virus,197,197,99%,4e-52,31.44,1858,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ABZ89551.1?report=genbank&log$=prottop&blast_rank=50&RID=M8CAG56X016"",""ABZ89551.1"")"
polyprotein [Andean potato mottle virus],Andean potato mottle virus,196,196,98%,2e-51,33.91,1940,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QHW16320.1?report=genbank&log$=prottop&blast_rank=51&RID=M8CAG56X016"",""QHW16320.1"")"
polyprotein [Pepper mild mosaic virus],Pepper mild mosaic virus,194,194,98%,4e-51,34.09,1926,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QES71272.1?report=genbank&log$=prottop&blast_rank=52&RID=M8CAG56X016"",""QES71272.1"")"
polyprotein [Squash mosaic virus],Squash mosaic virus,193,193,99%,1e-50,31.16,1858,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UAJ49704.1?report=genbank&log$=prottop&blast_rank=53&RID=M8CAG56X016"",""UAJ49704.1"")"
polyprotein 1 [Andean potato mottle virus],Andean potato mottle virus,193,193,98%,1e-50,33.91,1940,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QYA72453.1?report=genbank&log$=prottop&blast_rank=54&RID=M8CAG56X016"",""QYA72453.1"")"
polyprotein [Bean rugose mosaic virus],Bean rugose mosaic virus,189,189,98%,3e-49,32.18,1856,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_009175074.1?report=genbank&log$=prottop&blast_rank=55&RID=M8CAG56X016"",""YP_009175074.1"")"
polyprotein [Bean pod mottle virus],Bean pod mottle virus,188,188,98%,8e-49,33.24,1851,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QHB15176.1?report=genbank&log$=prottop&blast_rank=56&RID=M8CAG56X016"",""QHB15176.1"")"
polyprotein [Bean rugose mosaic virus],Bean rugose mosaic virus,187,187,98%,1e-48,32.09,1856,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AQX36234.1?report=genbank&log$=prottop&blast_rank=57&RID=M8CAG56X016"",""AQX36234.1"")"
polyprotein [Bean rugose mosaic virus],Bean rugose mosaic virus,187,187,98%,2e-48,31.81,1856,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ASM79503.1?report=genbank&log$=prottop&blast_rank=58&RID=M8CAG56X016"",""ASM79503.1"")"
polyprotein [Cowpea mosaic virus],Cowpea mosaic virus,186,186,98%,4e-48,31.49,1866,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_613283.1?report=genbank&log$=prottop&blast_rank=59&RID=M8CAG56X016"",""NP_613283.1"")"
