Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"PREDICTED: Frieseomelitta varia xenotropic and polytropic retrovirus receptor 1 homolog (LOC122538378), transcript variant X3, mRNA",Frieseomelitta varia,2122,2122,98%,0.0,100.00,4065,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_043672407.1?report=genbank&log$=nucltop&blast_rank=1&RID=M8KFT9JH01R"",""XM_043672407.1"")"
"PREDICTED: Frieseomelitta varia xenotropic and polytropic retrovirus receptor 1 homolog (LOC122538378), transcript variant X2, mRNA",Frieseomelitta varia,1857,1857,88%,0.0,99.05,3896,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_043672399.1?report=genbank&log$=nucltop&blast_rank=2&RID=M8KFT9JH01R"",""XM_043672399.1"")"
"PREDICTED: Frieseomelitta varia xenotropic and polytropic retrovirus receptor 1 homolog (LOC122538378), transcript variant X1, mRNA",Frieseomelitta varia,1857,2127,98%,0.0,99.90,4173,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_043672390.1?report=genbank&log$=nucltop&blast_rank=3&RID=M8KFT9JH01R"",""XM_043672390.1"")"
"PREDICTED: Frieseomelitta varia xenotropic and polytropic retrovirus receptor 1 homolog (LOC122538378), transcript variant X5, mRNA",Frieseomelitta varia,1856,1856,86%,0.0,100.00,3909,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_043672426.1?report=genbank&log$=nucltop&blast_rank=4&RID=M8KFT9JH01R"",""XM_043672426.1"")"
"PREDICTED: Frieseomelitta varia xenotropic and polytropic retrovirus receptor 1 homolog (LOC122538378), transcript variant X4, mRNA",Frieseomelitta varia,1856,1856,86%,0.0,100.00,3921,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_043672417.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8KFT9JH01R"",""XM_043672417.1"")"
"PREDICTED: Bombus affinis xenotropic and polytropic retrovirus receptor 1 homolog (LOC126917717), transcript variant X3, mRNA",Bombus affinis,1506,1506,87%,0.0,92.19,4429,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050724952.1?report=genbank&log$=nucltop&blast_rank=6&RID=M8KFT9JH01R"",""XM_050724952.1"")"
"PREDICTED: Bombus terrestris xenotropic and polytropic retrovirus receptor 1 homolog (LOC100644804), transcript variant X2, mRNA",Bombus terrestris,1506,1506,87%,0.0,92.19,4423,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_048407001.1?report=genbank&log$=nucltop&blast_rank=7&RID=M8KFT9JH01R"",""XM_048407001.1"")"
"PREDICTED: Bombus affinis xenotropic and polytropic retrovirus receptor 1 homolog (LOC126917717), transcript variant X2, mRNA",Bombus affinis,1503,1503,86%,0.0,92.41,4412,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050724945.1?report=genbank&log$=nucltop&blast_rank=8&RID=M8KFT9JH01R"",""XM_050724945.1"")"
"PREDICTED: Bombus affinis xenotropic and polytropic retrovirus receptor 1 homolog (LOC126917717), transcript variant X1, mRNA",Bombus affinis,1503,1503,86%,0.0,92.41,4576,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050724944.1?report=genbank&log$=nucltop&blast_rank=9&RID=M8KFT9JH01R"",""XM_050724944.1"")"
"PREDICTED: Bombus terrestris xenotropic and polytropic retrovirus receptor 1 homolog (LOC100644804), transcript variant X3, mRNA",Bombus terrestris,1503,1503,86%,0.0,92.41,4406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_012310105.3?report=genbank&log$=nucltop&blast_rank=10&RID=M8KFT9JH01R"",""XM_012310105.3"")"
"PREDICTED: Bombus terrestris xenotropic and polytropic retrovirus receptor 1 homolog (LOC100644804), transcript variant X1, mRNA",Bombus terrestris,1503,1503,86%,0.0,92.41,4575,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_003396436.4?report=genbank&log$=nucltop&blast_rank=11&RID=M8KFT9JH01R"",""XM_003396436.4"")"
"PREDICTED: Bombus impatiens xenotropic and polytropic retrovirus receptor 1 homolog (LOC100742705), transcript variant X2, mRNA",Bombus impatiens,1491,1491,85%,0.0,92.60,4423,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_012382776.3?report=genbank&log$=nucltop&blast_rank=12&RID=M8KFT9JH01R"",""XM_012382776.3"")"
"PREDICTED: Bombus impatiens xenotropic and polytropic retrovirus receptor 1 homolog (LOC100742705), transcript variant X1, mRNA",Bombus impatiens,1491,1491,85%,0.0,92.60,4597,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_003487623.4?report=genbank&log$=nucltop&blast_rank=13&RID=M8KFT9JH01R"",""XM_003487623.4"")"
"PREDICTED: Bombus vosnesenskii xenotropic and polytropic retrovirus receptor 1 homolog (LOC117237059), mRNA",Bombus vosnesenskii,1489,1489,85%,0.0,92.44,4283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_033500665.1?report=genbank&log$=nucltop&blast_rank=14&RID=M8KFT9JH01R"",""XM_033500665.1"")"
"PREDICTED: Bombus bifarius xenotropic and polytropic retrovirus receptor 1 homolog (LOC117215713), mRNA",Bombus bifarius,1485,1485,85%,0.0,92.34,4283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_033462131.1?report=genbank&log$=nucltop&blast_rank=15&RID=M8KFT9JH01R"",""XM_033462131.1"")"
"PREDICTED: Bombus vancouverensis nearcticus xenotropic and polytropic retrovirus receptor 1 homolog (LOC117160559), mRNA",Bombus vancouverensis nearcticus,1485,1485,85%,0.0,92.34,4283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_033341385.1?report=genbank&log$=nucltop&blast_rank=16&RID=M8KFT9JH01R"",""XM_033341385.1"")"
"PREDICTED: Bombus huntii xenotropic and polytropic retrovirus receptor 1 homolog (LOC126866522), mRNA",Bombus huntii,1485,1485,85%,0.0,92.34,3086,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050620209.1?report=genbank&log$=nucltop&blast_rank=17&RID=M8KFT9JH01R"",""XM_050620209.1"")"
"PREDICTED: Bombus pyrosoma xenotropic and polytropic retrovirus receptor 1 homolog (LOC122568876), transcript variant X4, mRNA",Bombus pyrosoma,1485,1485,97%,0.0,88.45,3103,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_043729133.1?report=genbank&log$=nucltop&blast_rank=18&RID=M8KFT9JH01R"",""XM_043729133.1"")"
"PREDICTED: Bombus pyrosoma xenotropic and polytropic retrovirus receptor 1 homolog (LOC122568876), transcript variant X5, mRNA",Bombus pyrosoma,1476,1476,86%,0.0,91.83,3038,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_043729134.1?report=genbank&log$=nucltop&blast_rank=19&RID=M8KFT9JH01R"",""XM_043729134.1"")"
"PREDICTED: Bombus pyrosoma xenotropic and polytropic retrovirus receptor 1 homolog (LOC122568876), transcript variant X3, mRNA",Bombus pyrosoma,1476,1476,86%,0.0,91.83,3211,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_043729131.1?report=genbank&log$=nucltop&blast_rank=20&RID=M8KFT9JH01R"",""XM_043729131.1"")"
"PREDICTED: Bombus pyrosoma xenotropic and polytropic retrovirus receptor 1 homolog (LOC122568876), transcript variant X2, mRNA",Bombus pyrosoma,1476,1476,86%,0.0,91.83,3214,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_043729130.1?report=genbank&log$=nucltop&blast_rank=21&RID=M8KFT9JH01R"",""XM_043729130.1"")"
"PREDICTED: Bombus pyrosoma xenotropic and polytropic retrovirus receptor 1 homolog (LOC122568876), transcript variant X1, mRNA",Bombus pyrosoma,1476,1476,86%,0.0,91.83,3129,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_043729129.1?report=genbank&log$=nucltop&blast_rank=22&RID=M8KFT9JH01R"",""XM_043729129.1"")"
"PREDICTED: Apis mellifera xenotropic and polytropic retrovirus receptor 1 homolog (LOC551795), mRNA",Apis mellifera,1413,1413,86%,0.0,90.47,3093,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_624180.6?report=genbank&log$=nucltop&blast_rank=23&RID=M8KFT9JH01R"",""XM_624180.6"")"
"PREDICTED: Apis dorsata xenotropic and polytropic retrovirus receptor 1 homolog (LOC102681764), mRNA",Apis dorsata,1404,1404,86%,0.0,90.27,2202,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_006613551.2?report=genbank&log$=nucltop&blast_rank=24&RID=M8KFT9JH01R"",""XM_006613551.2"")"
"PREDICTED: Apis laboriosa xenotropic and polytropic retrovirus receptor 1 homolog (LOC122710704), transcript variant X2, mRNA",Apis laboriosa,1404,1404,86%,0.0,90.27,2256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_043928732.1?report=genbank&log$=nucltop&blast_rank=25&RID=M8KFT9JH01R"",""XM_043928732.1"")"
"PREDICTED: Apis laboriosa xenotropic and polytropic retrovirus receptor 1 homolog (LOC122710704), transcript variant X1, mRNA",Apis laboriosa,1404,1404,86%,0.0,90.27,2439,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_043928731.1?report=genbank&log$=nucltop&blast_rank=26&RID=M8KFT9JH01R"",""XM_043928731.1"")"
"PREDICTED: Apis florea xenotropic and polytropic retrovirus receptor 1 homolog (LOC100865059), mRNA",Apis florea,1399,1399,86%,0.0,90.18,3049,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_003691030.3?report=genbank&log$=nucltop&blast_rank=27&RID=M8KFT9JH01R"",""XM_003691030.3"")"
"PREDICTED: Apis cerana xenotropic and polytropic retrovirus receptor 1 homolog (LOC107998577), mRNA",Apis cerana,1399,1399,86%,0.0,90.18,2807,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_017057915.2?report=genbank&log$=nucltop&blast_rank=28&RID=M8KFT9JH01R"",""XM_017057915.2"")"
"PREDICTED: Eufriesea mexicana xenotropic and polytropic retrovirus receptor 1 homolog (LOC108550004), mRNA",Eufriesea mexicana,1386,1386,85%,0.0,90.18,2043,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_017903598.1?report=genbank&log$=nucltop&blast_rank=29&RID=M8KFT9JH01R"",""XM_017903598.1"")"
