Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Lasioglossum pauxillum genome assembly, chromosome: 5",Lasioglossum pauxillum,151,151,99%,2e-31,67.18,48162910,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OW121703.1?report=genbank&log$=nucltop&blast_rank=1&RID=M8KFT9JH01R"",""OW121703.1"")"
"Osmia bicornis bicornis genome assembly, chromosome: 9",Osmia bicornis bicornis,141,141,66%,9e-29,68.75,10976010,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU015512.1?report=genbank&log$=nucltop&blast_rank=2&RID=M8KFT9JH01R"",""OU015512.1"")"
"Megachile willughbiella genome assembly, chromosome: 6",Megachile willughbiella,139,139,78%,1e-27,67.26,18264720,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243799.1?report=genbank&log$=nucltop&blast_rank=3&RID=M8KFT9JH01R"",""OX243799.1"")"
"Ancistrocerus nigricornis genome assembly, chromosome: 6",Ancistrocerus nigricornis,136,136,59%,4e-27,70.06,33999737,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU696669.1?report=genbank&log$=nucltop&blast_rank=4&RID=M8KFT9JH01R"",""OU696669.1"")"
"Ancistrocerus nigricornis genome assembly, chromosome: 2",Ancistrocerus nigricornis,136,263,59%,4e-27,70.06,42568315,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU696665.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8KFT9JH01R"",""OU696665.1"")"
"Andrena hattorfiana genome assembly, chromosome: 1",Andrena hattorfiana,134,260,79%,1e-26,67.39,91187844,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX122889.2?report=genbank&log$=nucltop&blast_rank=6&RID=M8KFT9JH01R"",""OX122889.2"")"
"Megachile willughbiella genome assembly, chromosome: 1",Megachile willughbiella,134,134,67%,1e-26,68.80,25798526,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243794.1?report=genbank&log$=nucltop&blast_rank=7&RID=M8KFT9JH01R"",""OX243794.1"")"
"Andrena hattorfiana genome assembly, chromosome: 2",Andrena hattorfiana,134,134,79%,1e-26,67.39,82471506,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX122890.1?report=genbank&log$=nucltop&blast_rank=8&RID=M8KFT9JH01R"",""OX122890.1"")"
"Andrena hattorfiana genome assembly, chromosome: 5",Andrena hattorfiana,130,260,79%,5e-25,67.17,44096799,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX122893.2?report=genbank&log$=nucltop&blast_rank=9&RID=M8KFT9JH01R"",""OX122893.2"")"
"PREDICTED: Eufriesea mexicana uncharacterized LOC108554527 (LOC108554527), partial mRNA",Eufriesea mexicana,128,128,40%,2e-24,73.00,2012,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_017909836.1?report=genbank&log$=nucltop&blast_rank=10&RID=M8KFT9JH01R"",""XM_017909836.1"")"
