Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"PREDICTED: Frieseomelitta varia uncharacterized LOC122538836 (LOC122538836), ncRNA",Frieseomelitta varia,590,590,16%,2e-163,94.84,4869,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_006308931.1?report=genbank&log$=nucltop&blast_rank=1&RID=M8KFT9JH01R"",""XR_006308931.1"")"
"Lasioglossum morio genome assembly, chromosome: 4",Lasioglossum morio,98.7,98.7,6%,4e-15,75.89,31474127,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU744326.1?report=genbank&log$=nucltop&blast_rank=2&RID=M8KFT9JH01R"",""OU744326.1"")"
"Lasioglossum pauxillum genome assembly, chromosome: 9",Lasioglossum pauxillum,96.9,96.9,6%,1e-14,75.17,39075075,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OW121707.1?report=genbank&log$=nucltop&blast_rank=3&RID=M8KFT9JH01R"",""OW121707.1"")"
"Lasioglossum pauxillum genome assembly, chromosome: 7",Lasioglossum pauxillum,96.9,96.9,6%,1e-14,75.17,44086172,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OW121705.1?report=genbank&log$=nucltop&blast_rank=4&RID=M8KFT9JH01R"",""OW121705.1"")"
"Lasioglossum pauxillum genome assembly, chromosome: 1",Lasioglossum pauxillum,96.9,382,6%,1e-14,75.17,55061150,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OW121699.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8KFT9JH01R"",""OW121699.1"")"
"Sphecodes monilicornis genome assembly, chromosome: 19",Sphecodes monilicornis,92.4,92.4,5%,6e-13,76.42,8471862,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565302.1?report=genbank&log$=nucltop&blast_rank=6&RID=M8KFT9JH01R"",""OU565302.1"")"
"Lasioglossum pauxillum genome assembly, chromosome: 8",Lasioglossum pauxillum,75.2,75.2,4%,4e-08,76.24,42843013,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OW121706.1?report=genbank&log$=nucltop&blast_rank=7&RID=M8KFT9JH01R"",""OW121706.1"")"
"Notodonta ziczac genome assembly, chromosome: 30",Notodonta ziczac,70.7,70.7,4%,2e-06,73.87,6002164,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU974067.1?report=genbank&log$=nucltop&blast_rank=8&RID=M8KFT9JH01R"",""OU974067.1"")"
"Notodonta ziczac genome assembly, chromosome: 8",Notodonta ziczac,70.7,136,4%,2e-06,73.87,13010277,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU974045.1?report=genbank&log$=nucltop&blast_rank=9&RID=M8KFT9JH01R"",""OU974045.1"")"
"Notodonta ziczac genome assembly, chromosome: 1",Notodonta ziczac,70.7,70.7,4%,2e-06,73.87,14880619,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU974037.1?report=genbank&log$=nucltop&blast_rank=10&RID=M8KFT9JH01R"",""OU974037.1"")"
