Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
retrovirus-related gag-pol polyprotein [Lasius niger],Lasius niger,109,109,73%,4e-24,45.61,1377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ86259.1?report=genbank&log$=prottop&blast_rank=1&RID=KW48BP4B016"",""KMQ86259.1"")"
retrovirus-related gag-pol polyprotein [Lasius niger],Lasius niger,108,108,74%,6e-24,43.48,1366,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ88558.1?report=genbank&log$=prottop&blast_rank=2&RID=KW48BP4B016"",""KMQ88558.1"")"
gag-pol polyprotein [Lasius niger],Lasius niger,103,103,75%,7e-24,41.80,248,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ81925.1?report=genbank&log$=prottop&blast_rank=3&RID=KW48BP4B016"",""KMQ81925.1"")"
retrovirus-related gag-pol polyprotein [Lasius niger],Lasius niger,107,107,72%,2e-23,47.32,1177,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ87706.1?report=genbank&log$=prottop&blast_rank=4&RID=KW48BP4B016"",""KMQ87706.1"")"
hypothetical protein GH714_009359 [Hevea brasiliensis],Hevea brasiliensis,99.8,99.8,70%,3e-22,42.99,236,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF2285984.1?report=genbank&log$=prottop&blast_rank=5&RID=KW48BP4B016"",""KAF2285984.1"")"
unnamed protein product [Nesidiocoris tenuis],Nesidiocoris tenuis,102,102,73%,5e-22,43.10,449,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB0005970.1?report=genbank&log$=prottop&blast_rank=6&RID=KW48BP4B016"",""CAB0005970.1"")"
uncharacterized protein LOC109839911 [Asparagus officinalis],Asparagus officinalis,98.6,98.6,74%,1e-21,38.60,254,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_020263962.1?report=genbank&log$=prottop&blast_rank=7&RID=KW48BP4B016"",""XP_020263962.1"")"
copia-type polyprotein [Trifolium pratense],Trifolium pratense,99.4,99.4,73%,1e-21,41.74,294,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PNX73358.1?report=genbank&log$=prottop&blast_rank=8&RID=KW48BP4B016"",""PNX73358.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Cajanus cajan],Cajanus cajan,99.4,99.4,70%,1e-21,45.79,295,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KYP55959.1?report=genbank&log$=prottop&blast_rank=9&RID=KW48BP4B016"",""KYP55959.1"")"
hypothetical protein MSG28_001438 [Choristoneura fumiferana],Choristoneura fumiferana,100,100,69%,1e-21,44.34,334,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAI8440000.1?report=genbank&log$=prottop&blast_rank=10&RID=KW48BP4B016"",""KAI8440000.1"")"
hypothetical protein [Gammaproteobacteria bacterium],Gammaproteobacteria bacterium,102,102,77%,1e-21,42.15,579,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBV8801912.1?report=genbank&log$=prottop&blast_rank=11&RID=KW48BP4B016"",""MBV8801912.1"")"
uncharacterized mitochondrial protein AtMg00810-like [Zingiber officinale],Zingiber officinale,99.8,99.8,74%,1e-21,41.59,336,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_042460313.1?report=genbank&log$=prottop&blast_rank=12&RID=KW48BP4B016"",""XP_042460313.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Cajanus cajan],Cajanus cajan,99.0,99.0,70%,2e-21,45.79,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KYP46904.1?report=genbank&log$=prottop&blast_rank=13&RID=KW48BP4B016"",""KYP46904.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Cajanus cajan],Cajanus cajan,99.0,99.0,70%,3e-21,45.79,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KYP55960.1?report=genbank&log$=prottop&blast_rank=14&RID=KW48BP4B016"",""KYP55960.1"")"
uncharacterized mitochondrial protein AtMg00810-like [Rhodamnia argentea],Rhodamnia argentea,94.7,94.7,74%,3e-21,39.47,148,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_048140482.1?report=genbank&log$=prottop&blast_rank=15&RID=KW48BP4B016"",""XP_048140482.1"")"
hypothetical protein RHSIM_Rhsim11G0139100 [Rhododendron simsii],Rhododendron simsii,97.8,97.8,81%,3e-21,37.80,286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF7127132.1?report=genbank&log$=prottop&blast_rank=16&RID=KW48BP4B016"",""KAF7127132.1"")"
GSCOCG00012560001-RA-CDS [Cotesia congregata],Cotesia congregata,94.0,94.0,75%,4e-21,36.52,134,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6239721.1?report=genbank&log$=prottop&blast_rank=17&RID=KW48BP4B016"",""CAD6239721.1"")"
DDE-type integrase/transposase/recombinase [Corynebacterium parakroppenstedtii],Corynebacterium parakroppenstedtii,100,100,74%,4e-21,41.59,995,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MCF8701902.1?report=genbank&log$=prottop&blast_rank=18&RID=KW48BP4B016"",""MCF8701902.1"")"
unnamed protein product [Euphydryas editha],Euphydryas editha,100,100,76%,5e-21,36.67,661,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH2084601.1?report=genbank&log$=prottop&blast_rank=19&RID=KW48BP4B016"",""CAH2084601.1"")"
hypothetical protein TSUD_271130 [Trifolium subterraneum],Trifolium subterraneum,99.8,99.8,72%,6e-21,42.86,541,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GAU31929.1?report=genbank&log$=prottop&blast_rank=20&RID=KW48BP4B016"",""GAU31929.1"")"
putative LRR receptor-like protein kinase [Trifolium pratense],Trifolium pratense,97.4,97.4,74%,6e-21,43.36,295,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PNX58170.1?report=genbank&log$=prottop&blast_rank=21&RID=KW48BP4B016"",""PNX58170.1"")"
unnamed protein product [Euphydryas editha],Euphydryas editha,100,100,73%,7e-21,38.26,1359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH2108561.1?report=genbank&log$=prottop&blast_rank=22&RID=KW48BP4B016"",""CAH2108561.1"")"
reverse transcriptase [Olimarabidopsis cabulica],Olimarabidopsis cabulica,97.4,97.4,76%,8e-21,36.75,315,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AGH20675.1?report=genbank&log$=prottop&blast_rank=23&RID=KW48BP4B016"",""AGH20675.1"")"
retrovirus-related gag-pol polyprotein [Lasius niger],Lasius niger,99.8,99.8,75%,9e-21,45.76,1346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ88472.1?report=genbank&log$=prottop&blast_rank=24&RID=KW48BP4B016"",""KMQ88472.1"")"
putative RNA-directed DNA polymerase [Medicago truncatula],Medicago truncatula,92.4,92.4,71%,1e-20,36.70,128,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RHN54972.1?report=genbank&log$=prottop&blast_rank=25&RID=KW48BP4B016"",""RHN54972.1"")"
hypothetical protein TSUD_35440 [Trifolium subterraneum],Trifolium subterraneum,99.0,99.0,72%,1e-20,42.86,1283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GAU21581.1?report=genbank&log$=prottop&blast_rank=26&RID=KW48BP4B016"",""GAU21581.1"")"
uncharacterized protein LOC113346062 [Papaver somniferum],Papaver somniferum,92.0,92.0,67%,1e-20,42.72,120,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026445445.1?report=genbank&log$=prottop&blast_rank=27&RID=KW48BP4B016"",""XP_026445445.1"")"
Zinc finger CCHC-type [Arabidopsis thaliana x Arabidopsis arenosa],Arabidopsis thaliana x Arabidopsis arenosa,99.0,99.0,74%,2e-20,41.74,2276,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAG7532407.1?report=genbank&log$=prottop&blast_rank=28&RID=KW48BP4B016"",""KAG7532407.1"")"
uncharacterized mitochondrial protein AtMg00810-like [Zingiber officinale],Zingiber officinale,95.9,95.9,70%,2e-20,40.74,279,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_042441388.1?report=genbank&log$=prottop&blast_rank=29&RID=KW48BP4B016"",""XP_042441388.1"")"
PREDICTED: LOW QUALITY PROTEIN: uncharacterized protein LOC108951439 [Musa acuminata subsp. malaccensis],Musa acuminata subsp. malaccensis,97.8,97.8,70%,2e-20,39.81,442,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018674675.1?report=genbank&log$=prottop&blast_rank=30&RID=KW48BP4B016"",""XP_018674675.1"")"
