Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
retrovirus-related gag-pol polyprotein [Lasius niger],Lasius niger,114,114,34%,5e-24,49.51,1377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ86259.1?report=genbank&log$=prottop&blast_rank=1&RID=KW48BP4B016"",""KMQ86259.1"")"
hypothetical protein GEV33_004557 [Tenebrio molitor],Tenebrio molitor,105,105,34%,5e-21,45.63,1051,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0818235.1?report=genbank&log$=prottop&blast_rank=2&RID=KW48BP4B016"",""KAH0818235.1"")"
hypothetical protein GEV33_008351 [Tenebrio molitor],Tenebrio molitor,102,102,34%,1e-20,44.66,399,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0814440.1?report=genbank&log$=prottop&blast_rank=3&RID=KW48BP4B016"",""KAH0814440.1"")"
unnamed protein product [Tenebrio molitor],Tenebrio molitor,104,104,34%,1e-20,45.63,1326,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1365727.1?report=genbank&log$=prottop&blast_rank=4&RID=KW48BP4B016"",""CAH1365727.1"")"
retrovirus-related gag-pol polyprotein [Lasius niger],Lasius niger,103,103,35%,2e-20,40.95,1177,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ87706.1?report=genbank&log$=prottop&blast_rank=5&RID=KW48BP4B016"",""KMQ87706.1"")"
hypothetical protein GEV33_008687 [Tenebrio molitor],Tenebrio molitor,103,103,34%,2e-20,44.66,1212,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0814104.1?report=genbank&log$=prottop&blast_rank=6&RID=KW48BP4B016"",""KAH0814104.1"")"
hypothetical protein GE061_012656 [Apolygus lucorum],Apolygus lucorum,102,102,35%,3e-20,43.93,600,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF6212135.1?report=genbank&log$=prottop&blast_rank=7&RID=KW48BP4B016"",""KAF6212135.1"")"
PREDICTED: uncharacterized protein LOC105670918 [Linepithema humile],Linepithema humile,101,101,31%,1e-19,48.94,1129,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012220088.1?report=genbank&log$=prottop&blast_rank=8&RID=KW48BP4B016"",""XP_012220088.1"")"
gag-pol polyprotein [Lasius niger],Lasius niger,97.1,97.1,35%,1e-19,40.57,248,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ81925.1?report=genbank&log$=prottop&blast_rank=9&RID=KW48BP4B016"",""KMQ81925.1"")"
unnamed protein product [Euphydryas editha],Euphydryas editha,101,101,34%,1e-19,44.23,1359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH2108561.1?report=genbank&log$=prottop&blast_rank=10&RID=KW48BP4B016"",""CAH2108561.1"")"
hypothetical protein GEV33_000181 [Tenebrio molitor],Tenebrio molitor,100,100,34%,2e-19,39.81,597,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0822610.1?report=genbank&log$=prottop&blast_rank=11&RID=KW48BP4B016"",""KAH0822610.1"")"
unnamed protein product [Euphydryas editha],Euphydryas editha,100,100,34%,3e-19,43.27,661,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH2084601.1?report=genbank&log$=prottop&blast_rank=12&RID=KW48BP4B016"",""CAH2084601.1"")"
unnamed protein product [Arctia plantaginis],Arctia plantaginis,99.0,99.0,34%,4e-19,42.31,448,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB3252424.1?report=genbank&log$=prottop&blast_rank=13&RID=KW48BP4B016"",""CAB3252424.1"")"
retrovirus-related gag-pol polyprotein [Lasius niger],Lasius niger,100,100,35%,4e-19,40.95,1351,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ91733.1?report=genbank&log$=prottop&blast_rank=14&RID=KW48BP4B016"",""KMQ91733.1"")"
hypothetical protein GEV33_007221 [Tenebrio molitor],Tenebrio molitor,99.4,99.4,34%,7e-19,40.59,1359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0815570.1?report=genbank&log$=prottop&blast_rank=15&RID=KW48BP4B016"",""KAH0815570.1"")"
