Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
retrovirus-related gag-pol polyprotein [Lasius niger],Lasius niger,167,167,78%,1e-44,62.93,1377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ86259.1?report=genbank&log$=prottop&blast_rank=1&RID=KW48BP4B016"",""KMQ86259.1"")"
hypothetical protein GEV33_008687 [Tenebrio molitor],Tenebrio molitor,162,162,77%,5e-43,62.28,1212,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0814104.1?report=genbank&log$=prottop&blast_rank=2&RID=KW48BP4B016"",""KAH0814104.1"")"
retrotransposon unclassified [Lasius niger],Lasius niger,151,151,74%,1e-42,62.73,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ89436.1?report=genbank&log$=prottop&blast_rank=3&RID=KW48BP4B016"",""KMQ89436.1"")"
hypothetical protein TcasGA2_TC033931 [Tribolium castaneum],Tribolium castaneum,161,482,78%,1e-42,65.22,2349,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KYB26036.1?report=genbank&log$=prottop&blast_rank=4&RID=KW48BP4B016"",""KYB26036.1"")"
hypothetical protein GEV33_013768 [Tenebrio molitor],Tenebrio molitor,161,161,77%,2e-42,61.40,834,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0809023.1?report=genbank&log$=prottop&blast_rank=5&RID=KW48BP4B016"",""KAH0809023.1"")"
unnamed protein product [Tenebrio molitor],Tenebrio molitor,160,160,77%,5e-42,60.53,1326,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1365727.1?report=genbank&log$=prottop&blast_rank=6&RID=KW48BP4B016"",""CAH1365727.1"")"
hypothetical protein GEV33_001674 [Tenebrio molitor],Tenebrio molitor,160,160,77%,5e-42,61.40,993,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0821117.1?report=genbank&log$=prottop&blast_rank=7&RID=KW48BP4B016"",""KAH0821117.1"")"
retrovirus-related gag-pol polyprotein [Lasius niger],Lasius niger,159,159,76%,7e-42,61.61,1346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ88472.1?report=genbank&log$=prottop&blast_rank=8&RID=KW48BP4B016"",""KMQ88472.1"")"
Copia protein [Ooceraea biroi],Ooceraea biroi,147,147,69%,1e-41,64.71,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EZA50979.1?report=genbank&log$=prottop&blast_rank=9&RID=KW48BP4B016"",""EZA50979.1"")"
POLX protein [Pseudoatta argentina],Pseudoatta argentina,155,155,74%,3e-41,62.73,552,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAG5327673.1?report=genbank&log$=prottop&blast_rank=10&RID=KW48BP4B016"",""KAG5327673.1"")"
POLX protein [Pseudoatta argentina],Pseudoatta argentina,154,154,74%,7e-41,61.82,543,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAG5319411.1?report=genbank&log$=prottop&blast_rank=11&RID=KW48BP4B016"",""KAG5319411.1"")"
