Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
retrovirus-related pol polyprotein from transposon tnt 1-94 [Lasius niger],Lasius niger,151,151,87%,2e-39,61.21,868,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ86904.1?report=genbank&log$=prottop&blast_rank=1&RID=KW48BP4B016"",""KMQ86904.1"")"
uncharacterized protein LOC117610925 [Osmia lignaria],Osmia lignaria,121,121,80%,7e-29,51.61,937,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_034194668.1?report=genbank&log$=prottop&blast_rank=2&RID=KW48BP4B016"",""XP_034194668.1"")"
retrovirus-related pol polyprotein from transposon tnt 1-94 [Lasius niger],Lasius niger,117,117,87%,2e-27,51.72,994,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ87951.1?report=genbank&log$=prottop&blast_rank=3&RID=KW48BP4B016"",""KMQ87951.1"")"
uncharacterized protein LOC118514016 isoform X1 [Anopheles stephensi],Anopheles stephensi,108,108,64%,5e-24,58.82,1349,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035916379.1?report=genbank&log$=prottop&blast_rank=4&RID=KW48BP4B016"",""XP_035916379.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Vitis vinifera],Vitis vinifera,101,101,71%,8e-24,53.68,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RVW96973.1?report=genbank&log$=prottop&blast_rank=5&RID=KW48BP4B016"",""RVW96973.1"")"
hypothetical protein D8674_010612 [Pyrus ussuriensis x Pyrus communis],Pyrus ussuriensis x Pyrus communis,106,106,71%,1e-23,48.42,908,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAB2600341.1?report=genbank&log$=prottop&blast_rank=6&RID=KW48BP4B016"",""KAB2600341.1"")"
uncharacterized mitochondrial protein AtMg00820-like [Lucilia sericata],Lucilia sericata,101,101,69%,2e-23,46.74,209,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_037810037.1?report=genbank&log$=prottop&blast_rank=7&RID=KW48BP4B016"",""XP_037810037.1"")"
hypothetical protein DV453_003207 [Geotrichum candidum],Geotrichum candidum,106,106,73%,2e-23,53.61,1477,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF5107244.1?report=genbank&log$=prottop&blast_rank=8&RID=KW48BP4B016"",""KAF5107244.1"")"
hypothetical protein DV451_005124 [Geotrichum candidum],Geotrichum candidum,105,105,73%,3e-23,53.61,1477,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF5093926.1?report=genbank&log$=prottop&blast_rank=9&RID=KW48BP4B016"",""KAF5093926.1"")"
hypothetical protein evm_014320 [Chilo suppressalis],Chilo suppressalis,101,101,73%,3e-23,48.45,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RVE41029.1?report=genbank&log$=prottop&blast_rank=10&RID=KW48BP4B016"",""RVE41029.1"")"
