Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
retrovirus-related Pol polyprotein from transposon opus [Trichonephila clavata],Trichonephila clavata,106,106,88%,6e-27,52.94,141,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFR07318.1?report=genbank&log$=prottop&blast_rank=1&RID=KW48BP4B016"",""GFR07318.1"")"
retrovirus-related Pol polyprotein from transposon opus [Trichonephila clavata],Trichonephila clavata,108,108,88%,6e-26,52.94,329,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFR25644.1?report=genbank&log$=prottop&blast_rank=2&RID=KW48BP4B016"",""GFR25644.1"")"
retrovirus-related Pol polyprotein from transposon opus [Trichonephila clavata],Trichonephila clavata,106,106,88%,8e-26,52.94,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFQ98522.1?report=genbank&log$=prottop&blast_rank=3&RID=KW48BP4B016"",""GFQ98522.1"")"
hypothetical protein EVAR_64218_1 [Eumeta japonica],Eumeta japonica,102,102,85%,2e-25,51.22,144,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBP81509.1?report=genbank&log$=prottop&blast_rank=4&RID=KW48BP4B016"",""GBP81509.1"")"
retrovirus-related Pol polyprotein from transposon opus [Trichonephila clavata],Trichonephila clavata,107,107,88%,3e-25,52.94,361,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFQ99267.1?report=genbank&log$=prottop&blast_rank=5&RID=KW48BP4B016"",""GFQ99267.1"")"
retrovirus-related Pol polyprotein from transposon 412 [Trichonephila clavata],Trichonephila clavata,103,103,88%,7e-25,51.76,197,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFR25930.1?report=genbank&log$=prottop&blast_rank=6&RID=KW48BP4B016"",""GFR25930.1"")"
retrovirus-related Pol polyprotein from transposon 297 [Trichonephila clavipes],Trichonephila clavipes,100,100,88%,1e-24,45.88,142,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFS87175.1?report=genbank&log$=prottop&blast_rank=7&RID=KW48BP4B016"",""GFS87175.1"")"
gag pol polyprotein [Lasius niger],Lasius niger,101,101,87%,2e-24,50.00,174,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ86468.1?report=genbank&log$=prottop&blast_rank=8&RID=KW48BP4B016"",""KMQ86468.1"")"
retrovirus-related Pol polyprotein from transposon opus [Trichonephila clavata],Trichonephila clavata,105,105,88%,2e-24,50.59,400,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFR32454.1?report=genbank&log$=prottop&blast_rank=9&RID=KW48BP4B016"",""GFR32454.1"")"
hypothetical protein TNCT_6131 [Trichonephila clavata],Trichonephila clavata,99.8,99.8,90%,2e-24,51.72,130,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFQ90543.1?report=genbank&log$=prottop&blast_rank=10&RID=KW48BP4B016"",""GFQ90543.1"")"
hypothetical protein EVAR_83082_1 [Eumeta japonica],Eumeta japonica,103,103,85%,3e-24,51.22,271,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBP14102.1?report=genbank&log$=prottop&blast_rank=11&RID=KW48BP4B016"",""GBP14102.1"")"
