Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Hepatitis C virus non-structural protein NS4b [Streptococcus dysgalactiae subsp. equisimilis],Streptococcus dysgalactiae subsp. equisimilis,55.8,99.7,48%,3e-06,52.83,869,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SLM22236.1?report=genbank&log$=prottop&blast_rank=1&RID=KW48BP4B016"",""SLM22236.1"")"
L-lysine 6-transaminase [Ignavibacteriaceae bacterium],Ignavibacteriaceae bacterium,52.8,52.8,27%,4e-05,79.31,408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GJQ32665.1?report=genbank&log$=prottop&blast_rank=2&RID=KW48BP4B016"",""GJQ32665.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,48.9,48.9,24%,7e-05,80.00,71,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073994939.1?report=genbank&log$=prottop&blast_rank=3&RID=KW48BP4B016"",""WP_073994939.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,48.1,48.1,39%,1e-04,55.56,58,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180553753.1?report=genbank&log$=prottop&blast_rank=4&RID=KW48BP4B016"",""WP_180553753.1"")"
TPA: hypothetical protein [Peptococcaceae bacterium],Peptococcaceae bacterium,51.2,51.2,35%,1e-04,62.16,286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAA89554.1?report=genbank&log$=prottop&blast_rank=5&RID=KW48BP4B016"",""HAA89554.1"")"
hypothetical protein [Shewanella decolorationis],Shewanella decolorationis,47.4,47.4,22%,2e-04,91.30,68,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_023265508.1?report=genbank&log$=prottop&blast_rank=6&RID=KW48BP4B016"",""WP_023265508.1"")"
hypothetical protein [Corynebacterium provencense],Corynebacterium provencense,47.0,47.0,24%,2e-04,84.00,49,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_261796911.1?report=genbank&log$=prottop&blast_rank=7&RID=KW48BP4B016"",""WP_261796911.1"")"
TPA: hypothetical protein [Fibrobacteres bacterium],Fibrobacteres bacterium,48.5,48.5,37%,3e-04,55.32,124,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAO99277.1?report=genbank&log$=prottop&blast_rank=8&RID=KW48BP4B016"",""HAO99277.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,47.4,47.4,22%,3e-04,91.30,85,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_219338830.1?report=genbank&log$=prottop&blast_rank=9&RID=KW48BP4B016"",""WP_219338830.1"")"
hypothetical protein [Pedobacter sp. V48],Pedobacter sp. V48,47.0,47.0,27%,4e-04,78.57,72,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_048906144.1?report=genbank&log$=prottop&blast_rank=10&RID=KW48BP4B016"",""WP_048906144.1"")"
TPA: hypothetical protein [Thermodesulfobacterium commune],Thermodesulfobacterium commune,48.5,48.5,20%,5e-04,100.00,167,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT03769.1?report=genbank&log$=prottop&blast_rank=11&RID=KW48BP4B016"",""HBT03769.1"")"
"excinuclease ABC subunit A, uvrA [Pediococcus acidilactici D3]",Pediococcus acidilactici D3,49.7,49.7,20%,5e-04,100.00,970,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EOA08150.1?report=genbank&log$=prottop&blast_rank=12&RID=KW48BP4B016"",""EOA08150.1"")"
TPA: hypothetical protein [Thermodesulfobacterium commune],Thermodesulfobacterium commune,48.1,48.1,20%,5e-04,95.24,132,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAA83858.1?report=genbank&log$=prottop&blast_rank=13&RID=KW48BP4B016"",""HAA83858.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,46.2,46.2,24%,8e-04,80.00,68,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143164569.1?report=genbank&log$=prottop&blast_rank=14&RID=KW48BP4B016"",""WP_143164569.1"")"
hypothetical protein [Burkholderia diffusa],Burkholderia diffusa,45.8,45.8,20%,8e-04,100.00,65,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_223962195.1?report=genbank&log$=prottop&blast_rank=15&RID=KW48BP4B016"",""WP_223962195.1"")"
TPA: ABC transporter permease [Pseudothermotoga sp.],Pseudothermotoga sp.,48.1,48.1,20%,0.001,95.24,206,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT26896.1?report=genbank&log$=prottop&blast_rank=16&RID=KW48BP4B016"",""HBT26896.1"")"
TPA: hypothetical protein [Thermodesulfobacterium commune],Thermodesulfobacterium commune,47.4,47.4,26%,0.001,77.78,158,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT03483.1?report=genbank&log$=prottop&blast_rank=17&RID=KW48BP4B016"",""HBT03483.1"")"
LysR family transcriptional regulator [Salmonella enterica],Salmonella enterica,48.1,48.1,20%,0.001,95.24,284,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_001747429.1?report=genbank&log$=prottop&blast_rank=18&RID=KW48BP4B016"",""WP_001747429.1"")"
TPA: chemotaxis protein [Thermotoga petrophila],Thermotoga petrophila,48.5,48.5,18%,0.001,100.00,578,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAA82678.1?report=genbank&log$=prottop&blast_rank=19&RID=KW48BP4B016"",""HAA82678.1"")"
