Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
retrovirus-related pol polyprotein from transposon tnt 1-94 [Lasius niger],Lasius niger,173,173,96%,2e-47,65.83,868,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ86904.1?report=genbank&log$=prottop&blast_rank=1&RID=KW48BP4B016"",""KMQ86904.1"")"
uncharacterized protein LOC117611448 [Osmia lignaria],Osmia lignaria,169,169,96%,4e-47,62.50,524,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_034195290.1?report=genbank&log$=prottop&blast_rank=2&RID=KW48BP4B016"",""XP_034195290.1"")"
retrovirus-related pol polyprotein from transposon tnt 1-94 [Lasius niger],Lasius niger,159,159,96%,2e-46,58.33,216,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ89262.1?report=genbank&log$=prottop&blast_rank=3&RID=KW48BP4B016"",""KMQ89262.1"")"
hypothetical protein M514_26377 [Trichuris suis],Trichuris suis,152,152,93%,3e-42,58.12,336,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KFD61481.1?report=genbank&log$=prottop&blast_rank=4&RID=KW48BP4B016"",""KFD61481.1"")"
Retrovirus-related Pol polyprotein from transposo n TNT 1-94 [Trichuris trichiura],Trichuris trichiura,156,156,93%,3e-41,59.83,945,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CDW53151.1?report=genbank&log$=prottop&blast_rank=5&RID=KW48BP4B016"",""CDW53151.1"")"
hypothetical protein M514_26853 [Trichuris suis],Trichuris suis,139,139,93%,8e-38,54.70,272,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KFD60955.1?report=genbank&log$=prottop&blast_rank=6&RID=KW48BP4B016"",""KFD60955.1"")"
unnamed protein product [Nesidiocoris tenuis],Nesidiocoris tenuis,143,143,88%,1e-36,55.86,782,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAA9993952.1?report=genbank&log$=prottop&blast_rank=7&RID=KW48BP4B016"",""CAA9993952.1"")"
unnamed protein product [Nesidiocoris tenuis],Nesidiocoris tenuis,143,143,88%,1e-36,55.86,783,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB0004134.1?report=genbank&log$=prottop&blast_rank=8&RID=KW48BP4B016"",""CAB0004134.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Trichinella murrelli],Trichinella murrelli,139,139,94%,2e-35,55.08,624,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KRX33198.1?report=genbank&log$=prottop&blast_rank=9&RID=KW48BP4B016"",""KRX33198.1"")"
integrase core domain protein [Trichinella nativa],Trichinella nativa,140,140,94%,2e-35,55.08,1133,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OUC39908.1?report=genbank&log$=prottop&blast_rank=10&RID=KW48BP4B016"",""OUC39908.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Trichinella murrelli],Trichinella murrelli,139,139,94%,3e-35,55.08,1324,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KRX42725.1?report=genbank&log$=prottop&blast_rank=11&RID=KW48BP4B016"",""KRX42725.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Trichinella murrelli],Trichinella murrelli,139,139,94%,3e-35,55.08,1058,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KRX33413.1?report=genbank&log$=prottop&blast_rank=12&RID=KW48BP4B016"",""KRX33413.1"")"
hypothetical protein RP20_CCG020470 [Aedes albopictus],Aedes albopictus,133,133,93%,5e-35,52.99,303,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KXJ71469.1?report=genbank&log$=prottop&blast_rank=13&RID=KW48BP4B016"",""KXJ71469.1"")"
unnamed protein product [Nesidiocoris tenuis],Nesidiocoris tenuis,137,137,88%,5e-35,53.15,590,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB0003844.1?report=genbank&log$=prottop&blast_rank=14&RID=KW48BP4B016"",""CAB0003844.1"")"
retrovirus-related Pol polyprotein from transposon TNT 1-94 [Trichinella spiralis],Trichinella spiralis,138,138,94%,7e-35,54.24,1003,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003376336.1?report=genbank&log$=prottop&blast_rank=15&RID=KW48BP4B016"",""XP_003376336.1"")"
