Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
retrovirus-related pol polyprotein from transposon tnt 1-94 [Lasius niger],Lasius niger,103,103,67%,2e-23,75.41,538,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ84505.1?report=genbank&log$=prottop&blast_rank=1&RID=KW48BP4B016"",""KMQ84505.1"")"
retrovirus-related pol polyprotein from transposon tnt 1-94 [Lasius niger],Lasius niger,103,103,67%,3e-23,75.41,560,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ84493.1?report=genbank&log$=prottop&blast_rank=2&RID=KW48BP4B016"",""KMQ84493.1"")"
retrovirus-related pol polyprotein from transposon tnt 1-94 [Lasius niger],Lasius niger,100,100,70%,2e-22,70.31,400,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ88093.1?report=genbank&log$=prottop&blast_rank=3&RID=KW48BP4B016"",""KMQ88093.1"")"
unnamed protein product [Nesidiocoris tenuis],Nesidiocoris tenuis,92.0,92.0,67%,1e-21,68.85,104,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB0018378.1?report=genbank&log$=prottop&blast_rank=4&RID=KW48BP4B016"",""CAB0018378.1"")"
retrovirus-related gag-pol polyprotein [Lasius niger],Lasius niger,97.8,97.8,69%,3e-21,74.60,1346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ88472.1?report=genbank&log$=prottop&blast_rank=5&RID=KW48BP4B016"",""KMQ88472.1"")"
unnamed protein product [Ceratitis capitata],Ceratitis capitata,96.7,96.7,67%,8e-21,70.49,474,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD7001003.1?report=genbank&log$=prottop&blast_rank=6&RID=KW48BP4B016"",""CAD7001003.1"")"
unnamed protein product [Nesidiocoris tenuis],Nesidiocoris tenuis,96.3,96.3,69%,1e-20,71.43,1090,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB0006643.1?report=genbank&log$=prottop&blast_rank=7&RID=KW48BP4B016"",""CAB0006643.1"")"
retrotransposon unclassified [Lasius niger],Lasius niger,91.7,91.7,69%,3e-20,68.25,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ89436.1?report=genbank&log$=prottop&blast_rank=8&RID=KW48BP4B016"",""KMQ89436.1"")"
copia ltr rider [Lasius niger],Lasius niger,94.7,94.7,67%,5e-20,72.13,1377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ89607.1?report=genbank&log$=prottop&blast_rank=9&RID=KW48BP4B016"",""KMQ89607.1"")"
unnamed protein product [Nesidiocoris tenuis],Nesidiocoris tenuis,94.0,94.0,67%,8e-20,68.85,578,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB0007777.1?report=genbank&log$=prottop&blast_rank=10&RID=KW48BP4B016"",""CAB0007777.1"")"
GSCOCG00012493001-RA-CDS [Cotesia congregata],Cotesia congregata,94.0,94.0,67%,9e-20,67.21,928,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6236968.1?report=genbank&log$=prottop&blast_rank=11&RID=KW48BP4B016"",""CAD6236968.1"")"
POLX protein [Pseudoatta argentina],Pseudoatta argentina,93.6,93.6,69%,1e-19,65.08,552,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAG5327673.1?report=genbank&log$=prottop&blast_rank=12&RID=KW48BP4B016"",""KAG5327673.1"")"
POLX protein [Pseudoatta argentina],Pseudoatta argentina,93.2,93.2,69%,1e-19,65.08,502,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAG5313601.1?report=genbank&log$=prottop&blast_rank=13&RID=KW48BP4B016"",""KAG5313601.1"")"
unnamed protein product [Euphydryas editha],Euphydryas editha,93.6,93.6,78%,1e-19,57.89,1359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH2108561.1?report=genbank&log$=prottop&blast_rank=14&RID=KW48BP4B016"",""CAH2108561.1"")"
POLX protein [Pseudoatta argentina],Pseudoatta argentina,93.2,93.2,69%,1e-19,65.08,543,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAG5319411.1?report=genbank&log$=prottop&blast_rank=15&RID=KW48BP4B016"",""KAG5319411.1"")"
