Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Hepatitis C virus non-structural protein NS4b [Streptococcus dysgalactiae subsp. equisimilis],Streptococcus dysgalactiae subsp. equisimilis,58.2,58.2,14%,4e-06,92.00,869,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SLM22236.1?report=genbank&log$=prottop&blast_rank=1&RID=KW48BP4B016"",""SLM22236.1"")"
TPA: hypothetical protein [Thermodesulfobacterium commune],Thermodesulfobacterium commune,49.3,49.3,32%,8e-04,48.21,132,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAA83858.1?report=genbank&log$=prottop&blast_rank=2&RID=KW48BP4B016"",""HAA83858.1"")"
hypothetical protein HBSAPP04_17930 [Ignavibacteriaceae bacterium],Ignavibacteriaceae bacterium,50.4,50.4,16%,0.002,78.57,470,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GJQ32954.1?report=genbank&log$=prottop&blast_rank=3&RID=KW48BP4B016"",""GJQ32954.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,46.6,46.6,14%,0.002,80.00,71,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073994939.1?report=genbank&log$=prottop&blast_rank=4&RID=KW48BP4B016"",""WP_073994939.1"")"
hypothetical protein AZ14_3013 [Bordetella bronchiseptica 980],Bordetella bronchiseptica 980,47.4,47.4,12%,0.002,95.24,106,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KCV56722.1?report=genbank&log$=prottop&blast_rank=5&RID=KW48BP4B016"",""KCV56722.1"")"
TPA: hypothetical protein [Thermodesulfobacterium commune],Thermodesulfobacterium commune,48.5,48.5,12%,0.002,100.00,167,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT03769.1?report=genbank&log$=prottop&blast_rank=6&RID=KW48BP4B016"",""HBT03769.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,46.2,46.2,11%,0.003,100.00,54,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180535504.1?report=genbank&log$=prottop&blast_rank=7&RID=KW48BP4B016"",""WP_180535504.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,46.2,46.2,13%,0.003,87.50,58,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_178139001.1?report=genbank&log$=prottop&blast_rank=8&RID=KW48BP4B016"",""WP_178139001.1"")"
diguanylate cyclase [Klebsiella pneumoniae],Klebsiella pneumoniae,49.7,49.7,16%,0.003,79.31,319,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_228692491.1?report=genbank&log$=prottop&blast_rank=9&RID=KW48BP4B016"",""WP_228692491.1"")"
TPA: 30S ribosomal protein S10 [Candidatus Saccharibacteria bacterium],Candidatus Saccharibacteria bacterium,47.0,47.0,14%,0.003,88.00,91,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HCR55381.1?report=genbank&log$=prottop&blast_rank=10&RID=KW48BP4B016"",""HCR55381.1"")"
