Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Hepatitis C virus non-structural protein NS4b [Streptococcus dysgalactiae subsp. equisimilis],Streptococcus dysgalactiae subsp. equisimilis,52.4,52.4,39%,2e-05,75.76,869,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SLM22236.1?report=genbank&log$=prottop&blast_rank=1&RID=KW48BP4B016"",""SLM22236.1"")"
L-lysine 6-transaminase [Ignavibacteriaceae bacterium],Ignavibacteriaceae bacterium,48.5,48.5,39%,6e-04,63.64,408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GJQ32665.1?report=genbank&log$=prottop&blast_rank=2&RID=KW48BP4B016"",""GJQ32665.1"")"
LysR family transcriptional regulator [Salmonella enterica],Salmonella enterica,47.4,47.4,24%,0.001,100.00,284,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_001747429.1?report=genbank&log$=prottop&blast_rank=3&RID=KW48BP4B016"",""WP_001747429.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,43.9,43.9,25%,0.002,90.48,71,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073994939.1?report=genbank&log$=prottop&blast_rank=4&RID=KW48BP4B016"",""WP_073994939.1"")"
4Fe-4S cluster-binding domain-containing protein [Enterococcus faecium],Enterococcus faecium,43.1,43.1,36%,0.003,66.67,50,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_256624955.1?report=genbank&log$=prottop&blast_rank=5&RID=KW48BP4B016"",""WP_256624955.1"")"
TPA: hypothetical protein [Peptococcaceae bacterium],Peptococcaceae bacterium,43.9,43.9,27%,0.004,82.61,75,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT20547.1?report=genbank&log$=prottop&blast_rank=6&RID=KW48BP4B016"",""HBT20547.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,42.7,42.7,24%,0.008,95.00,67,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143163449.1?report=genbank&log$=prottop&blast_rank=7&RID=KW48BP4B016"",""WP_143163449.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,43.1,43.1,30%,0.008,76.00,93,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_218588220.1?report=genbank&log$=prottop&blast_rank=8&RID=KW48BP4B016"",""WP_218588220.1"")"
hypothetical protein AZ14_3013 [Bordetella bronchiseptica 980],Bordetella bronchiseptica 980,43.5,43.5,31%,0.010,73.08,106,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KCV56722.1?report=genbank&log$=prottop&blast_rank=9&RID=KW48BP4B016"",""KCV56722.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,44.7,44.7,22%,0.013,94.74,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180552673.1?report=genbank&log$=prottop&blast_rank=10&RID=KW48BP4B016"",""WP_180552673.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,41.6,41.6,25%,0.014,90.48,44,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_256624972.1?report=genbank&log$=prottop&blast_rank=11&RID=KW48BP4B016"",""WP_256624972.1"")"
M23 family metallopeptidase [Xanthomonas phaseoli],Xanthomonas phaseoli,42.0,42.0,26%,0.018,86.36,76,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_152412458.1?report=genbank&log$=prottop&blast_rank=12&RID=KW48BP4B016"",""WP_152412458.1"")"
TPA: hypothetical protein [Thermodesulfobacterium commune],Thermodesulfobacterium commune,43.1,43.1,24%,0.021,90.00,132,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAA83858.1?report=genbank&log$=prottop&blast_rank=13&RID=KW48BP4B016"",""HAA83858.1"")"
hypothetical protein HKUEN02_20250 [Anaerolineaceae bacterium],Anaerolineaceae bacterium,41.2,41.2,24%,0.023,90.00,51,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GJQ53178.1?report=genbank&log$=prottop&blast_rank=14&RID=KW48BP4B016"",""GJQ53178.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,41.2,41.2,21%,0.025,100.00,58,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180553753.1?report=genbank&log$=prottop&blast_rank=15&RID=KW48BP4B016"",""WP_180553753.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,41.2,41.2,40%,0.027,54.76,56,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_178139054.1?report=genbank&log$=prottop&blast_rank=16&RID=KW48BP4B016"",""WP_178139054.1"")"
TPA: hypothetical protein [Peptococcaceae bacterium],Peptococcaceae bacterium,41.6,41.6,24%,0.028,95.00,73,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAA89219.1?report=genbank&log$=prottop&blast_rank=17&RID=KW48BP4B016"",""HAA89219.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,41.2,41.2,21%,0.033,100.00,66,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073461105.1?report=genbank&log$=prottop&blast_rank=18&RID=KW48BP4B016"",""WP_073461105.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,41.2,41.2,21%,0.034,100.00,68,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143164569.1?report=genbank&log$=prottop&blast_rank=19&RID=KW48BP4B016"",""WP_143164569.1"")"
