Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
retrovirus-related pol polyprotein from transposon tnt 1-94 [Lasius niger],Lasius niger,147,147,94%,6e-38,58.04,868,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ86904.1?report=genbank&log$=prottop&blast_rank=1&RID=KW48BP4B016"",""KMQ86904.1"")"
hypothetical protein M514_26855 [Trichuris suis],Trichuris suis,107,107,94%,1e-24,51.75,452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KFD60957.1?report=genbank&log$=prottop&blast_rank=2&RID=KW48BP4B016"",""KFD60957.1"")"
hypothetical protein M514_25680 [Trichuris suis],Trichuris suis,105,105,85%,9e-24,54.37,492,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KFD62078.1?report=genbank&log$=prottop&blast_rank=3&RID=KW48BP4B016"",""KFD62078.1"")"
hypothetical protein M514_27886 [Trichuris suis],Trichuris suis,101,101,88%,2e-22,47.62,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KFD59936.1?report=genbank&log$=prottop&blast_rank=4&RID=KW48BP4B016"",""KFD59936.1"")"
hypothetical protein RP20_CCG009210 [Aedes albopictus],Aedes albopictus,95.9,95.9,98%,3e-22,40.16,148,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KXJ62447.1?report=genbank&log$=prottop&blast_rank=5&RID=KW48BP4B016"",""KXJ62447.1"")"
retrovirus-related pol polyprotein from transposon tnt 1-94 [Lasius niger],Lasius niger,102,102,94%,3e-22,44.74,994,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ87951.1?report=genbank&log$=prottop&blast_rank=6&RID=KW48BP4B016"",""KMQ87951.1"")"
reverse transcriptase domain-containing protein [Gluconobacter sp. P5E10],Gluconobacter sp. P5E10,94.4,94.4,96%,2e-21,38.66,167,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_215769467.1?report=genbank&log$=prottop&blast_rank=7&RID=KW48BP4B016"",""WP_215769467.1"")"
hypothetical protein Pfo_029356 [Paulownia fortunei],Paulownia fortunei,99.8,99.8,96%,2e-21,41.18,903,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAI3472572.1?report=genbank&log$=prottop&blast_rank=8&RID=KW48BP4B016"",""KAI3472572.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Podosphaera aphanis],Podosphaera aphanis,98.6,98.6,98%,5e-21,42.02,1169,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAI0999906.1?report=genbank&log$=prottop&blast_rank=9&RID=KW48BP4B016"",""KAI0999906.1"")"
gag/pol protein [Cucumis melo var. makuwa],Cucumis melo var. makuwa,95.1,95.1,96%,1e-20,38.66,294,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TYK09500.1?report=genbank&log$=prottop&blast_rank=10&RID=KW48BP4B016"",""TYK09500.1"")"
polyprotein [Drosophila melanogaster],Drosophila melanogaster,97.4,97.4,98%,1e-20,39.67,1319,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACI62137.1?report=genbank&log$=prottop&blast_rank=11&RID=KW48BP4B016"",""ACI62137.1"")"
hypothetical protein [Modestobacter lapidis],Modestobacter lapidis,91.3,91.3,96%,2e-20,36.97,145,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBY3556105.1?report=genbank&log$=prottop&blast_rank=12&RID=KW48BP4B016"",""MBY3556105.1"")"
hypothetical protein E6J34_17735 [Chloroflexi bacterium],Chloroflexi bacterium,95.9,95.9,96%,2e-20,40.34,383,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TMC18139.1?report=genbank&log$=prottop&blast_rank=13&RID=KW48BP4B016"",""TMC18139.1"")"
hypothetical protein TRAPUB_4686 [Trametes pubescens],Trametes pubescens,90.9,90.9,93%,2e-20,40.52,141,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OJT04598.1?report=genbank&log$=prottop&blast_rank=14&RID=KW48BP4B016"",""OJT04598.1"")"
gag/pol protein [Gossypium australe],Gossypium australe,92.4,92.4,96%,2e-20,39.50,204,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAA3459009.1?report=genbank&log$=prottop&blast_rank=15&RID=KW48BP4B016"",""KAA3459009.1"")"
hypothetical protein EOP33_08695 [Rickettsiaceae bacterium],Rickettsiaceae bacterium,96.7,96.7,96%,3e-20,39.83,655,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RYE04730.1?report=genbank&log$=prottop&blast_rank=16&RID=KW48BP4B016"",""RYE04730.1"")"
hypothetical protein KPL71_006858 [Citrus sinensis],Citrus sinensis,94.4,94.4,96%,4e-20,38.66,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH9776932.1?report=genbank&log$=prottop&blast_rank=17&RID=KW48BP4B016"",""KAH9776932.1"")"
hypothetical protein [Salmonella enterica],Salmonella enterica,95.5,95.5,96%,5e-20,40.34,466,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MCQ7416382.1?report=genbank&log$=prottop&blast_rank=18&RID=KW48BP4B016"",""MCQ7416382.1"")"
reverse transcriptase domain-containing protein [Weizmannia coagulans],Weizmannia coagulans,94.7,94.7,96%,5e-20,38.66,366,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_161656041.1?report=genbank&log$=prottop&blast_rank=19&RID=KW48BP4B016"",""WP_161656041.1"")"
retrovirus-related pol polyprotein from transposon tnt 1-94 [Phtheirospermum japonicum],Phtheirospermum japonicum,95.5,95.5,96%,7e-20,40.34,1223,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFP80712.1?report=genbank&log$=prottop&blast_rank=20&RID=KW48BP4B016"",""GFP80712.1"")"
hypothetical protein RP20_CCG008028 [Aedes albopictus],Aedes albopictus,95.5,95.5,97%,8e-20,40.00,644,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KXJ62469.1?report=genbank&log$=prottop&blast_rank=21&RID=KW48BP4B016"",""KXJ62469.1"")"
DDE-type integrase/transposase/recombinase [Chloroflexi bacterium],Chloroflexi bacterium,94.7,94.7,96%,1e-19,39.50,1311,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TMC14920.1?report=genbank&log$=prottop&blast_rank=22&RID=KW48BP4B016"",""TMC14920.1"")"
DDE-type integrase/transposase/recombinase [Salmonella enterica],Salmonella enterica,94.7,94.7,96%,1e-19,39.50,1071,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MCQ7416303.1?report=genbank&log$=prottop&blast_rank=23&RID=KW48BP4B016"",""MCQ7416303.1"")"
gag/pol protein [Cucumis melo var. makuwa],Cucumis melo var. makuwa,91.3,91.3,96%,1e-19,37.82,233,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAA0062146.1?report=genbank&log$=prottop&blast_rank=24&RID=KW48BP4B016"",""KAA0062146.1"")"
hypothetical protein RP20_CCG003742 [Aedes albopictus],Aedes albopictus,94.0,94.0,92%,2e-19,42.11,423,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KXJ68393.1?report=genbank&log$=prottop&blast_rank=25&RID=KW48BP4B016"",""KXJ68393.1"")"
gag/pol protein [Cucumis melo var. makuwa],Cucumis melo var. makuwa,92.0,92.0,96%,2e-19,39.32,283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAA0065369.1?report=genbank&log$=prottop&blast_rank=26&RID=KW48BP4B016"",""KAA0065369.1"")"
reverse transcriptase domain-containing protein [Streptomyces fumigatiscleroticus],Streptomyces fumigatiscleroticus,94.4,94.4,96%,2e-19,38.33,1318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_189293638.1?report=genbank&log$=prottop&blast_rank=27&RID=KW48BP4B016"",""WP_189293638.1"")"
hypothetical protein CXQ85_001063 [[Candida] haemuloni],[Candida] haemuloni,94.0,94.0,98%,2e-19,40.50,463,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_025339714.1?report=genbank&log$=prottop&blast_rank=28&RID=KW48BP4B016"",""XP_025339714.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,94.4,94.4,94%,2e-19,39.13,904,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBN19423.1?report=genbank&log$=prottop&blast_rank=29&RID=KW48BP4B016"",""GBN19423.1"")"
