Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"PREDICTED: Frieseomelitta varia BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 (LOC122533136), transcript variant X2, mRNA",Frieseomelitta varia,1230,1230,50%,0.0,99.28,798,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_043662541.1?report=genbank&log$=nucltop&blast_rank=1&RID=M8KFT9JH01R"",""XM_043662541.1"")"
"PREDICTED: Frieseomelitta varia BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 (LOC122533136), transcript variant X1, mRNA",Frieseomelitta varia,1230,1230,50%,0.0,99.28,870,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_043662540.1?report=genbank&log$=nucltop&blast_rank=2&RID=M8KFT9JH01R"",""XM_043662540.1"")"
"PREDICTED: Apis dorsata BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 (LOC102679867), mRNA",Apis dorsata,1195,1195,84%,0.0,82.22,1771,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_006617062.2?report=genbank&log$=nucltop&blast_rank=3&RID=M8KFT9JH01R"",""XM_006617062.2"")"
"PREDICTED: Bombus impatiens BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 (LOC100743692), mRNA",Bombus impatiens,1169,1169,81%,0.0,82.74,1096,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_003484699.4?report=genbank&log$=nucltop&blast_rank=4&RID=M8KFT9JH01R"",""XM_003484699.4"")"
"PREDICTED: Bombus affinis BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 (LOC126924190), mRNA",Bombus affinis,1166,1166,79%,0.0,83.29,2399,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050738433.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8KFT9JH01R"",""XM_050738433.1"")"
"PREDICTED: Bombus terrestris BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 (LOC100649035), mRNA",Bombus terrestris,1157,1157,79%,0.0,83.11,2389,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_003401234.4?report=genbank&log$=nucltop&blast_rank=6&RID=M8KFT9JH01R"",""XM_003401234.4"")"
"PREDICTED: Bombus huntii BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 (LOC126870659), mRNA",Bombus huntii,1146,1146,79%,0.0,82.85,2396,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050628571.1?report=genbank&log$=nucltop&blast_rank=7&RID=M8KFT9JH01R"",""XM_050628571.1"")"
"PREDICTED: Bombus vosnesenskii BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 (LOC117240204), mRNA",Bombus vosnesenskii,1143,1143,79%,0.0,82.67,2400,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_033506162.1?report=genbank&log$=nucltop&blast_rank=8&RID=M8KFT9JH01R"",""XM_033506162.1"")"
"PREDICTED: Bombus bifarius BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 (LOC117210550), mRNA",Bombus bifarius,1136,1136,78%,0.0,82.82,2386,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_033453684.1?report=genbank&log$=nucltop&blast_rank=9&RID=M8KFT9JH01R"",""XM_033453684.1"")"
"PREDICTED: Bombus pyrosoma BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 (LOC122575532), mRNA",Bombus pyrosoma,1136,1136,77%,0.0,82.95,2331,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_043744584.1?report=genbank&log$=nucltop&blast_rank=10&RID=M8KFT9JH01R"",""XM_043744584.1"")"
"PREDICTED: Bombus vancouverensis nearcticus BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 (LOC117164510), mRNA",Bombus vancouverensis nearcticus,1127,1127,78%,0.0,82.74,2388,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_033347640.1?report=genbank&log$=nucltop&blast_rank=11&RID=M8KFT9JH01R"",""XM_033347640.1"")"
"PREDICTED: Apis mellifera BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 (LOC409667), transcript variant X1, mRNA",Apis mellifera,1050,1050,76%,0.0,81.83,1049,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_393165.7?report=genbank&log$=nucltop&blast_rank=12&RID=M8KFT9JH01R"",""XM_393165.7"")"
"PREDICTED: Apis cerana BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 (LOC107996284), mRNA",Apis cerana,1021,1021,76%,0.0,81.15,1022,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_017054249.2?report=genbank&log$=nucltop&blast_rank=13&RID=M8KFT9JH01R"",""XM_017054249.2"")"
"PREDICTED: Apis laboriosa BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 (LOC122712821), transcript variant X2, mRNA",Apis laboriosa,1007,1007,76%,0.0,80.83,1663,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_043932750.1?report=genbank&log$=nucltop&blast_rank=14&RID=M8KFT9JH01R"",""XM_043932750.1"")"
