Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Bombus terrestris],Bombus terrestris,360,360,33%,9e-119,100.00,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003401282.1?report=genbank&log$=prottop&blast_rank=1&RID=M8DGMS10016"",""XP_003401282.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Bombus vancouverensis nearcticus],Bombus vancouverensis nearcticus,358,358,33%,7e-118,98.96,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033203531.1?report=genbank&log$=prottop&blast_rank=2&RID=M8DGMS10016"",""XP_033203531.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Bombus vosnesenskii],Bombus vosnesenskii,357,357,33%,2e-117,98.45,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033362053.1?report=genbank&log$=prottop&blast_rank=3&RID=M8DGMS10016"",""XP_033362053.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Bombus impatiens],Bombus impatiens,355,355,33%,6e-117,98.45,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003484747.1?report=genbank&log$=prottop&blast_rank=4&RID=M8DGMS10016"",""XP_003484747.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Bombus pyrosoma],Bombus pyrosoma,353,353,33%,3e-116,98.45,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043600519.1?report=genbank&log$=prottop&blast_rank=5&RID=M8DGMS10016"",""XP_043600519.1"")"
PREDICTED: BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Eufriesea mexicana],Eufriesea mexicana,345,345,33%,7e-113,96.37,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017763030.1?report=genbank&log$=prottop&blast_rank=6&RID=M8DGMS10016"",""XP_017763030.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Ceratina calcarata],Ceratina calcarata,344,344,33%,1e-112,94.82,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017889851.1?report=genbank&log$=prottop&blast_rank=7&RID=M8DGMS10016"",""XP_017889851.1"")"
PREDICTED: BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 isoform X2 [Megachile rotundata],Megachile rotundata,343,343,33%,4e-112,94.30,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003701433.1?report=genbank&log$=prottop&blast_rank=8&RID=M8DGMS10016"",""XP_003701433.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Osmia lignaria],Osmia lignaria,340,340,33%,3e-111,94.30,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_034193980.1?report=genbank&log$=prottop&blast_rank=9&RID=M8DGMS10016"",""XP_034193980.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Osmia bicornis bicornis],Osmia bicornis bicornis,340,340,33%,5e-111,93.78,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029045831.1?report=genbank&log$=prottop&blast_rank=10&RID=M8DGMS10016"",""XP_029045831.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Apis dorsata],Apis dorsata,337,337,33%,5e-110,93.78,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006617125.1?report=genbank&log$=prottop&blast_rank=11&RID=M8DGMS10016"",""XP_006617125.1"")"
PREDICTED: BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Habropoda laboriosa],Habropoda laboriosa,337,337,33%,8e-110,93.26,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017791817.1?report=genbank&log$=prottop&blast_rank=12&RID=M8DGMS10016"",""XP_017791817.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Nomia melanderi],Nomia melanderi,331,331,33%,2e-107,92.23,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_031842501.1?report=genbank&log$=prottop&blast_rank=13&RID=M8DGMS10016"",""XP_031842501.1"")"
BCL2/adenovirus E1B [Apis cerana cerana],Apis cerana cerana,329,329,33%,2e-106,88.73,204,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PBC33620.1?report=genbank&log$=prottop&blast_rank=14&RID=M8DGMS10016"",""PBC33620.1"")"
PREDICTED: BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Dufourea novaeangliae],Dufourea novaeangliae,328,328,33%,3e-106,91.19,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015437948.1?report=genbank&log$=prottop&blast_rank=15&RID=M8DGMS10016"",""XP_015437948.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Megalopta genalis],Megalopta genalis,325,325,33%,3e-105,90.67,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033327668.1?report=genbank&log$=prottop&blast_rank=16&RID=M8DGMS10016"",""XP_033327668.1"")"
hypothetical protein KM043_006272 [Ampulex compressa],Ampulex compressa,324,324,33%,9e-105,90.16,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAG7190141.1?report=genbank&log$=prottop&blast_rank=17&RID=M8DGMS10016"",""KAG7190141.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Colletes gigas],Colletes gigas,321,321,33%,1e-103,87.05,184,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043247928.1?report=genbank&log$=prottop&blast_rank=18&RID=M8DGMS10016"",""XP_043247928.1"")"
PREDICTED: BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 isoform X1 [Megachile rotundata],Megachile rotundata,320,320,31%,3e-103,93.92,188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012136242.1?report=genbank&log$=prottop&blast_rank=19&RID=M8DGMS10016"",""XP_012136242.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Eufriesea mexicana],Eufriesea mexicana,319,319,30%,4e-103,96.65,178,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OAD53264.1?report=genbank&log$=prottop&blast_rank=20&RID=M8DGMS10016"",""OAD53264.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 isoform X2 [Frieseomelitta varia],Frieseomelitta varia,318,318,30%,2e-102,94.97,209,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043518476.1?report=genbank&log$=prottop&blast_rank=21&RID=M8DGMS10016"",""XP_043518476.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Melipona quadrifasciata],Melipona quadrifasciata,319,319,30%,4e-102,94.97,228,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOX80290.1?report=genbank&log$=prottop&blast_rank=22&RID=M8DGMS10016"",""KOX80290.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Habropoda laboriosa],Habropoda laboriosa,318,318,31%,4e-102,91.80,209,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOC63691.1?report=genbank&log$=prottop&blast_rank=23&RID=M8DGMS10016"",""KOC63691.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 isoform X1 [Apis laboriosa],Apis laboriosa,318,318,32%,8e-102,91.44,233,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043788684.1?report=genbank&log$=prottop&blast_rank=24&RID=M8DGMS10016"",""XP_043788684.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 isoform X1 [Frieseomelitta varia],Frieseomelitta varia,317,317,30%,3e-101,94.97,233,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043518475.1?report=genbank&log$=prottop&blast_rank=25&RID=M8DGMS10016"",""XP_043518475.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Dufourea novaeangliae],Dufourea novaeangliae,306,306,30%,3e-98,92.18,178,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KZC14984.1?report=genbank&log$=prottop&blast_rank=26&RID=M8DGMS10016"",""KZC14984.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 isoform X2 [Cephus cinctus],Cephus cinctus,300,300,33%,2e-95,83.51,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015594823.1?report=genbank&log$=prottop&blast_rank=27&RID=M8DGMS10016"",""XP_015594823.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 isoform X2 [Diprion similis],Diprion similis,298,298,33%,9e-95,82.23,196,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_046749074.1?report=genbank&log$=prottop&blast_rank=28&RID=M8DGMS10016"",""XP_046749074.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 isoform X2 [Neodiprion lecontei],Neodiprion lecontei,297,297,33%,3e-94,81.73,196,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015513942.1?report=genbank&log$=prottop&blast_rank=29&RID=M8DGMS10016"",""XP_015513942.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Orussus abietinus],Orussus abietinus,296,296,33%,1e-93,82.38,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_023288795.1?report=genbank&log$=prottop&blast_rank=30&RID=M8DGMS10016"",""XP_023288795.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 isoform X1 [Cephus cinctus],Cephus cinctus,295,295,33%,2e-93,82.65,195,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015594822.1?report=genbank&log$=prottop&blast_rank=31&RID=M8DGMS10016"",""XP_015594822.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like [Vespa mandarinia],Vespa mandarinia,295,295,33%,2e-93,81.44,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035729639.1?report=genbank&log$=prottop&blast_rank=32&RID=M8DGMS10016"",""XP_035729639.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 isoform X1 [Diprion similis],Diprion similis,294,294,33%,7e-93,81.41,198,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_046749073.1?report=genbank&log$=prottop&blast_rank=33&RID=M8DGMS10016"",""XP_046749073.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Vespa velutina],Vespa velutina,293,293,33%,2e-92,80.93,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_047359962.1?report=genbank&log$=prottop&blast_rank=34&RID=M8DGMS10016"",""XP_047359962.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Vespula pensylvanica],Vespula pensylvanica,292,292,33%,2e-92,80.41,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043680023.1?report=genbank&log$=prottop&blast_rank=35&RID=M8DGMS10016"",""XP_043680023.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 isoform X1 [Neodiprion lecontei],Neodiprion lecontei,292,292,33%,2e-92,80.90,198,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015513941.1?report=genbank&log$=prottop&blast_rank=36&RID=M8DGMS10016"",""XP_015513941.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 isoform X2 [Athalia rosae],Athalia rosae,291,291,33%,6e-92,80.20,196,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012266217.1?report=genbank&log$=prottop&blast_rank=37&RID=M8DGMS10016"",""XP_012266217.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Leptopilina heterotoma],Leptopilina heterotoma,288,288,33%,8e-91,78.87,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043473690.1?report=genbank&log$=prottop&blast_rank=38&RID=M8DGMS10016"",""XP_043473690.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 isoform X1 [Athalia rosae],Athalia rosae,286,286,33%,5e-90,79.40,198,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012266215.1?report=genbank&log$=prottop&blast_rank=39&RID=M8DGMS10016"",""XP_012266215.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Belonocnema kinseyi],Belonocnema kinseyi,285,285,33%,2e-89,77.20,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033207410.1?report=genbank&log$=prottop&blast_rank=40&RID=M8DGMS10016"",""XP_033207410.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Apis florea],Apis florea,278,278,27%,3e-87,95.00,161,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012347156.1?report=genbank&log$=prottop&blast_rank=41&RID=M8DGMS10016"",""XP_012347156.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Aphidius gifuensis],Aphidius gifuensis,278,278,33%,1e-86,76.41,195,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044008857.1?report=genbank&log$=prottop&blast_rank=42&RID=M8DGMS10016"",""XP_044008857.1"")"
PREDICTED: BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Atta colombica],Atta colombica,273,273,33%,8e-85,78.68,195,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018048582.1?report=genbank&log$=prottop&blast_rank=43&RID=M8DGMS10016"",""XP_018048582.1"")"
PREDICTED: BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Microplitis demolitor],Microplitis demolitor,273,273,32%,8e-85,74.74,195,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_008546466.1?report=genbank&log$=prottop&blast_rank=44&RID=M8DGMS10016"",""XP_008546466.1"")"
PREDICTED: BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Trachymyrmex zeteki],Trachymyrmex zeteki,273,273,33%,1e-84,78.17,195,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018316502.1?report=genbank&log$=prottop&blast_rank=45&RID=M8DGMS10016"",""XP_018316502.1"")"
PREDICTED: BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Cyphomyrmex costatus],Cyphomyrmex costatus,272,272,33%,1e-84,78.17,195,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018407551.1?report=genbank&log$=prottop&blast_rank=46&RID=M8DGMS10016"",""XP_018407551.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 isoform X1 [Formica exsecta],Formica exsecta,271,271,33%,2e-84,78.68,195,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029671447.1?report=genbank&log$=prottop&blast_rank=47&RID=M8DGMS10016"",""XP_029671447.1"")"
PREDICTED: BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Linepithema humile],Linepithema humile,271,271,33%,3e-84,78.68,195,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012222906.1?report=genbank&log$=prottop&blast_rank=48&RID=M8DGMS10016"",""XP_012222906.1"")"
PREDICTED: BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Acromyrmex echinatior],Acromyrmex echinatior,271,271,33%,4e-84,78.17,195,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011051231.1?report=genbank&log$=prottop&blast_rank=49&RID=M8DGMS10016"",""XP_011051231.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Monomorium pharaonis],Monomorium pharaonis,271,271,33%,5e-84,79.19,195,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_036143178.1?report=genbank&log$=prottop&blast_rank=50&RID=M8DGMS10016"",""XP_036143178.1"")"
PREDICTED: BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Trachymyrmex septentrionalis],Trachymyrmex septentrionalis,271,271,33%,6e-84,78.17,195,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018342015.1?report=genbank&log$=prottop&blast_rank=51&RID=M8DGMS10016"",""XP_018342015.1"")"
PREDICTED: BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Vollenhovia emeryi],Vollenhovia emeryi,270,270,33%,7e-84,79.70,195,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011871621.1?report=genbank&log$=prottop&blast_rank=52&RID=M8DGMS10016"",""XP_011871621.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Polistes fuscatus],Polistes fuscatus,270,270,33%,7e-84,77.32,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043505465.1?report=genbank&log$=prottop&blast_rank=53&RID=M8DGMS10016"",""XP_043505465.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Pseudomyrmex gracilis],Pseudomyrmex gracilis,270,270,33%,1e-83,78.68,195,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_020292721.1?report=genbank&log$=prottop&blast_rank=54&RID=M8DGMS10016"",""XP_020292721.1"")"
PREDICTED: BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Wasmannia auropunctata],Wasmannia auropunctata,268,268,33%,4e-83,79.19,195,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011697547.1?report=genbank&log$=prottop&blast_rank=55&RID=M8DGMS10016"",""XP_011697547.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Temnothorax longispinosus],Temnothorax longispinosus,268,268,33%,6e-83,78.68,195,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TGZ46154.1?report=genbank&log$=prottop&blast_rank=56&RID=M8DGMS10016"",""TGZ46154.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Cataglyphis hispanica],Cataglyphis hispanica,268,268,33%,8e-83,77.66,195,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_050449635.1?report=genbank&log$=prottop&blast_rank=57&RID=M8DGMS10016"",""XP_050449635.1"")"
