Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
xenotropic and polytropic retrovirus receptor 1 homolog [Bombus terrestris],Bombus terrestris,1244,1244,82%,0.0,95.98,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003396484.1?report=genbank&log$=prottop&blast_rank=1&RID=M8D1MPUA016"",""XP_003396484.1"")"
xenotropic and polytropic retrovirus receptor 1 homolog [Bombus impatiens],Bombus impatiens,1242,1242,82%,0.0,95.69,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003487671.1?report=genbank&log$=prottop&blast_rank=2&RID=M8D1MPUA016"",""XP_003487671.1"")"
xenotropic and polytropic retrovirus receptor 1 homolog [Bombus vancouverensis nearcticus],Bombus vancouverensis nearcticus,1240,1240,82%,0.0,95.55,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033197276.1?report=genbank&log$=prottop&blast_rank=3&RID=M8D1MPUA016"",""XP_033197276.1"")"
xenotropic and polytropic retrovirus receptor 1 homolog [Bombus pyrosoma],Bombus pyrosoma,1238,1238,82%,0.0,95.26,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043585064.1?report=genbank&log$=prottop&blast_rank=4&RID=M8D1MPUA016"",""XP_043585064.1"")"
xenotropic and polytropic retrovirus receptor 1 homolog [Frieseomelitta varia],Frieseomelitta varia,1217,1217,82%,0.0,93.53,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043528325.1?report=genbank&log$=prottop&blast_rank=5&RID=M8D1MPUA016"",""XP_043528325.1"")"
PREDICTED: xenotropic and polytropic retrovirus receptor 1 homolog [Eufriesea mexicana],Eufriesea mexicana,1209,1209,82%,0.0,92.67,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017759087.1?report=genbank&log$=prottop&blast_rank=6&RID=M8D1MPUA016"",""XP_017759087.1"")"
xenotropic and polytropic retrovirus receptor 1 homolog [Apis florea],Apis florea,1206,1206,82%,0.0,92.24,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003691078.1?report=genbank&log$=prottop&blast_rank=7&RID=M8D1MPUA016"",""XP_003691078.1"")"
xenotropic and polytropic retrovirus receptor 1 homolog [Apis cerana],Apis cerana,1204,1204,82%,0.0,92.10,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_016913404.1?report=genbank&log$=prottop&blast_rank=8&RID=M8D1MPUA016"",""XP_016913404.1"")"
xenotropic and polytropic retrovirus receptor 1 homolog [Apis dorsata],Apis dorsata,1204,1204,82%,0.0,92.24,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006613614.1?report=genbank&log$=prottop&blast_rank=9&RID=M8D1MPUA016"",""XP_006613614.1"")"
xenotropic and polytropic retrovirus receptor 1 homolog isoform X1 [Apis laboriosa],Apis laboriosa,1202,1202,82%,0.0,92.24,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043784666.1?report=genbank&log$=prottop&blast_rank=10&RID=M8D1MPUA016"",""XP_043784666.1"")"
hypothetical protein E2986_08461 [Frieseomelitta varia],Frieseomelitta varia,1194,1194,82%,0.0,91.11,676,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF3429405.1?report=genbank&log$=prottop&blast_rank=11&RID=M8D1MPUA016"",""KAF3429405.1"")"
PREDICTED: xenotropic and polytropic retrovirus receptor 1 homolog [Megachile rotundata],Megachile rotundata,1194,1194,82%,0.0,90.66,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003705565.1?report=genbank&log$=prottop&blast_rank=12&RID=M8D1MPUA016"",""XP_003705565.1"")"
xenotropic and polytropic retrovirus receptor 1 homolog [Colletes gigas],Colletes gigas,1191,1191,82%,0.0,90.95,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043261464.1?report=genbank&log$=prottop&blast_rank=13&RID=M8D1MPUA016"",""XP_043261464.1"")"
xenotropic and polytropic retrovirus receptor 1 homolog [Osmia bicornis bicornis],Osmia bicornis bicornis,1189,1189,82%,0.0,89.66,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029032635.1?report=genbank&log$=prottop&blast_rank=14&RID=M8D1MPUA016"",""XP_029032635.1"")"
PREDICTED: xenotropic and polytropic retrovirus receptor 1 homolog [Dufourea novaeangliae],Dufourea novaeangliae,1188,1188,82%,0.0,90.52,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015437089.1?report=genbank&log$=prottop&blast_rank=15&RID=M8D1MPUA016"",""XP_015437089.1"")"
xenotropic and polytropic retrovirus receptor 1 homolog [Osmia lignaria],Osmia lignaria,1187,1187,82%,0.0,89.51,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_034193167.1?report=genbank&log$=prottop&blast_rank=16&RID=M8D1MPUA016"",""XP_034193167.1"")"
xenotropic and polytropic retrovirus receptor 1 homolog [Ceratina calcarata],Ceratina calcarata,1185,1185,82%,0.0,89.94,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017887624.1?report=genbank&log$=prottop&blast_rank=17&RID=M8D1MPUA016"",""XP_017887624.1"")"
xenotropic and polytropic retrovirus receptor 1 [Nomia melanderi],Nomia melanderi,1181,1181,82%,0.0,90.66,666,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_031831836.1?report=genbank&log$=prottop&blast_rank=18&RID=M8D1MPUA016"",""XP_031831836.1"")"
hypothetical protein KM043_018697 [Ampulex compressa],Ampulex compressa,1165,1165,82%,0.0,88.36,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAG7202378.1?report=genbank&log$=prottop&blast_rank=19&RID=M8D1MPUA016"",""KAG7202378.1"")"
xenotropic and polytropic retrovirus receptor 1 [Monomorium pharaonis],Monomorium pharaonis,1142,1142,82%,0.0,85.92,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012541204.1?report=genbank&log$=prottop&blast_rank=20&RID=M8D1MPUA016"",""XP_012541204.1"")"
PREDICTED: xenotropic and polytropic retrovirus receptor 1-like [Trachymyrmex cornetzi],Trachymyrmex cornetzi,1142,1142,82%,0.0,85.92,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018360931.1?report=genbank&log$=prottop&blast_rank=21&RID=M8D1MPUA016"",""XP_018360931.1"")"
xenotropic and polytropic retrovirus receptor 1 isoform X2 [Solenopsis invicta],Solenopsis invicta,1141,1141,82%,0.0,85.63,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011168470.1?report=genbank&log$=prottop&blast_rank=22&RID=M8D1MPUA016"",""XP_011168470.1"")"
PREDICTED: xenotropic and polytropic retrovirus receptor 1 homolog [Habropoda laboriosa],Habropoda laboriosa,1140,1140,79%,0.0,91.52,644,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017790327.1?report=genbank&log$=prottop&blast_rank=23&RID=M8D1MPUA016"",""XP_017790327.1"")"
PREDICTED: xenotropic and polytropic retrovirus receptor 1 homolog [Trachymyrmex zeteki],Trachymyrmex zeteki,1140,1140,82%,0.0,85.63,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018316968.1?report=genbank&log$=prottop&blast_rank=24&RID=M8D1MPUA016"",""XP_018316968.1"")"
xenotropic and polytropic retrovirus receptor 1 [Formica exsecta],Formica exsecta,1139,1139,82%,0.0,86.49,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029658750.1?report=genbank&log$=prottop&blast_rank=25&RID=M8D1MPUA016"",""XP_029658750.1"")"
xenotropic and polytropic retrovirus receptor 1 [Cataglyphis hispanica],Cataglyphis hispanica,1138,1138,82%,0.0,86.06,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_050447693.1?report=genbank&log$=prottop&blast_rank=26&RID=M8D1MPUA016"",""XP_050447693.1"")"
unnamed protein product [Heterotrigona itama],Heterotrigona itama,1138,1138,79%,0.0,91.83,640,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD1475860.1?report=genbank&log$=prottop&blast_rank=27&RID=M8D1MPUA016"",""CAD1475860.1"")"
PREDICTED: xenotropic and polytropic retrovirus receptor 1 [Cyphomyrmex costatus],Cyphomyrmex costatus,1137,1137,82%,0.0,85.49,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018393874.1?report=genbank&log$=prottop&blast_rank=28&RID=M8D1MPUA016"",""XP_018393874.1"")"
hypothetical protein HN011_007533 [Eciton burchellii],Eciton burchellii,1137,1137,82%,0.0,85.63,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0949222.1?report=genbank&log$=prottop&blast_rank=29&RID=M8D1MPUA016"",""KAH0949222.1"")"
PREDICTED: xenotropic and polytropic retrovirus receptor 1 [Atta cephalotes],Atta cephalotes,1136,1136,82%,0.0,85.78,667,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012056240.1?report=genbank&log$=prottop&blast_rank=30&RID=M8D1MPUA016"",""XP_012056240.1"")"
PREDICTED: xenotropic and polytropic retrovirus receptor 1-like [Atta colombica],Atta colombica,1135,1135,82%,0.0,85.78,667,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018046481.1?report=genbank&log$=prottop&blast_rank=31&RID=M8D1MPUA016"",""XP_018046481.1"")"
xenotropic and polytropic retrovirus receptor 1 isoform X1 [Solenopsis invicta],Solenopsis invicta,1135,1135,82%,0.0,84.90,674,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_039309883.1?report=genbank&log$=prottop&blast_rank=32&RID=M8D1MPUA016"",""XP_039309883.1"")"
PREDICTED: xenotropic and polytropic retrovirus receptor 1-like [Trachymyrmex septentrionalis],Trachymyrmex septentrionalis,1134,1134,82%,0.0,85.78,667,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018338529.1?report=genbank&log$=prottop&blast_rank=33&RID=M8D1MPUA016"",""XP_018338529.1"")"
LOW QUALITY PROTEIN: xenotropic and polytropic retrovirus receptor 1-like [Nylanderia fulva],Nylanderia fulva,1132,1132,82%,0.0,85.78,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029172513.1?report=genbank&log$=prottop&blast_rank=34&RID=M8D1MPUA016"",""XP_029172513.1"")"
xenotropic and polytropic retrovirus receptor 1 homolog [Ooceraea biroi],Ooceraea biroi,1132,1132,82%,0.0,84.77,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026827993.1?report=genbank&log$=prottop&blast_rank=35&RID=M8D1MPUA016"",""XP_026827993.1"")"
PREDICTED: xenotropic and polytropic retrovirus receptor 1 homolog [Acromyrmex echinatior],Acromyrmex echinatior,1130,1130,82%,0.0,85.59,666,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011060028.1?report=genbank&log$=prottop&blast_rank=36&RID=M8D1MPUA016"",""XP_011060028.1"")"
xenotropic and polytropic retrovirus receptor 1 [Pogonomyrmex barbatus],Pogonomyrmex barbatus,1126,1126,82%,0.0,85.20,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011631813.1?report=genbank&log$=prottop&blast_rank=37&RID=M8D1MPUA016"",""XP_011631813.1"")"
PREDICTED: xenotropic and polytropic retrovirus receptor 1 [Vollenhovia emeryi],Vollenhovia emeryi,1123,1123,82%,0.0,84.36,669,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011860952.1?report=genbank&log$=prottop&blast_rank=38&RID=M8D1MPUA016"",""XP_011860952.1"")"
