Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
uncharacterized protein LOC126919890 [Bombus affinis],Bombus affinis,110,110,86%,8e-28,71.83,233,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_050585524.1?report=genbank&log$=prottop&blast_rank=1&RID=M8DGMS10016"",""XP_050585524.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,65.9,65.9,85%,1e-10,40.00,213,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBM14105.1?report=genbank&log$=prottop&blast_rank=2&RID=M8DGMS10016"",""GBM14105.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,63.2,63.2,85%,1e-09,40.00,200,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBL67585.1?report=genbank&log$=prottop&blast_rank=3&RID=M8DGMS10016"",""GBL67585.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,62.8,62.8,85%,1e-09,40.00,188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBO36454.1?report=genbank&log$=prottop&blast_rank=4&RID=M8DGMS10016"",""GBO36454.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,62.4,62.4,85%,3e-09,40.00,214,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBL96655.1?report=genbank&log$=prottop&blast_rank=5&RID=M8DGMS10016"",""GBL96655.1"")"
unnamed protein product [Nesidiocoris tenuis],Nesidiocoris tenuis,63.2,63.2,85%,4e-09,41.43,449,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB0005970.1?report=genbank&log$=prottop&blast_rank=6&RID=M8DGMS10016"",""CAB0005970.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,60.5,60.5,87%,4e-09,37.50,135,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBN31996.1?report=genbank&log$=prottop&blast_rank=7&RID=M8DGMS10016"",""GBN31996.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,61.2,61.2,85%,4e-09,40.00,188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBL74155.1?report=genbank&log$=prottop&blast_rank=8&RID=M8DGMS10016"",""GBL74155.1"")"
hypothetical protein KC19_VG087600 [Ceratodon purpureus],Ceratodon purpureus,62.0,62.0,85%,6e-09,42.86,281,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAG0572350.1?report=genbank&log$=prottop&blast_rank=9&RID=M8DGMS10016"",""KAG0572350.1"")"
unnamed protein product [Nesidiocoris tenuis],Nesidiocoris tenuis,61.6,61.6,85%,6e-09,40.00,218,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB0017367.1?report=genbank&log$=prottop&blast_rank=10&RID=M8DGMS10016"",""CAB0017367.1"")"
secreted RxLR effector protein 161-like [Bombus terrestris],Bombus terrestris,60.8,60.8,48%,7e-09,72.50,188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_048267037.1?report=genbank&log$=prottop&blast_rank=11&RID=M8DGMS10016"",""XP_048267037.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,60.8,60.8,85%,7e-09,38.57,177,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBM95010.1?report=genbank&log$=prottop&blast_rank=12&RID=M8DGMS10016"",""GBM95010.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,60.8,60.8,85%,8e-09,38.57,202,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBM94967.1?report=genbank&log$=prottop&blast_rank=13&RID=M8DGMS10016"",""GBM94967.1"")"
Copia protein [Araneus ventricosus],Araneus ventricosus,59.3,59.3,94%,8e-09,37.18,122,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBL94061.1?report=genbank&log$=prottop&blast_rank=14&RID=M8DGMS10016"",""GBL94061.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,59.3,59.3,82%,9e-09,38.24,126,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBM59321.1?report=genbank&log$=prottop&blast_rank=15&RID=M8DGMS10016"",""GBM59321.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,59.7,59.7,87%,1e-08,37.50,160,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBM10922.1?report=genbank&log$=prottop&blast_rank=16&RID=M8DGMS10016"",""GBM10922.1"")"
hypothetical protein PC118_g25927 [Phytophthora cactorum],Phytophthora cactorum,58.5,58.5,82%,2e-08,38.24,123,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAG2940593.1?report=genbank&log$=prottop&blast_rank=17&RID=M8DGMS10016"",""KAG2940593.1"")"
hypothetical protein [Adiantum nelumboides],Adiantum nelumboides,59.7,59.7,80%,2e-08,40.91,176,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MCO5614840.1?report=genbank&log$=prottop&blast_rank=18&RID=M8DGMS10016"",""MCO5614840.1"")"
integrase catalytic core [Lasallia pustulata],Lasallia pustulata,61.2,61.2,77%,2e-08,45.31,400,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SLM33939.1?report=genbank&log$=prottop&blast_rank=19&RID=M8DGMS10016"",""SLM33939.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,61.2,61.2,85%,2e-08,40.00,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBL78379.1?report=genbank&log$=prottop&blast_rank=20&RID=M8DGMS10016"",""GBL78379.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,61.2,61.2,85%,2e-08,40.00,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBL76388.1?report=genbank&log$=prottop&blast_rank=21&RID=M8DGMS10016"",""GBL76388.1"")"
unnamed protein product [Nesidiocoris tenuis],Nesidiocoris tenuis,60.8,60.8,85%,2e-08,41.43,914,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAA9998103.1?report=genbank&log$=prottop&blast_rank=22&RID=M8DGMS10016"",""CAA9998103.1"")"
hypothetical protein KR084_002352 [Drosophila pseudotakahashii],Drosophila pseudotakahashii,59.7,59.7,82%,2e-08,42.65,210,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH8356655.1?report=genbank&log$=prottop&blast_rank=23&RID=M8DGMS10016"",""KAH8356655.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,60.8,60.8,85%,3e-08,40.00,502,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBO17323.1?report=genbank&log$=prottop&blast_rank=24&RID=M8DGMS10016"",""GBO17323.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,58.5,58.5,85%,3e-08,37.14,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBM15230.1?report=genbank&log$=prottop&blast_rank=25&RID=M8DGMS10016"",""GBM15230.1"")"
hypothetical protein KC19_VG196500 [Ceratodon purpureus],Ceratodon purpureus,57.8,57.8,74%,3e-08,39.34,113,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAG0573645.1?report=genbank&log$=prottop&blast_rank=26&RID=M8DGMS10016"",""KAG0573645.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,60.8,60.8,85%,3e-08,40.00,502,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBM40212.1?report=genbank&log$=prottop&blast_rank=27&RID=M8DGMS10016"",""GBM40212.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,60.8,60.8,85%,3e-08,40.00,502,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBN85539.1?report=genbank&log$=prottop&blast_rank=28&RID=M8DGMS10016"",""GBN85539.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,60.1,60.1,85%,3e-08,38.57,239,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBN36494.1?report=genbank&log$=prottop&blast_rank=29&RID=M8DGMS10016"",""GBN36494.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,60.5,60.5,85%,3e-08,40.00,495,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBM48266.1?report=genbank&log$=prottop&blast_rank=30&RID=M8DGMS10016"",""GBM48266.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,60.5,60.5,85%,3e-08,40.00,502,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBN53994.1?report=genbank&log$=prottop&blast_rank=31&RID=M8DGMS10016"",""GBN53994.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,58.9,58.9,82%,4e-08,36.76,175,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBN01867.1?report=genbank&log$=prottop&blast_rank=32&RID=M8DGMS10016"",""GBN01867.1"")"
RxLR effector candidate protein [Phytophthora cinnamomi],Phytophthora cinnamomi,58.2,58.2,82%,4e-08,38.24,153,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAG6580072.1?report=genbank&log$=prottop&blast_rank=33&RID=M8DGMS10016"",""KAG6580072.1"")"
