Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,105,105,53%,7e-26,100.00,202,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAO74622.1?report=genbank&log$=prottop&blast_rank=1&RID=M8D1MPUA016"",""AAO74622.1"")"
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,1e-25,100.00,246,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/URY16878.1?report=genbank&log$=prottop&blast_rank=2&RID=M8D1MPUA016"",""URY16878.1"")"
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,1e-25,100.00,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/USR81569.1?report=genbank&log$=prottop&blast_rank=3&RID=M8D1MPUA016"",""USR81569.1"")"
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,1e-25,100.00,244,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/USR81570.1?report=genbank&log$=prottop&blast_rank=4&RID=M8D1MPUA016"",""USR81570.1"")"
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,105,105,53%,2e-25,100.00,247,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/USR81568.1?report=genbank&log$=prottop&blast_rank=5&RID=M8D1MPUA016"",""USR81568.1"")"
capsid protein [Aparavirus sp.],Aparavirus sp.,105,105,53%,2e-25,100.00,252,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QEI22807.1?report=genbank&log$=prottop&blast_rank=6&RID=M8D1MPUA016"",""QEI22807.1"")"
capsid protein [Aparavirus sp.],Aparavirus sp.,105,105,53%,2e-25,100.00,249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QEI22808.1?report=genbank&log$=prottop&blast_rank=7&RID=M8D1MPUA016"",""QEI22808.1"")"
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,105,105,53%,2e-25,100.00,264,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UJG81397.1?report=genbank&log$=prottop&blast_rank=8&RID=M8D1MPUA016"",""UJG81397.1"")"
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,104,104,53%,6e-25,96.00,245,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AGU42078.1?report=genbank&log$=prottop&blast_rank=9&RID=M8D1MPUA016"",""AGU42078.1"")"
capisid protein [Acute bee paralysis virus],Acute bee paralysis virus,103,103,53%,7e-25,96.00,244,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QSV39156.1?report=genbank&log$=prottop&blast_rank=10&RID=M8D1MPUA016"",""QSV39156.1"")"
