Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Bombus terrestris],Bombus terrestris,108,108,23%,1e-24,100.00,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003401282.1?report=genbank&log$=prottop&blast_rank=1&RID=M8DGMS10016"",""XP_003401282.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Bombus vancouverensis nearcticus],Bombus vancouverensis nearcticus,107,107,23%,8e-24,97.14,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033203531.1?report=genbank&log$=prottop&blast_rank=2&RID=M8DGMS10016"",""XP_033203531.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Bombus pyrosoma],Bombus pyrosoma,105,105,23%,2e-23,97.14,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043600519.1?report=genbank&log$=prottop&blast_rank=3&RID=M8DGMS10016"",""XP_043600519.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Ceratina calcarata],Ceratina calcarata,105,105,23%,2e-23,95.71,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017889851.1?report=genbank&log$=prottop&blast_rank=4&RID=M8DGMS10016"",""XP_017889851.1"")"
PREDICTED: BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Eufriesea mexicana],Eufriesea mexicana,105,105,23%,2e-23,95.71,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017763030.1?report=genbank&log$=prottop&blast_rank=5&RID=M8DGMS10016"",""XP_017763030.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Bombus vosnesenskii],Bombus vosnesenskii,105,105,23%,2e-23,95.71,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033362053.1?report=genbank&log$=prottop&blast_rank=6&RID=M8DGMS10016"",""XP_033362053.1"")"
uncharacterized protein LOC116414825 [Apis florea],Apis florea,102,102,23%,7e-23,94.29,110,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_031774013.1?report=genbank&log$=prottop&blast_rank=7&RID=M8DGMS10016"",""XP_031774013.1"")"
PREDICTED: BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 isoform X2 [Megachile rotundata],Megachile rotundata,104,104,23%,7e-23,92.86,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003701433.1?report=genbank&log$=prottop&blast_rank=8&RID=M8DGMS10016"",""XP_003701433.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Osmia lignaria],Osmia lignaria,104,104,23%,8e-23,95.71,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_034193980.1?report=genbank&log$=prottop&blast_rank=9&RID=M8DGMS10016"",""XP_034193980.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Bombus impatiens],Bombus impatiens,103,103,23%,9e-23,95.71,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003484747.1?report=genbank&log$=prottop&blast_rank=10&RID=M8DGMS10016"",""XP_003484747.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Osmia bicornis bicornis],Osmia bicornis bicornis,103,103,23%,1e-22,94.29,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029045831.1?report=genbank&log$=prottop&blast_rank=11&RID=M8DGMS10016"",""XP_029045831.1"")"
uncharacterized protein LOC409667 isoform X2 [Apis mellifera],Apis mellifera,102,102,23%,2e-22,94.29,181,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_016772054.1?report=genbank&log$=prottop&blast_rank=12&RID=M8DGMS10016"",""XP_016772054.1"")"
PREDICTED: BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Habropoda laboriosa],Habropoda laboriosa,102,102,23%,3e-22,94.29,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017791817.1?report=genbank&log$=prottop&blast_rank=13&RID=M8DGMS10016"",""XP_017791817.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Apis dorsata],Apis dorsata,101,101,23%,8e-22,94.29,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006617125.1?report=genbank&log$=prottop&blast_rank=14&RID=M8DGMS10016"",""XP_006617125.1"")"
BCL2/adenovirus E1B [Apis cerana cerana],Apis cerana cerana,101,101,23%,1e-21,94.29,204,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PBC33620.1?report=genbank&log$=prottop&blast_rank=15&RID=M8DGMS10016"",""PBC33620.1"")"
PREDICTED: BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Dufourea novaeangliae],Dufourea novaeangliae,99.8,99.8,23%,4e-21,91.43,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015437948.1?report=genbank&log$=prottop&blast_rank=16&RID=M8DGMS10016"",""XP_015437948.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Nomia melanderi],Nomia melanderi,99.8,99.8,23%,4e-21,91.43,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_031842501.1?report=genbank&log$=prottop&blast_rank=17&RID=M8DGMS10016"",""XP_031842501.1"")"
hypothetical protein KM043_006272 [Ampulex compressa],Ampulex compressa,99.0,99.0,23%,9e-21,90.00,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAG7190141.1?report=genbank&log$=prottop&blast_rank=18&RID=M8DGMS10016"",""KAG7190141.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Megalopta genalis],Megalopta genalis,97.8,97.8,23%,2e-20,90.00,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033327668.1?report=genbank&log$=prottop&blast_rank=19&RID=M8DGMS10016"",""XP_033327668.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 isoform X2 [Cephus cinctus],Cephus cinctus,97.1,97.1,23%,4e-20,88.73,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015594823.1?report=genbank&log$=prottop&blast_rank=20&RID=M8DGMS10016"",""XP_015594823.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Colletes gigas],Colletes gigas,94.0,94.0,23%,4e-19,80.00,184,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043247928.1?report=genbank&log$=prottop&blast_rank=21&RID=M8DGMS10016"",""XP_043247928.1"")"
