Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,129,129,68%,1e-33,56.90,210,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBM98016.1?report=genbank&log$=prottop&blast_rank=1&RID=M8DGMS10016"",""GBM98016.1"")"
retrovirus-related pol polyprotein from transposon tnt 1-94 [Lasius niger],Lasius niger,133,133,61%,5e-33,57.84,510,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ85734.1?report=genbank&log$=prottop&blast_rank=2&RID=M8DGMS10016"",""KMQ85734.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,127,127,70%,3e-32,53.85,307,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBM33579.1?report=genbank&log$=prottop&blast_rank=3&RID=M8DGMS10016"",""GBM33579.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,129,129,64%,3e-32,57.27,377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBL98972.1?report=genbank&log$=prottop&blast_rank=4&RID=M8DGMS10016"",""GBL98972.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,132,132,60%,5e-32,60.40,838,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBL96654.1?report=genbank&log$=prottop&blast_rank=5&RID=M8DGMS10016"",""GBL96654.1"")"
Uncharacterized mitochondrial protein AtMg00710 [Striga hermonthica],Striga hermonthica,122,122,61%,5e-32,55.88,151,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAA0811011.1?report=genbank&log$=prottop&blast_rank=6&RID=M8DGMS10016"",""CAA0811011.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,127,127,68%,5e-32,56.90,328,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBM36079.1?report=genbank&log$=prottop&blast_rank=7&RID=M8DGMS10016"",""GBM36079.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,129,129,60%,6e-32,59.41,441,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBL92020.1?report=genbank&log$=prottop&blast_rank=8&RID=M8DGMS10016"",""GBL92020.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,128,128,60%,6e-32,58.42,374,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBO38676.1?report=genbank&log$=prottop&blast_rank=9&RID=M8DGMS10016"",""GBO38676.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,127,127,68%,8e-32,56.90,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBM36054.1?report=genbank&log$=prottop&blast_rank=10&RID=M8DGMS10016"",""GBM36054.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,129,129,68%,8e-32,56.52,444,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBM59298.1?report=genbank&log$=prottop&blast_rank=11&RID=M8DGMS10016"",""GBM59298.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,130,130,60%,1e-31,59.41,691,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBN32440.1?report=genbank&log$=prottop&blast_rank=12&RID=M8DGMS10016"",""GBN32440.1"")"
unnamed protein product [Ceratitis capitata],Ceratitis capitata,130,130,61%,2e-31,53.92,1052,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD7013852.1?report=genbank&log$=prottop&blast_rank=13&RID=M8DGMS10016"",""CAD7013852.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,128,128,68%,2e-31,56.03,464,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBM40209.1?report=genbank&log$=prottop&blast_rank=14&RID=M8DGMS10016"",""GBM40209.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,127,127,63%,2e-31,57.14,376,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBM81284.1?report=genbank&log$=prottop&blast_rank=15&RID=M8DGMS10016"",""GBM81284.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,130,130,60%,3e-31,59.41,747,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBN30787.1?report=genbank&log$=prottop&blast_rank=16&RID=M8DGMS10016"",""GBN30787.1"")"
