Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
uncharacterized protein LOC126919890 [Bombus affinis],Bombus affinis,286,358,98%,2e-95,95.71,233,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_050585524.1?report=genbank&log$=prottop&blast_rank=1&RID=M8D1MPUA016"",""XP_050585524.1"")"
secreted RxLR effector protein 161-like [Bombus terrestris],Bombus terrestris,217,270,93%,2e-68,78.57,188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_048267037.1?report=genbank&log$=prottop&blast_rank=2&RID=M8D1MPUA016"",""XP_048267037.1"")"
hypothetical protein KR074_005842 [Drosophila pseudoananassae],Drosophila pseudoananassae,174,174,77%,3e-51,53.96,215,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH8338203.1?report=genbank&log$=prottop&blast_rank=3&RID=M8D1MPUA016"",""KAH8338203.1"")"
gag-pol polyprotein [Lasius niger],Lasius niger,179,179,77%,7e-51,55.40,430,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ88922.1?report=genbank&log$=prottop&blast_rank=4&RID=M8D1MPUA016"",""KMQ88922.1"")"
secreted RxLR effector protein 161-like [Drosophila elegans],Drosophila elegans,174,174,77%,8e-51,54.68,260,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_041564465.1?report=genbank&log$=prottop&blast_rank=5&RID=M8D1MPUA016"",""XP_041564465.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,171,171,77%,2e-50,53.96,177,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBM95010.1?report=genbank&log$=prottop&blast_rank=6&RID=M8D1MPUA016"",""GBM95010.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,171,171,77%,3e-50,53.96,202,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBM94967.1?report=genbank&log$=prottop&blast_rank=7&RID=M8D1MPUA016"",""GBM94967.1"")"
secreted RxLR effector protein 161-like [Drosophila ficusphila],Drosophila ficusphila,172,172,77%,7e-50,54.68,260,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043063942.1?report=genbank&log$=prottop&blast_rank=8&RID=M8D1MPUA016"",""XP_043063942.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,169,169,77%,8e-50,53.96,188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBO36454.1?report=genbank&log$=prottop&blast_rank=9&RID=M8D1MPUA016"",""GBO36454.1"")"
secreted RxLR effector protein 161-like [Rhagoletis pomonella],Rhagoletis pomonella,171,171,76%,2e-49,56.52,254,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_036320876.1?report=genbank&log$=prottop&blast_rank=10&RID=M8D1MPUA016"",""XP_036320876.1"")"
unnamed protein product [Nesidiocoris tenuis],Nesidiocoris tenuis,169,169,77%,2e-49,52.52,218,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB0017367.1?report=genbank&log$=prottop&blast_rank=11&RID=M8D1MPUA016"",""CAB0017367.1"")"
hypothetical protein GEV33_004552 [Tenebrio molitor],Tenebrio molitor,172,172,77%,3e-49,53.24,317,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0818239.1?report=genbank&log$=prottop&blast_rank=12&RID=M8D1MPUA016"",""KAH0818239.1"")"
