Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
retrovirus-related gag-pol polyprotein [Plasmopara halstedii],Plasmopara halstedii,60.8,60.8,89%,6e-08,33.33,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_024582664.1?report=genbank&log$=prottop&blast_rank=1&RID=M894CS5A016"",""XP_024582664.1"")"
hypothetical protein GE061_012656 [Apolygus lucorum],Apolygus lucorum,57.4,57.4,88%,2e-06,35.64,600,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF6212135.1?report=genbank&log$=prottop&blast_rank=2&RID=M894CS5A016"",""KAF6212135.1"")"
hypothetical protein AXG93_1054s1050 [Marchantia polymorpha subsp. ruderalis],Marchantia polymorpha subsp. ruderalis,54.7,54.7,88%,1e-05,34.65,631,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OAE34321.1?report=genbank&log$=prottop&blast_rank=3&RID=M894CS5A016"",""OAE34321.1"")"
unnamed protein product [Ectocarpus sp. CCAP 1310/34],Ectocarpus sp. CCAP 1310/34,53.5,53.5,88%,1e-05,32.67,179,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB1098892.1?report=genbank&log$=prottop&blast_rank=4&RID=M894CS5A016"",""CAB1098892.1"")"
hypothetical protein CR513_61497 [Mucuna pruriens],Mucuna pruriens,52.8,52.8,88%,1e-05,35.64,153,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RDX60362.1?report=genbank&log$=prottop&blast_rank=5&RID=M894CS5A016"",""RDX60362.1"")"
unnamed protein product [Ectocarpus sp. CCAP 1310/34],Ectocarpus sp. CCAP 1310/34,53.5,53.5,88%,1e-05,33.66,202,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB1111233.1?report=genbank&log$=prottop&blast_rank=6&RID=M894CS5A016"",""CAB1111233.1"")"
unnamed protein product [Ectocarpus sp. CCAP 1310/34],Ectocarpus sp. CCAP 1310/34,54.3,54.3,88%,2e-05,32.67,848,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB1107100.1?report=genbank&log$=prottop&blast_rank=7&RID=M894CS5A016"",""CAB1107100.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 Includes: RecName: Full=Protease [Rhizoctonia solani AG-1 IB],Rhizoctonia solani AG-1 IB,53.1,53.1,85%,4e-05,32.65,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CCO34575.1?report=genbank&log$=prottop&blast_rank=8&RID=M894CS5A016"",""CCO34575.1"")"
Integrase catalytic core protein [Globisporangium splendens],Globisporangium splendens,53.1,53.1,86%,4e-05,32.32,2651,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF1314574.1?report=genbank&log$=prottop&blast_rank=9&RID=M894CS5A016"",""KAF1314574.1"")"
unnamed protein product [Ectocarpus sp. CCAP 1310/34],Ectocarpus sp. CCAP 1310/34,53.1,53.1,88%,4e-05,32.67,701,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB1099450.1?report=genbank&log$=prottop&blast_rank=10&RID=M894CS5A016"",""CAB1099450.1"")"
