Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
feline leukemia virus subgroup C receptor-related protein 2 isoform X2 [Megalopta genalis],Megalopta genalis,887,887,76%,0.0,99.55,451,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033338353.1?report=genbank&log$=prottop&blast_rank=1&RID=M894CS5A016"",""XP_033338353.1"")"
feline leukemia virus subgroup C receptor-related protein 2 isoform X3 [Megalopta genalis],Megalopta genalis,829,829,72%,0.0,99.28,445,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033338354.1?report=genbank&log$=prottop&blast_rank=2&RID=M894CS5A016"",""XP_033338354.1"")"
feline leukemia virus subgroup C receptor-related protein 2 isoform X1 [Megalopta genalis],Megalopta genalis,829,829,72%,0.0,99.52,456,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033338352.1?report=genbank&log$=prottop&blast_rank=3&RID=M894CS5A016"",""XP_033338352.1"")"
feline leukemia virus subgroup C receptor-related protein 2 isoform X6 [Megalopta genalis],Megalopta genalis,828,828,72%,0.0,99.28,425,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033338357.1?report=genbank&log$=prottop&blast_rank=4&RID=M894CS5A016"",""XP_033338357.1"")"
feline leukemia virus subgroup C receptor-related protein 2 isoform X4 [Megalopta genalis],Megalopta genalis,828,828,72%,0.0,99.28,432,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033338355.1?report=genbank&log$=prottop&blast_rank=5&RID=M894CS5A016"",""XP_033338355.1"")"
feline leukemia virus subgroup C receptor-related protein 2 isoform X5 [Megalopta genalis],Megalopta genalis,828,828,72%,0.0,99.52,431,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033338356.1?report=genbank&log$=prottop&blast_rank=6&RID=M894CS5A016"",""XP_033338356.1"")"
PREDICTED: feline leukemia virus subgroup C receptor-related protein 2 [Dufourea novaeangliae],Dufourea novaeangliae,806,806,76%,0.0,88.31,451,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015440031.1?report=genbank&log$=prottop&blast_rank=7&RID=M894CS5A016"",""XP_015440031.1"")"
feline leukemia virus subgroup C receptor-related protein 2 isoform X2 [Nomia melanderi],Nomia melanderi,796,796,76%,0.0,88.99,451,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_031831354.1?report=genbank&log$=prottop&blast_rank=8&RID=M894CS5A016"",""XP_031831354.1"")"
feline leukemia virus subgroup C receptor-related protein 2-like isoform X2 [Frieseomelitta varia],Frieseomelitta varia,753,753,76%,0.0,83.37,450,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043529206.1?report=genbank&log$=prottop&blast_rank=9&RID=M894CS5A016"",""XP_043529206.1"")"
feline leukemia virus subgroup C receptor-related protein 2 isoform X1 [Nomia melanderi],Nomia melanderi,752,752,73%,0.0,88.86,463,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_031831353.1?report=genbank&log$=prottop&blast_rank=10&RID=M894CS5A016"",""XP_031831353.1"")"
