Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Acute bee paralysis virus isolate ABPV/144I, complete genome",Acute bee paralysis virus,504,504,100%,3E-138,100.00,9474,Erro:501
"Acute bee paralysis virus isolate known_10 hypothetical protein genes, complete cds",Acute bee paralysis virus,495,495,100%,2E-135,99.28,9481,Erro:501
"Acute bee paralysis virus isolate ABPV_No16_Mi022-JL2018-8, complete genome",Acute bee paralysis virus,495,495,100%,2E-135,99.28,9573,Erro:501
"Acute bee paralysis virus isolate ABPV_No14_Mi002-AH2018, complete genome",Acute bee paralysis virus,495,495,100%,2E-135,99.28,9577,Erro:501
"Acute bee paralysis virus isolate ABPV_No13_Mi-010-HB2018-10, complete genome",Acute bee paralysis virus,495,495,100%,2E-135,99.28,9581,Erro:501
"Acute bee paralysis virus isolate ABPV_No9_Am021-JL2018-8, complete genome",Acute bee paralysis virus,495,495,100%,2E-135,99.28,9574,Erro:501
"Acute bee paralysis virus isolate ABPV_No8_Am019-HB2018, complete genome",Acute bee paralysis virus,495,495,100%,2E-135,99.28,9561,Erro:501
"Acute bee paralysis virus isolate ABPV_No4_Am002-AH2018, complete genome",Acute bee paralysis virus,495,495,100%,2E-135,99.28,9580,Erro:501
"Acute bee paralysis virus isolate ABPV_No2_AM-074-HB2018-10, complete genome",Acute bee paralysis virus,495,495,100%,2E-135,99.28,9562,Erro:501
"Acute bee paralysis virus isolate ABPV_No12_Am058-TJ2018, complete genome",Acute bee paralysis virus,492,492,100%,2E-134,98.92,9574,Erro:501
"Acute bee paralysis virus isolate ABPV_No6_Am009-HB2018-10, complete genome",Acute bee paralysis virus,492,492,100%,2E-134,98.92,9568,Erro:501
"Acute bee paralysis virus isolate ABPV_No5_Am003-BJ2018, complete genome",Acute bee paralysis virus,492,492,100%,2E-134,98.92,9573,Erro:501
"Acute bee paralysis virus isolate ABPV_No3_AM-FZ-2019-3-1, complete genome",Acute bee paralysis virus,492,492,100%,2E-134,98.92,9541,Erro:501
"Acute bee paralysis virus isolate ABPV_No1_Acc006-GD2019, complete genome",Acute bee paralysis virus,492,492,100%,2E-134,98.92,9573,Erro:501
"Acute bee paralysis virus isolate ABPV_No15_Mi020-JL2018-10, complete genome",Acute bee paralysis virus,490,490,100%,7E-134,98.92,9586,Erro:501
"Acute bee paralysis virus isolate ABPV_No10_Am023-SX2018, complete genome",Acute bee paralysis virus,490,490,100%,7E-134,98.92,9565,Erro:501
"Acute bee paralysis virus strain ABPV12C replicase polyprotein and capsid polyprotein genes, complete cds",Acute bee paralysis virus,486,486,100%,8E-133,98.57,9470,Erro:501
"Acute bee paralysis virus strain ABPV12A replicase polyprotein and capsid polyprotein genes, complete cds",Acute bee paralysis virus,486,486,100%,8E-133,98.57,9435,Erro:501
"Acute bee paralysis virus isolate ABPV_No11_Am029-XJ2018, complete genome",Acute bee paralysis virus,486,486,100%,8E-133,98.57,9577,Erro:501
"Acute bee paralysis virus isolate ABPV_No17_Mi030-XJ2018, complete genome",Acute bee paralysis virus,481,481,100%,3E-131,98.21,9584,Erro:501
"Acute bee paralysis virus isolate ABPV_No7_Am015-HLJ2018, complete genome",Acute bee paralysis virus,478,478,100%,4E-130,97.86,9569,Erro:501
"Acute bee paralysis virus isolate Poland 1, complete genome",Acute bee paralysis virus,463,463,100%,9E-126,96.77,9463,Erro:501
"Acute bee paralysis virus, complete genome",Acute bee paralysis virus,463,463,100%,9E-126,96.77,9491,Erro:501
"Acute bee paralysis virus isolate Hungary 1, complete genome",Acute bee paralysis virus,462,462,100%,9E-126,96.77,9459,Erro:501
Acute bee paralysis virus isolate GF-f1ab genomic sequence,Acute bee paralysis virus,461,461,100%,3E-125,96.11,6165,Erro:501
Acute bee paralysis virus isolate TM-f1ab genomic sequence,Acute bee paralysis virus,461,461,100%,3E-125,96.11,4585,Erro:501
"Acute bee paralysis virus isolate Hungary 4 capsid protein gene, complete cds",Acute bee paralysis virus,447,447,91%,7E-121,98.82,3071,Erro:501
"Acute bee paralysis virus isolate Hungary 3 capsid protein gene, complete cds",Acute bee paralysis virus,447,447,91%,7E-121,98.82,3071,Erro:501
"Acute bee paralysis virus isolate Hungary 2 capsid protein gene, complete cds",Acute bee paralysis virus,447,447,91%,7E-121,98.82,3071,Erro:501
"Acute bee paralysis virus isolate XJ-1 capsid protein gene, partial cds",Acute bee paralysis virus,435,435,88%,1E-117,99.19,837,Erro:501
"Acute bee paralysis virus isolate Germany 2 capsid protein gene, complete cds",Acute bee paralysis virus,429,429,91%,2E-115,97.25,3071,Erro:501
"Acute bee paralysis virus isolate Germany 1 capsid protein gene, complete cds",Acute bee paralysis virus,429,429,91%,2E-115,97.25,3071,Erro:501
"Acute bee paralysis virus isolate Austria 1 capsid protein gene, complete cds",Acute bee paralysis virus,425,425,91%,2E-114,96.86,3071,Erro:501
"Acute bee paralysis virus isolate Poland 3 capsid protein gene, complete cds",Acute bee paralysis virus,420,420,91%,1E-112,96.47,3071,Erro:501
"Acute bee paralysis virus isolate Poland 2 capsid protein gene, complete cds",Acute bee paralysis virus,416,416,91%,1E-111,96.08,3071,Erro:501
"Acute bee paralysis virus isolate ab nonfunctional capsid protein gene, partial sequence",Acute bee paralysis virus,398,398,84%,3E-106,97.45,783,Erro:501
"Acute bee paralysis virus isolate aa capsid protein gene, partial cds",Acute bee paralysis virus,398,398,84%,3E-106,97.45,689,Erro:501
"Acute bee paralysis virus strain ABPV CR-026, complete genome",Acute bee paralysis virus,377,377,97%,1E-99,90.88,9522,Erro:501
"Acute bee paralysis virus isolate AL capsid protein gene, partial cds",Acute bee paralysis virus,356,356,91%,1E-93,90.70,905,Erro:501
