Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Turnip ringspot virus isolate DSMZ PV-0355 segment RNA 1, partial sequence",Turnip ringspot virus,4351,4351,99%,0.0,93.52,6082,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW274715.1?report=genbank&log$=nucltop&blast_rank=1&RID=M8ATS90R013"",""MW274715.1"")"
"Turnip ringspot virus isolate Toledo segment RNA 1, complete sequence",Turnip ringspot virus,4044,4044,99%,0.0,91.14,6082,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/FJ712026.1?report=genbank&log$=nucltop&blast_rank=2&RID=M8ATS90R013"",""FJ712026.1"")"
"Turnip ringspot virus isolate M12 segment RNA1, complete sequence",Turnip ringspot virus,4007,4007,99%,0.0,90.88,6078,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/FJ516745.1?report=genbank&log$=nucltop&blast_rank=3&RID=M8ATS90R013"",""FJ516745.1"")"
"Turnip ringspot virus isolate B segment RNA1, complete sequence",Turnip ringspot virus,2969,2969,99%,0.0,82.92,6084,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GQ222381.1?report=genbank&log$=nucltop&blast_rank=4&RID=M8ATS90R013"",""GQ222381.1"")"
"Turnip ringspot virus isolate CV-3 segment RNA1, complete sequence",Turnip ringspot virus,2915,2915,99%,0.0,82.48,6076,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU968732.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8ATS90R013"",""GU968732.1"")"
"Turnip ringspot virus isolate M12 RNA-dependent RNA polymerase gene, partial cds",Turnip ringspot virus,2635,2635,73%,0.0,87.32,2139,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/EF555589.1?report=genbank&log$=nucltop&blast_rank=6&RID=M8ATS90R013"",""EF555589.1"")"
"Turnip ringspot virus isolate TR59 segment RNA1, complete sequence",Turnip ringspot virus,2605,2605,97%,0.0,80.64,6027,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW720558.1?report=genbank&log$=nucltop&blast_rank=7&RID=M8ATS90R013"",""MW720558.1"")"
"Turnip ringspot virus isolate DT4 (246) polyprotein gene, partial cds",Turnip ringspot virus,2260,2260,51%,0.0,93.40,1500,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ228565.1?report=genbank&log$=nucltop&blast_rank=8&RID=M8ATS90R013"",""HQ228565.1"")"
"Turnip ringspot virus RNA1 polymerase gene, partial cds",Turnip ringspot virus,1735,1735,41%,0.0,92.35,1189,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ665367.1?report=genbank&log$=nucltop&blast_rank=9&RID=M8ATS90R013"",""DQ665367.1"")"
"Turnip ringspot virus isolate S (250) polyprotein gene, partial cds",Turnip ringspot virus,1628,1628,51%,0.0,84.07,1500,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ228567.1?report=genbank&log$=nucltop&blast_rank=10&RID=M8ATS90R013"",""HQ228567.1"")"
"Turnip ringspot virus isolate KV (247) polyprotein gene, partial cds",Turnip ringspot virus,1615,1615,51%,0.0,83.87,1500,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ228566.1?report=genbank&log$=nucltop&blast_rank=11&RID=M8ATS90R013"",""HQ228566.1"")"
"Turnip ringspot virus isolate CH594 (594) polyprotein gene, partial cds",Turnip ringspot virus,1610,1610,51%,0.0,83.80,1500,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ228568.1?report=genbank&log$=nucltop&blast_rank=12&RID=M8ATS90R013"",""HQ228568.1"")"
"Turnip ringspot virus isolate Vl98 polyprotein gene, partial cds",Turnip ringspot virus,1588,1588,51%,0.0,83.47,1500,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ228569.1?report=genbank&log$=nucltop&blast_rank=13&RID=M8ATS90R013"",""HQ228569.1"")"
"Radish mosaic virus genomic RNA, segment RNA1, complete sequence",Radish mosaic virus,1359,1359,97%,0.0,71.01,6064,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AB295643.1?report=genbank&log$=nucltop&blast_rank=14&RID=M8ATS90R013"",""AB295643.1"")"
"Radish mosaic virus isolate Bb segment RNA1, complete sequence",Radish mosaic virus,1334,1334,98%,0.0,70.80,6065,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW810303.1?report=genbank&log$=nucltop&blast_rank=15&RID=M8ATS90R013"",""MW810303.1"")"
"Radish mosaic virus isolate Jj-5 segment RNA1, complete sequence",Radish mosaic virus,1289,1289,98%,0.0,70.64,6065,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH053441.1?report=genbank&log$=nucltop&blast_rank=16&RID=M8ATS90R013"",""MH053441.1"")"
"Radish mosaic virus isolate Aa segment RNA1, complete sequence",Radish mosaic virus,1289,1289,98%,0.0,70.64,6065,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW810307.1?report=genbank&log$=nucltop&blast_rank=17&RID=M8ATS90R013"",""MW810307.1"")"
"Radish mosaic virus isolate Gg segment RNA1, complete sequence",Radish mosaic virus,1272,1272,98%,0.0,70.46,6065,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW810305.1?report=genbank&log$=nucltop&blast_rank=18&RID=M8ATS90R013"",""MW810305.1"")"
"Radish mosaic virus isolate RaMV1 segment RNA1 polyprotein gene, complete cds",Radish mosaic virus,1268,1268,98%,0.0,70.37,6048,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/EU450837.1?report=genbank&log$=nucltop&blast_rank=19&RID=M8ATS90R013"",""EU450837.1"")"
"Radish mosaic virus genomic RNA, segment RNA1, complete sequence, strain: California",Radish mosaic virus,1250,1250,97%,0.0,70.12,6063,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AB456531.1?report=genbank&log$=nucltop&blast_rank=20&RID=M8ATS90R013"",""AB456531.1"")"
"Radish mosaic virus isolate DH-1 segment RNA1, complete sequence",Radish mosaic virus,1153,1234,88%,0.0,70.93,6041,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM032712.1?report=genbank&log$=nucltop&blast_rank=21&RID=M8ATS90R013"",""HM032712.1"")"
"Radish mosaic virus RNA-dependent RNA polymerase gene, partial cds",Radish mosaic virus,981,981,73%,0.0,70.61,2130,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AY965345.1?report=genbank&log$=nucltop&blast_rank=22&RID=M8ATS90R013"",""AY965345.1"")"
