Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
uncharacterized mitochondrial protein AtMg00820-like [Stegodyphus dumicola],Stegodyphus dumicola,102,102,54%,1e-23,46.60,152,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035227835.1?report=genbank&log$=prottop&blast_rank=1&RID=M8M3WM9P013"",""XP_035227835.1"")"
copia protein [Trichonephila clavipes],Trichonephila clavipes,104,104,67%,2e-23,38.28,246,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFV87646.1?report=genbank&log$=prottop&blast_rank=2&RID=M8M3WM9P013"",""GFV87646.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Cajanus cajan],Cajanus cajan,106,137,67%,5e-23,46.02,1032,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KYP47640.1?report=genbank&log$=prottop&blast_rank=3&RID=M8M3WM9P013"",""KYP47640.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,105,105,71%,5e-23,38.52,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBM51387.1?report=genbank&log$=prottop&blast_rank=4&RID=M8M3WM9P013"",""GBM51387.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,105,105,70%,7e-23,38.35,375,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBM49558.1?report=genbank&log$=prottop&blast_rank=5&RID=M8M3WM9P013"",""GBM49558.1"")"
copia protein [Trichonephila clavipes],Trichonephila clavipes,102,102,71%,1e-22,35.56,239,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFW79043.1?report=genbank&log$=prottop&blast_rank=6&RID=M8M3WM9P013"",""GFW79043.1"")"
Copia protein [Eufriesea mexicana],Eufriesea mexicana,105,105,33%,1e-22,73.44,542,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OAD62641.1?report=genbank&log$=prottop&blast_rank=7&RID=M8M3WM9P013"",""OAD62641.1"")"
hypothetical protein RP20_CCG003670 [Aedes albopictus],Aedes albopictus,105,105,55%,2e-22,45.19,530,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KXJ78659.1?report=genbank&log$=prottop&blast_rank=8&RID=M8M3WM9P013"",""KXJ78659.1"")"
copia protein [Trichonephila clavipes],Trichonephila clavipes,102,102,71%,2e-22,35.56,254,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFW97293.1?report=genbank&log$=prottop&blast_rank=9&RID=M8M3WM9P013"",""GFW97293.1"")"
Copia protein [Araneus ventricosus],Araneus ventricosus,99.8,99.8,70%,2e-22,36.09,171,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBO10381.1?report=genbank&log$=prottop&blast_rank=10&RID=M8M3WM9P013"",""GBO10381.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,106,106,70%,2e-22,37.59,1052,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBN50852.1?report=genbank&log$=prottop&blast_rank=11&RID=M8M3WM9P013"",""GBN50852.1"")"
copia protein [Trichonephila clavipes],Trichonephila clavipes,102,102,71%,2e-22,35.56,283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFV73299.1?report=genbank&log$=prottop&blast_rank=12&RID=M8M3WM9P013"",""GFV73299.1"")"
hypothetical protein RP20_CCG024896 [Aedes albopictus],Aedes albopictus,105,105,55%,3e-22,45.19,751,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KXJ70083.1?report=genbank&log$=prottop&blast_rank=13&RID=M8M3WM9P013"",""KXJ70083.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,105,105,70%,3e-22,38.35,599,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBN26278.1?report=genbank&log$=prottop&blast_rank=14&RID=M8M3WM9P013"",""GBN26278.1"")"
