Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Cajanus cajan],Cajanus cajan,59.3,59.3,5%,2e-05,67.44,222,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KYP46489.1?report=genbank&log$=prottop&blast_rank=1&RID=M8M3WM9P013"",""KYP46489.1"")"
Copia protein [Eumeta japonica],Eumeta japonica,56.2,56.2,7%,6e-05,48.28,155,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBP24257.1?report=genbank&log$=prottop&blast_rank=2&RID=M8M3WM9P013"",""GBP24257.1"")"
hypothetical protein evm_013500 [Chilo suppressalis],Chilo suppressalis,60.1,60.1,6%,6e-05,59.57,643,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RVE41856.1?report=genbank&log$=prottop&blast_rank=3&RID=M8M3WM9P013"",""RVE41856.1"")"
Retrovirus-related Pol polyprotein from transposon RE1; Endonuclease RE1 [Eumeta japonica],Eumeta japonica,57.8,57.8,9%,8e-05,43.42,248,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBP56123.1?report=genbank&log$=prottop&blast_rank=4&RID=M8M3WM9P013"",""GBP56123.1"")"
retrovirus-related Pol polyprotein from transposon TNT 1-94 [Tanacetum cinerariifolium],Tanacetum cinerariifolium,53.1,53.1,7%,9e-05,53.45,71,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFD36021.1?report=genbank&log$=prottop&blast_rank=5&RID=M8M3WM9P013"",""GFD36021.1"")"
secreted RxLR effector protein 161-like [Leptopilina heterotoma],Leptopilina heterotoma,55.8,55.8,6%,1e-04,49.02,179,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043475809.1?report=genbank&log$=prottop&blast_rank=6&RID=M8M3WM9P013"",""XP_043475809.1"")"
hypothetical protein KR222_010063 [Zaprionus bogoriensis],Zaprionus bogoriensis,54.7,54.7,5%,1e-04,57.14,140,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH8415431.1?report=genbank&log$=prottop&blast_rank=7&RID=M8M3WM9P013"",""KAH8415431.1"")"
"retrotransposon protein, putative, Ty1-copia subclass [Rhodotorula toruloides]",Rhodotorula toruloides,59.3,59.3,5%,1e-04,52.27,1882,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GEM09163.1?report=genbank&log$=prottop&blast_rank=8&RID=M8M3WM9P013"",""GEM09163.1"")"
hypothetical protein Rt10032_c17g5829 [Rhodotorula toruloides],Rhodotorula toruloides,58.9,58.9,5%,2e-04,52.27,2702,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GEM11812.1?report=genbank&log$=prottop&blast_rank=9&RID=M8M3WM9P013"",""GEM11812.1"")"
retrovirus-related pol polyprotein from transposon tnt 1-94 [Lasius niger],Lasius niger,53.9,53.9,5%,2e-04,59.52,128,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ81573.1?report=genbank&log$=prottop&blast_rank=10&RID=M8M3WM9P013"",""KMQ81573.1"")"
