Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
feline leukemia virus subgroup C receptor-related protein 2-like isoform X1 [Frieseomelitta varia],Frieseomelitta varia,108,108,98%,2e-25,100.00,451,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043529205.1?report=genbank&log$=prottop&blast_rank=1&RID=M8M3WM9P013"",""XP_043529205.1"")"
feline leukemia virus subgroup C receptor-related protein 2-like isoform X2 [Frieseomelitta varia],Frieseomelitta varia,108,108,98%,2e-25,100.00,450,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043529206.1?report=genbank&log$=prottop&blast_rank=2&RID=M8M3WM9P013"",""XP_043529206.1"")"
uncharacterized MFS-type transporter C09D4.1-like isoform X2 [Bombus vancouverensis nearcticus],Bombus vancouverensis nearcticus,102,102,98%,3e-23,91.04,450,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033191454.1?report=genbank&log$=prottop&blast_rank=3&RID=M8M3WM9P013"",""XP_033191454.1"")"
feline leukemia virus subgroup C receptor-related protein 2-like isoform X1 [Bombus vancouverensis nearcticus],Bombus vancouverensis nearcticus,101,101,98%,4e-23,91.04,452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033191453.1?report=genbank&log$=prottop&blast_rank=4&RID=M8M3WM9P013"",""XP_033191453.1"")"
feline leukemia virus subgroup C receptor-related protein 2-like isoform X2 [Bombus pyrosoma],Bombus pyrosoma,100,100,98%,9e-23,91.04,450,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043582498.1?report=genbank&log$=prottop&blast_rank=5&RID=M8M3WM9P013"",""XP_043582498.1"")"
uncharacterized MFS-type transporter C09D4.1 isoform X2 [Bombus affinis],Bombus affinis,100,100,98%,1e-22,91.04,450,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_050589546.1?report=genbank&log$=prottop&blast_rank=6&RID=M8M3WM9P013"",""XP_050589546.1"")"
uncharacterized MFS-type transporter C09D4.1-like isoform X2 [Bombus bifarius],Bombus bifarius,100,100,98%,1e-22,91.04,450,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033299594.1?report=genbank&log$=prottop&blast_rank=7&RID=M8M3WM9P013"",""XP_033299594.1"")"
uncharacterized MFS-type transporter C09D4.1 isoform X2 [Bombus terrestris],Bombus terrestris,100,100,98%,1e-22,91.04,450,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_048261855.1?report=genbank&log$=prottop&blast_rank=8&RID=M8M3WM9P013"",""XP_048261855.1"")"
uncharacterized MFS-type transporter C09D4.1 isoform X2 [Bombus impatiens],Bombus impatiens,100,100,98%,1e-22,91.04,450,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033178415.1?report=genbank&log$=prottop&blast_rank=9&RID=M8M3WM9P013"",""XP_033178415.1"")"
feline leukemia virus subgroup C receptor-related protein 2-like isoform X1 [Bombus pyrosoma],Bombus pyrosoma,100,100,98%,1e-22,91.04,452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043582497.1?report=genbank&log$=prottop&blast_rank=10&RID=M8M3WM9P013"",""XP_043582497.1"")"
feline leukemia virus subgroup C receptor-related protein 2-like isoform X1 [Bombus vosnesenskii],Bombus vosnesenskii,100,100,98%,1e-22,91.04,452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033360516.1?report=genbank&log$=prottop&blast_rank=11&RID=M8M3WM9P013"",""XP_033360516.1"")"
uncharacterized MFS-type transporter C09D4.1 isoform X1 [Bombus affinis],Bombus affinis,100,100,98%,1e-22,91.04,452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_050589545.1?report=genbank&log$=prottop&blast_rank=12&RID=M8M3WM9P013"",""XP_050589545.1"")"
feline leukemia virus subgroup C receptor-related protein 2-like isoform X1 [Bombus bifarius],Bombus bifarius,100,100,98%,1e-22,91.04,452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033299593.1?report=genbank&log$=prottop&blast_rank=13&RID=M8M3WM9P013"",""XP_033299593.1"")"
feline leukemia virus subgroup C receptor-related protein 2 isoform X1 [Bombus impatiens],Bombus impatiens,100,100,98%,1e-22,91.04,452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003492008.1?report=genbank&log$=prottop&blast_rank=14&RID=M8M3WM9P013"",""XP_003492008.1"")"
uncharacterized MFS-type transporter C09D4.1 isoform X1 [Bombus terrestris],Bombus terrestris,100,100,98%,2e-22,91.04,452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012163944.1?report=genbank&log$=prottop&blast_rank=15&RID=M8M3WM9P013"",""XP_012163944.1"")"
