# DIAMOND v2.0.14. http://github.com/bbuchfink/diamond
# Invocation: ./diamond blastx -q /mountsde1/SRR10520158.fasta -d /mountsdb1/protein_database_taxonomy.dmnd -o /mountsde1/retorno.tsv -e 1e-3 -k 1 --header -f 6 qseqid sseqid pident mismatch gapopen qstart qend sstart send evalue bitscore stitle -p 48 -b8 -c1 -t /dev/shm/
# Fields: Query ID, Subject ID, Percentage of identical matches, Number of mismatches, Number of gap openings, Start of alignment in query, End of alignment in query, Start of alignment in subject, End of alignment in subject, Expected value, Bit score, Subject title
TRINITY_DN50_c0_g1_i167	KZC11268.1	96.8	24	0	16080	13861	1	740	0.0	1426	KZC11268.1 Tight junction protein ZO-1, partial [Dufourea novaeangliae]
TRINITY_DN50_c0_g1_i71	XP_031831832.1	96.7	19	1	16239	13963	1	765	0.0	1443	XP_031831832.1 tight junction protein ZO-1-like isoform X5 [Nomia melanderi]
TRINITY_DN50_c0_g1_i208	KZC11268.1	96.8	24	0	16098	13879	1	740	0.0	1426	KZC11268.1 Tight junction protein ZO-1, partial [Dufourea novaeangliae]
TRINITY_DN50_c0_g1_i120	XP_031831832.1	96.7	19	1	15904	13628	1	765	0.0	1443	XP_031831832.1 tight junction protein ZO-1-like isoform X5 [Nomia melanderi]
TRINITY_DN50_c0_g1_i269	XP_031831829.1	86.9	0	1	6115	2165	39	1182	0.0	2135	XP_031831829.1 tight junction protein ZO-2-like isoform X2 [Nomia melanderi]
TRINITY_DN50_c0_g1_i160	KZC11268.1	96.8	24	0	15757	13538	1	740	0.0	1426	KZC11268.1 Tight junction protein ZO-1, partial [Dufourea novaeangliae]
TRINITY_DN50_c0_g1_i51	KZC11268.1	96.8	24	0	15745	13526	1	740	0.0	1426	KZC11268.1 Tight junction protein ZO-1, partial [Dufourea novaeangliae]
TRINITY_DN50_c0_g1_i275	XP_031831376.1	100	0	0	1499	1212	9	104	1.61e-52	195	XP_031831376.1 tRNA modification GTPase GTPBP3, mitochondrial isoform X2 [Nomia melanderi]
TRINITY_DN50_c0_g1_i133	KZC11268.1	96.8	24	0	15955	13736	1	740	0.0	1426	KZC11268.1 Tight junction protein ZO-1, partial [Dufourea novaeangliae]
TRINITY_DN50_c0_g1_i39	XP_031831832.1	96.7	19	1	15916	13640	1	765	0.0	1443	XP_031831832.1 tight junction protein ZO-1-like isoform X5 [Nomia melanderi]
TRINITY_DN50_c0_g1_i99	XP_031831832.1	96.7	19	1	15795	13519	1	765	0.0	1443	XP_031831832.1 tight junction protein ZO-1-like isoform X5 [Nomia melanderi]
TRINITY_DN50_c0_g1_i65	WP_223962195.1	76.3	4	2	615	514	2	38	7.21e-05	50.8	WP_223962195.1 hypothetical protein, partial [Burkholderia diffusa]
TRINITY_DN50_c0_g1_i214	KZC11268.1	96.8	24	0	15636	13417	1	740	0.0	1426	KZC11268.1 Tight junction protein ZO-1, partial [Dufourea novaeangliae]
TRINITY_DN50_c0_g1_i18	XP_031831829.1	100	0	0	16371	14224	1	716	0.0	1412	XP_031831829.1 tight junction protein ZO-2-like isoform X2 [Nomia melanderi]
TRINITY_DN50_c0_g1_i191	CAD1479519.1	46.7	118	5	3028	7653	1	839	0.0	1184	CAD1479519.1 unnamed protein product [Heterotrigona itama]
TRINITY_DN50_c0_g1_i273	KZC11268.1	96.8	24	0	15838	13619	1	740	0.0	1426	KZC11268.1 Tight junction protein ZO-1, partial [Dufourea novaeangliae]
TRINITY_DN50_c0_g1_i121	KZC11268.1	96.8	24	0	16014	13795	1	740	0.0	1426	KZC11268.1 Tight junction protein ZO-1, partial [Dufourea novaeangliae]
TRINITY_DN50_c0_g1_i38	XP_031831373.1	100	0	0	1557	2372	1	272	3.42e-176	528	XP_031831373.1 histone H4 transcription factor [Nomia melanderi]
TRINITY_DN50_c0_g1_i129	XP_031831835.1	100	0	0	303	1238	1	312	1.27e-209	623	XP_031831835.1 mitochondrial glutamate carrier 1-like [Nomia melanderi]
TRINITY_DN50_c0_g1_i198	KZC11268.1	96.8	24	0	16002	13783	1	740	0.0	1426	KZC11268.1 Tight junction protein ZO-1, partial [Dufourea novaeangliae]
TRINITY_DN8_c0_g1_i3	HCZ09934.1	63.6	16	0	452	321	1	44	2.53e-05	52.0	HCZ09934.1 hypothetical protein [Flavobacteriaceae bacterium]
TRINITY_DN8_c0_g1_i2	XP_031837946.1	99.3	3	0	220	1524	1	435	9.92e-183	561	XP_031837946.1 GATA zinc finger domain-containing protein 14-like [Nomia melanderi]
TRINITY_DN8_c0_g1_i5	XP_031837946.1	99.0	7	0	220	2361	1	714	0.0	1035	XP_031837946.1 GATA zinc finger domain-containing protein 14-like [Nomia melanderi]
TRINITY_DN8_c0_g1_i1	ETH73097.1	69.2	8	1	121	5	301	335	3.88e-04	50.8	ETH73097.1 transposase, IS481 family [Bordetella pertussis STO1-CHLA-0011]
TRINITY_DN78_c0_g1_i51	XP_031835982.1	100	0	0	257	544	675	770	2.86e-55	200	XP_031835982.1 atrial natriuretic peptide-converting enzyme isoform X3 [Nomia melanderi]
TRINITY_DN78_c0_g1_i44	XP_031835981.1	100	0	0	710	2503	1	598	0.0	1149	XP_031835981.1 atrial natriuretic peptide-converting enzyme isoform X2 [Nomia melanderi]
TRINITY_DN78_c0_g1_i61	XP_031835965.1	94.4	2	0	2	109	81	116	1.16e-12	70.9	XP_031835965.1 uncharacterized protein LOC116428447 [Nomia melanderi]
TRINITY_DN78_c0_g1_i7	WP_228692491.1	75.0	6	1	257	150	1	33	2.28e-06	55.1	WP_228692491.1 sensor domain-containing diguanylate cyclase, partial [Klebsiella pneumoniae]
TRINITY_DN78_c0_g1_i12	XP_031835965.1	99.4	1	0	727	1236	80	249	6.69e-117	353	XP_031835965.1 uncharacterized protein LOC116428447 [Nomia melanderi]
TRINITY_DN78_c0_g1_i18	XP_031835982.1	100	0	0	261	548	675	770	4.36e-52	200	XP_031835982.1 atrial natriuretic peptide-converting enzyme isoform X3 [Nomia melanderi]
TRINITY_DN78_c0_g1_i34	EJE48838.1	65.9	13	1	322	203	1	41	2.35e-05	49.7	EJE48838.1 putative transcriptional regulator, contains C-terminal CBS domain containing protein, partial [Acidovorax sp. CF316]
TRINITY_DN78_c0_g1_i25	XP_031835981.1	100	0	0	358	2688	1	777	0.0	1511	XP_031835981.1 atrial natriuretic peptide-converting enzyme isoform X2 [Nomia melanderi]
TRINITY_DN78_c0_g1_i1	XP_031835977.1	100	0	0	710	3205	1	832	0.0	1631	XP_031835977.1 atrial natriuretic peptide-converting enzyme isoform X1 [Nomia melanderi]
TRINITY_DN78_c0_g1_i55	WP_228692491.1	75.0	6	1	270	163	1	33	2.73e-06	55.1	WP_228692491.1 sensor domain-containing diguanylate cyclase, partial [Klebsiella pneumoniae]
TRINITY_DN78_c0_g1_i59	XP_031835965.1	100	0	0	551	1297	1	249	1.52e-179	513	XP_031835965.1 uncharacterized protein LOC116428447 [Nomia melanderi]
TRINITY_DN78_c0_g1_i21	XP_031835965.1	86.5	12	2	551	1033	1	168	3.69e-91	289	XP_031835965.1 uncharacterized protein LOC116428447 [Nomia melanderi]
TRINITY_DN78_c0_g1_i22	XP_031835965.1	100	0	0	722	1468	1	249	1.17e-178	513	XP_031835965.1 uncharacterized protein LOC116428447 [Nomia melanderi]
TRINITY_DN78_c0_g1_i15	WP_218587746.1	66.7	14	1	392	258	23	66	2.82e-06	53.9	WP_218587746.1 hypothetical protein, partial [Enterococcus faecium]
TRINITY_DN78_c0_g1_i31	XP_031835965.1	100	0	0	509	1162	32	249	3.72e-157	455	XP_031835965.1 uncharacterized protein LOC116428447 [Nomia melanderi]
TRINITY_DN78_c0_g1_i33	XP_031835982.1	100	0	0	3	290	675	770	4.24e-56	199	XP_031835982.1 atrial natriuretic peptide-converting enzyme isoform X3 [Nomia melanderi]
TRINITY_DN78_c0_g1_i13	XP_031835965.1	100	0	0	892	1227	138	249	8.61e-72	238	XP_031835965.1 uncharacterized protein LOC116428447 [Nomia melanderi]
TRINITY_DN78_c0_g1_i47	XP_031835981.1	100	0	0	384	2714	1	777	0.0	1511	XP_031835981.1 atrial natriuretic peptide-converting enzyme isoform X2 [Nomia melanderi]
TRINITY_DN78_c0_g1_i42	WP_230864444.1	100	0	0	278	207	42	65	2.58e-07	54.7	WP_230864444.1 hypothetical protein [Mycobacterium canettii]
TRINITY_DN18_c0_g1_i21	XP_031838178.1	96.1	15	0	3930	2764	1	389	8.89e-261	763	XP_031838178.1 uncharacterized protein LOC116429393 [Nomia melanderi]
TRINITY_DN18_c0_g1_i19	XP_031838178.1	100	0	0	3900	2599	1	434	4.63e-311	891	XP_031838178.1 uncharacterized protein LOC116429393 [Nomia melanderi]
TRINITY_DN18_c0_g1_i16	XP_031838178.1	100	0	0	3636	2335	1	434	2.75e-312	891	XP_031838178.1 uncharacterized protein LOC116429393 [Nomia melanderi]
TRINITY_DN18_c0_g1_i3	XP_031838178.1	100	0	0	3854	2553	1	434	2.79e-311	891	XP_031838178.1 uncharacterized protein LOC116429393 [Nomia melanderi]
TRINITY_DN18_c0_g1_i6	XP_031838178.1	100	0	0	3344	1614	1	577	0.0	1152	XP_031838178.1 uncharacterized protein LOC116429393 [Nomia melanderi]
TRINITY_DN18_c0_g2_i7	XP_031838185.1	94.4	6	1	84	560	335	496	1.14e-88	286	XP_031838185.1 uncharacterized protein LOC116429396 [Nomia melanderi]
TRINITY_DN18_c0_g2_i8	XP_031838185.1	98.7	4	1	84	1202	335	706	2.53e-246	699	XP_031838185.1 uncharacterized protein LOC116429396 [Nomia melanderi]
TRINITY_DN18_c0_g2_i10	XP_031838185.1	99.1	7	0	392	2662	24	780	0.0	1356	XP_031838185.1 uncharacterized protein LOC116429396 [Nomia melanderi]
TRINITY_DN18_c0_g2_i17	XP_031838185.1	98.9	4	1	41	1429	245	706	6.47e-292	818	XP_031838185.1 uncharacterized protein LOC116429396 [Nomia melanderi]
TRINITY_DN18_c0_g2_i5	XP_031838185.1	99.1	7	0	312	2582	24	780	0.0	1356	XP_031838185.1 uncharacterized protein LOC116429396 [Nomia melanderi]
TRINITY_DN18_c0_g2_i4	XP_031838185.1	96.0	7	1	392	2734	24	780	0.0	1347	XP_031838185.1 uncharacterized protein LOC116429396 [Nomia melanderi]
TRINITY_DN18_c0_g2_i18	XP_031838185.1	99.2	6	0	193	2532	1	780	0.0	1413	XP_031838185.1 uncharacterized protein LOC116429396 [Nomia melanderi]
TRINITY_DN18_c0_g2_i15	XP_031838185.1	97.6	17	1	392	2659	24	780	0.0	1344	XP_031838185.1 uncharacterized protein LOC116429396 [Nomia melanderi]
TRINITY_DN18_c0_g2_i6	XP_031838185.1	99.1	7	0	323	2593	24	780	0.0	1356	XP_031838185.1 uncharacterized protein LOC116429396 [Nomia melanderi]
TRINITY_DN18_c0_g2_i11	XP_031838185.1	98.7	10	0	61	2343	20	780	0.0	1360	XP_031838185.1 uncharacterized protein LOC116429396 [Nomia melanderi]
TRINITY_DN20_c0_g1_i47	XP_031825803.1	98.5	10	1	4914	2752	18	737	0.0	1283	XP_031825803.1 MICOS complex subunit Mic60 isoform X1 [Nomia melanderi]
TRINITY_DN20_c0_g1_i15	XP_031825808.1	98.7	9	0	4863	2767	1	699	0.0	1254	XP_031825808.1 MICOS complex subunit Mic60 isoform X5 [Nomia melanderi]
TRINITY_DN20_c0_g1_i67	XP_031825803.1	98.7	9	0	4908	2752	19	737	0.0	1286	XP_031825803.1 MICOS complex subunit Mic60 isoform X1 [Nomia melanderi]
TRINITY_DN20_c0_g1_i48	XP_031825808.1	98.7	9	0	4863	2767	1	699	0.0	1254	XP_031825808.1 MICOS complex subunit Mic60 isoform X5 [Nomia melanderi]
TRINITY_DN20_c0_g1_i2	XP_031825805.1	98.8	9	0	5262	3061	1	734	0.0	1318	XP_031825805.1 MICOS complex subunit Mic60 isoform X3 [Nomia melanderi]
